rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,concentric_duration,eccentric_duration,rom_deg,elbow_start_deg,elbow_peak_deg,elbow_end_deg,mean_vis_arm,concentric_velocity_mean_deg_s,eccentric_velocity_mean_deg_s,rep_velocity_rom_per_sec_deg_s,rep_velocity_path_deg_s,concentric_path_velocity_deg_s,eccentric_path_velocity_deg_s,concentric_speed_peak_deg_s,eccentric_speed_peak_deg_s,rep_speed_peak_deg_s,concentric_speed_mean_abs_deg_s,eccentric_speed_mean_abs_deg_s,rep_speed_mean_abs_deg_s,concentric_velocity_cv,rep_velocity_cv,concentric_accel_mean_abs_deg_s2,eccentric_accel_mean_abs_deg_s2,rep_accel_mean_abs_deg_s2,concentric_accel_peak_abs_deg_s2,eccentric_accel_peak_abs_deg_s2,rep_accel_peak_abs_deg_s2,velocity_reversal_count,movement_fragmentation_index,sticking_min_speed_deg_s,sticking_angle_deg,sticking_time_from_rep_start_sec,sticking_duration_sec,sticking_ratio_concentric,has_sticking_point,shoulder_path_length_norm,elbow_path_length_norm,wrist_path_length_norm,shoulder_displacement_norm,elbow_displacement_norm,wrist_displacement_norm,wrist_path_efficiency,rep_number_in_series,series_progress_norm,vbt_concentric_velocity_loss_from_first_pct,vbt_concentric_velocity_loss_from_previous_pct,vbt_concentric_velocity_loss_from_best_pct,vbt_concentric_velocity_slope_per_rep,vbt_rep_velocity_loss_from_first_pct,vbt_rep_velocity_loss_from_previous_pct,vbt_rep_velocity_loss_from_best_pct,vbt_rep_velocity_slope_per_rep,vbt_path_velocity_loss_from_first_pct,vbt_path_velocity_loss_from_previous_pct,vbt_path_velocity_loss_from_best_pct,vbt_path_velocity_slope_per_rep,rep_duration_increase_from_first_pct,rep_duration_increase_from_previous_pct,rep_duration_slope_per_rep,concentric_duration_increase_from_first_pct,concentric_duration_increase_from_previous_pct,concentric_duration_slope_per_rep,eccentric_duration_increase_from_first_pct,eccentric_duration_increase_from_previous_pct,eccentric_duration_slope_per_rep,rom_loss_from_first_pct,rom_loss_from_best_pct,rom_slope_deg_per_rep,elbow_start_extension_loss_from_first_deg,elbow_start_slope_deg_per_rep,elbow_peak_flexion_loss_from_first_deg,elbow_peak_slope_deg_per_rep
0,RIGHT,84,111,153,84,111,153,2.8,3.7,5.1,2.3,0.9000000000000004,1.3999999999999995,80.85081843289665,118.20922664105818,37.358408208161535,112.23405531641903,0.9873027512005396,89.83424270321846,53.4826050773268,35.15252975343333,67.7071589309366,89.83424270321848,53.4826050773268,146.1719447695616,105.07049720938733,146.1719447695616,86.6910498766413,52.57490165228852,66.8624769899937,0.5077150142961738,0.5610526132188937,346.30647298566527,206.87660462044232,257.5371272735457,672.6755244991284,564.6763331294476,672.6755244991284,2,0.8695652173913044,122.45903512017048,70.1799464723751,0.5,0.0,0.0,0,0.2268149529228045,0.6031573076158625,1.0367876167906453,0.004626492766587101,0.008706770764443088,0.009530297218757785,0.00919214028448625,1,0.0,0.0,,0.0,-0.15937578596655466,0.0,,0.0,0.6453929477560265,0.0,,0.0,1.4577822804443814,0.0,,0.036363636363636105,0.0,,0.03494949494949501,0.0,,0.0014141414141411147,0.0,0.0,2.8893391430595705,0.0,3.2306485269155765,0.0,0.34130938385600734
1,RIGHT,153,179,220,153,179,220,5.1,5.966666666666667,7.333333333333333,2.2333333333333334,0.8666666666666671,1.3666666666666663,77.1738749101411,112.23405531641903,35.06018040627794,117.30203279577213,0.9853825712320853,89.04677874247045,60.17696516304456,34.55546637767512,71.38017640282176,89.04677874247045,60.17696516304456,139.7835217722684,110.97959132550193,139.7835217722684,85.73846977776658,58.88259164090873,70.30951264866752,0.4863038901768442,0.5006664448437367,324.2263964753103,228.9709690638327,264.0640912042905,880.2478565313659,505.4609468967539,880.2478565313659,1,0.44776119402985076,113.25986781513586,56.00786892499867,0.5333333333333341,0.0,0.0,0,0.2173174437994376,0.4690214390542068,0.9983512025332935,0.010540032291861724,0.01573715514131166,0.016076315932113776,0.01610286629727143,2,0.1111111111111111,0.8765743852717259,0.8765743852717259,0.8765743852717259,-0.15937578596655466,1.6984933372623374,1.6984933372623374,1.6984933372623374,0.6453929477560265,-5.42485836036556,-5.42485836036556,0.0,1.4577822804443814,-2.8985507233774315,-2.8985507233774315,0.036363636363636105,-3.7037036995884627,-3.7037036995884627,0.03494949494949501,-2.380952379251693,-2.380952379251693,0.0014141414141411147,4.547812370955535,4.547812370955535,2.8893391430595705,5.975171324639149,3.2306485269155765,-2.2982278018835984,0.34130938385600734
2,RIGHT,220,246,284,220,246,284,7.333333333333333,8.2,9.466666666666669,2.1333333333333355,0.8666666666666663,1.2666666666666693,78.91667017821382,117.30203279577213,38.38536261755831,112.3542699497892,0.9834454227716494,91.05769635947753,58.39650578860321,36.99218914603769,71.8604345363067,91.05769635947753,58.725465920453026,153.62191974121652,147.1076349497996,153.62191974121652,87.78016446727024,57.14971365240667,70.55985861905059,0.5162755897070835,0.6075409798503797,369.863407199154,316.1497446402851,330.2846219379258,847.6516093831004,847.6516093831004,847.6516093831004,2,0.937499999999999,114.87925108551201,69.77286737885505,0.4666666666666668,0.0,0.0,0,0.20634979728598207,0.44216016626047905,1.0558832651838472,0.0063459593637797615,0.013953347321160103,0.018507613894359,0.017528087151884645,3,0.2222222222222222,-1.3619012298988482,-2.2582710406630357,0.0,-0.15937578596655466,-5.2333627350741345,-7.051627495516375,0.0,0.6453929477560265,-6.13417498369002,-0.6728172409773203,0.0,1.4577822804443814,-7.246376808443501,-4.477611938293511,0.036363636363636105,-3.7037036995885613,-1.0248212523176579e-13,0.03494949494949501,-9.523809517006582,-7.317073165377533,0.0014141414141411147,2.3922432600533012,2.3922432600533012,2.8893391430595705,0.9071938452860451,3.2306485269155765,1.0269544093967724,0.34130938385600734
3,RIGHT,284,310,351,284,310,351,9.466666666666669,10.333333333333334,11.7,2.2333333333333307,0.8666666666666654,1.3666666666666654,73.87228475444553,112.3542699497892,38.48198519534366,117.82884732615406,0.9838428079497582,85.23725163974497,58.0586796079101,33.07714242736371,68.60558815757737,85.23725163974498,58.05867960791011,129.69397256716502,144.50022321715142,144.50022321715142,82.08249397636024,56.97373491743238,67.68405210107733,0.493566790475512,0.567632590669135,353.62559661639204,265.3502480612585,293.97760690688983,724.9050553719903,702.1242575469377,724.9050553719903,2,0.8955223880597025,102.06569633480683,57.049652712066624,0.5999999999999979,0.0,0.0,0,0.2111589022868985,0.4888233314840136,1.248175465700411,0.01462959935621183,0.01814707728066076,0.016061549700690337,0.012868022278964948,4,0.3333333333333333,5.117192425842789,6.392040379201659,6.392040379201659,-0.15937578596655466,5.903948707440822,10.583441556033167,10.583441556033167,0.6453929477560265,-1.3269338734829035,4.529399800720042,4.529399800720042,1.4577822804443814,-2.8985507233775474,4.6874999978025045,0.036363636363636105,-3.7037036995886603,-1.0248212523176589e-13,0.03494949494949501,-2.3809523792517564,7.894736835872251,0.0014141414141411147,8.63137048409317,8.63137048409317,2.8893391430595705,5.854956691268981,3.2306485269155765,1.1235769871821262,0.34130938385600734
4,RIGHT,351,377,416,351,377,416,11.7,12.566666666666666,13.866666666666667,2.166666666666668,0.8666666666666671,1.3000000000000007,78.61353169119019,117.82884732615406,39.21531563496387,122.91266039086157,0.9829959932601813,90.70792118214247,64.38257288915204,36.28316847285699,76.01159895173701,90.70792118214247,66.21405079813336,146.0238144157588,166.95903547402963,166.95903547402963,87.0534547831461,64.05900317667363,74.35299798607717,0.4322027688805827,0.5404816864254334,369.75958380144573,394.42978990406453,375.31501892077733,989.9091100303142,989.9091100303142,989.9091100303142,3,1.384615384615384,100.20913553175046,72.85664006695998,0.4666666666666668,0.0,0.0,0,0.2749420898075799,0.5446127598130811,1.1439999407814834,0.01946620591742138,0.01404496945706065,0.013418863346310005,0.011729776259554157,5,0.4444444444444444,-0.9725450481066723,-6.418167452717846,0.3841247816663162,-0.15937578596655466,-3.216379382428579,-9.692572604893792,1.9166767080543916,0.6453929477560265,-12.265231848154412,-10.795054736709094,0.0,1.4577822804443814,-5.797101446754825,-2.9850746255289047,0.036363636363636105,-3.7037036995884627,2.0496425046353201e-13,0.03494949494949501,-7.142857137755016,-4.878048776918358,0.0014141414141411147,2.767178842519267,2.767178842519267,2.8893391430595705,0.38037931490411836,3.2306485269155765,1.8569074268023371,0.34130938385600734
5,RIGHT,416,443,485,416,443,485,13.866666666666667,14.766666666666667,16.166666666666668,2.3000000000000007,0.9000000000000004,1.4000000000000004,83.14571015323438,122.91266039086157,39.766950237627206,127.56325113114487,0.9817734122276306,92.38412239248261,62.71164349536975,36.150308762275806,74.6678830921754,92.38412239248261,63.27887211340649,130.88099040079055,140.0349213477133,140.0349213477133,88.94055996214225,61.661077558408095,73.3076193935842,0.41034212835910616,0.47255246102492376,346.1284912820319,310.4961259707314,318.30124971477676,761.843692603969,859.4978587280043,859.4978587280043,1,0.43478260869565205,106.92462593439063,94.5345116658683,0.33333333333333215,0.0,0.0,0,0.2619983860199272,0.613996926824374,1.5117870343058146,0.02599421970259696,0.030725683088773617,0.015347390609390141,0.010151820501911758,6,0.5555555555555556,-2.8384273218172376,-1.8479105115371677,0.0,-0.15937578596655466,-2.838427321768049,0.36617449955319,2.2758328262638106,0.6453929477560265,-10.280632463453603,1.767777389339115,1.767777389339115,1.4577822804443814,3.8616453013650466e-14,6.153846151005891,0.036363636363636105,0.0,3.846153841715961,0.03494949494949501,6.344131564755088e-14,7.692307686390501,0.0014141414141411147,-2.8384273218137257,0.0,2.8893391430595705,-4.703433749803395,3.2306485269155765,2.4085420294656714,0.34130938385600734
6,RIGHT,485,515,558,485,515,558,16.166666666666668,17.166666666666668,18.6,2.4333333333333336,1.0,1.4333333333333336,88.67433800710278,127.56325113114487,38.88891312404209,134.93377797245023,0.98192051563177,88.67433800710278,67.00804524307543,36.44150877004223,75.91200117349763,88.67433800710276,67.00804524307543,161.60604853843188,134.95505150550014,161.60604853843188,86.22849161842161,65.38670190496242,74.87383125529047,0.4421680299168159,0.4818580283981877,425.637544332146,332.4941437032009,366.80839350027253,1110.08315119977,944.4887313732353,1110.08315119977,2,0.821917808219178,72.49626941047302,61.69253200158689,0.6999999999999993,0.0,0.0,0,0.2802316578553754,0.7770568455664715,1.3346228430161458,0.010229916008166097,0.00548217135467608,0.024244041933328322,0.018165463044629626,7,0.6666666666666666,1.2911609885049116,4.015608190311224,4.015608190311224,-0.15937578596655466,-3.666817226564879,-0.8055256448106751,1.4886395985017102,0.6453929477560265,-12.118131039598103,-1.6662024283850885,0.13102971074363748,1.4577822804443814,5.797101446754901,5.79710144675486,0.036363636363636105,11.111111098765388,11.111111098765388,0.03494949494949501,2.3809523792517564,2.3809523792516916,0.0014141414141411147,-9.676487790414408,0.0,2.8893391430595705,-9.354024490086687,3.2306485269155765,1.530504915880556,0.34130938385600734
7,RIGHT,558,591,634,558,591,634,18.6,19.7,21.133333333333333,2.5333333333333314,1.0999999999999979,1.4333333333333336,100.13516096949566,134.93377797245023,34.79861700295457,132.49818862818654,0.9862795358612423,91.03196451772351,68.16249183155718,39.52703722480095,79.35310059650753,91.03196451772351,70.39025154069064,141.46927966166254,187.1403680483595,187.1403680483595,88.10249857871219,67.63364635993456,77.52638051171586,0.4632658965526217,0.5352032119084674,298.337009221788,394.3553098022301,347.5528717299585,774.1182034666735,1203.477630307007,1203.477630307007,3,1.1842105263157903,114.55158268233004,73.83322387087578,0.6666666666666643,0.0,0.0,0,0.2700987757615508,0.6784138667650664,1.3361931607342619,0.006016766602613725,0.006856485094493736,0.004990837828163234,0.003735117028604367,8,0.7777777777777778,-1.33325754016603,-2.658747235762054,1.4636258263081048,-0.15937578596655466,-12.444360340285106,-8.467071092321488,0.0,0.6453929477560265,-17.200458340421797,-4.533011078314093,0.0,1.4577822804443814,10.144927531820972,4.10958903940693,0.036363636363636105,22.22222219753058,9.999999989999786,0.03494949494949501,2.3809523792517564,0.0,0.0014141414141411147,-23.85175921548132,0.0,2.8893391430595705,-16.72455133139205,3.2306485269155765,-2.559791205206963,0.34130938385600734
8,RIGHT,634,665,706,634,665,706,21.133333333333333,22.166666666666668,23.53333333333333,2.3999999999999986,1.033333333333335,1.3666666666666636,95.42621744671678,132.49818862818654,37.07197118146977,146.24684789289515,0.9836430511518157,92.34795236779028,79.88405613031144,39.760923936132016,85.62439340460318,92.34795236779028,80.54072687146171,150.6484952657297,167.43375652016118,167.43375652016118,89.41605923509645,77.96772070820386,83.9951452508975,0.46228389137918496,0.4849560805265532,332.98976014603073,400.4072977001964,367.28650443787774,759.1110218539716,1100.3365776681162,1100.3365776681162,1,0.4166666666666669,114.59402395278812,78.98636923214654,0.5666666666666664,0.0,0.0,0,0.3354237434160998,0.6224354538154518,1.1326647081196999,0.01824574827475476,0.040928565641622304,0.007879349688407634,0.006956471435830192,9,0.8888888888888888,-2.79816425107325,-1.4456327038796386,0.039151776036004816,-0.15937578596655466,-13.109708504314666,-0.5917132366763866,0.0,0.6453929477560265,-26.462836066830224,-7.903021760806447,0.0,1.4577822804443814,4.347826085066108,-5.263157892659265,0.036363636363636105,14.814814798354048,-6.060606055096086,0.03494949494949501,-2.3809523792518834,-4.651162787452908,0.0014141414141411147,-18.02752191771185,4.702587459929633,2.8893391430595705,-14.28896198712836,3.2306485269155765,-0.28643702669176463,0.34130938385600734
9,RIGHT,706,743,782,706,743,782,23.53333333333333,24.766666666666666,26.066666666666663,2.5333333333333314,1.2333333333333343,1.2999999999999972,102.40012606316046,146.24684789289515,43.84672182973468,136.2740409347445,0.9822236936845822,83.02712924040031,71.09793777308462,40.42110239335284,76.90557046111991,83.02712924040031,71.09793777308462,161.4763126656684,155.98168227548035,161.4763126656684,80.73467245721652,69.41353235358795,75.86779772194498,0.5234234393820023,0.5964631319341662,442.9152893144308,257.35429072325144,342.59987890784123,1703.7462493029357,960.6768660107955,1703.7462493029357,1,0.39473684210526344,16.540633856104478,87.82088030245382,0.6333333333333364,0.03333333333333144,0.02702702702702547,0,0.31791827977153253,0.7648219836869377,1.4219267043952675,0.011683592654050142,0.03278441430939072,0.025431378111679392,0.017885154018888145,10,1.0,7.577415090179749,10.093156251226223,10.128356377331784,-0.15937578596655466,-14.987748184055109,-1.6603700111814914,0.0,0.6453929477560265,-13.58558190195237,10.18263907830817,10.18263907830817,1.4577822804443814,10.144927531820972,5.555555553240724,0.036363636363636105,37.037036995884826,19.354838690946828,0.03494949494949501,-7.14285713775527,-4.878048776918495,0.0014141414141411147,-26.653171913012173,0.0,2.8893391430595705,-28.037621251836967,3.2306485269155765,6.488313621573148,0.34130938385600734
