rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,concentric_duration,eccentric_duration,rom_deg,elbow_start_deg,elbow_peak_deg,elbow_end_deg,mean_vis_arm,concentric_velocity_mean_deg_s,eccentric_velocity_mean_deg_s,rep_velocity_rom_per_sec_deg_s,rep_velocity_path_deg_s,concentric_path_velocity_deg_s,eccentric_path_velocity_deg_s,concentric_speed_peak_deg_s,eccentric_speed_peak_deg_s,rep_speed_peak_deg_s,concentric_speed_mean_abs_deg_s,eccentric_speed_mean_abs_deg_s,rep_speed_mean_abs_deg_s,concentric_velocity_cv,rep_velocity_cv,concentric_accel_mean_abs_deg_s2,eccentric_accel_mean_abs_deg_s2,rep_accel_mean_abs_deg_s2,concentric_accel_peak_abs_deg_s2,eccentric_accel_peak_abs_deg_s2,rep_accel_peak_abs_deg_s2,velocity_reversal_count,movement_fragmentation_index,sticking_min_speed_deg_s,sticking_angle_deg,sticking_time_from_rep_start_sec,sticking_duration_sec,sticking_ratio_concentric,has_sticking_point,shoulder_path_length_norm,elbow_path_length_norm,wrist_path_length_norm,shoulder_displacement_norm,elbow_displacement_norm,wrist_displacement_norm,wrist_path_efficiency,rep_number_in_series,series_progress_norm,vbt_concentric_velocity_loss_from_first_pct,vbt_concentric_velocity_loss_from_previous_pct,vbt_concentric_velocity_loss_from_best_pct,vbt_concentric_velocity_slope_per_rep,vbt_rep_velocity_loss_from_first_pct,vbt_rep_velocity_loss_from_previous_pct,vbt_rep_velocity_loss_from_best_pct,vbt_rep_velocity_slope_per_rep,vbt_path_velocity_loss_from_first_pct,vbt_path_velocity_loss_from_previous_pct,vbt_path_velocity_loss_from_best_pct,vbt_path_velocity_slope_per_rep,rep_duration_increase_from_first_pct,rep_duration_increase_from_previous_pct,rep_duration_slope_per_rep,concentric_duration_increase_from_first_pct,concentric_duration_increase_from_previous_pct,concentric_duration_slope_per_rep,eccentric_duration_increase_from_first_pct,eccentric_duration_increase_from_previous_pct,eccentric_duration_slope_per_rep,rom_loss_from_first_pct,rom_loss_from_best_pct,rom_slope_deg_per_rep,elbow_start_extension_loss_from_first_deg,elbow_start_slope_deg_per_rep,elbow_peak_flexion_loss_from_first_deg,elbow_peak_slope_deg_per_rep
0,LEFT,16,45,74,16,45,74,0.5333333333333333,1.5,2.466666666666667,1.9333333333333336,0.9666666666666667,0.9666666666666668,102.21274685943854,148.62337199339464,46.41062513395611,120.74888140700818,0.9903162569649475,105.73732433735022,76.9016444203987,52.8686621686751,91.31948437887445,105.73732433735022,76.90164442039868,177.56868498331824,135.25946319264335,177.56868498331824,102.65489763322934,74.25204789581024,89.71195776847597,0.5068065235893683,0.5317016201107286,378.5715081551674,278.4250341126475,317.66789181291153,967.4906510726628,967.4906510726628,967.4906510726628,1,0.5172413793103448,134.89621838389417,117.4823107902938,0.3999999999999999,0.0,0.0,0,0.12137761747719608,0.21587226270579352,0.6890650064361744,0.027788722646628544,0.018987637040692545,0.09865629998156629,0.14317415492017802,1,0.0,0.0,,0.0,-0.5127881246644233,0.0,,0.0,-0.4007821175984197,0.0,,0.0,0.02643646844706711,0.0,,-0.010000000000000089,0.0,,-0.007575757575757845,0.0,,-0.0024242424242422495,0.0,0.0,-1.2274537115114201,0.0,-0.7789591772144508,0.0,0.4484945342969673
1,LEFT,74,97,126,74,97,126,2.466666666666667,3.2333333333333334,4.2,1.7333333333333334,0.7666666666666666,0.9666666666666668,68.06794998099369,120.74888140700818,52.68093142601449,118.47048652586926,0.9860929441901872,88.78428258390481,68.0581604481256,39.269971142880976,77.22548370048952,88.78428258390481,68.0581604481256,139.48476234760983,121.04269852893549,139.48476234760983,84.77366137626537,65.90107777832114,75.56086878089644,0.5156471383503223,0.5351721054194234,366.86284123707674,273.42535099335015,301.0266086883685,1053.0584590068097,1053.0584590068097,1053.0584590068097,1,0.5769230769230769,120.59664993954857,98.38046359574582,0.33333333333333304,0.0,0.0,0,0.09046305884718335,0.18529509624026771,0.7302366152805553,0.020709138265913467,0.03348536524346916,0.02585948563300541,0.03541247465805348,2,0.1,16.033166963065142,16.033166963065142,16.033166963065142,-0.5127881246644233,25.721647697743695,25.721647697743695,25.721647697743695,-0.4007821175984197,15.433727833762333,15.433727833762333,15.433727833762333,0.02643646844706711,-10.34482758085613,-10.34482758085613,-0.010000000000000089,-20.689655151010708,-20.689655151010708,-0.007575757575757845,0.0,0.0,-0.0024242424242422495,33.40561517739682,33.40561517739682,-1.2274537115114201,27.874490586386457,-0.7789591772144508,6.270306292058379,0.4484945342969673
2,LEFT,126,147,174,126,147,174,4.2,4.9,5.8,1.5999999999999996,0.7000000000000002,0.8999999999999995,59.4664626047607,118.47048652586926,59.00402392110856,119.0135734265374,0.9910238486568944,84.9520894353724,66.67727722825431,37.16653912797545,74.67250756886848,84.9520894353724,66.67727722825431,141.16200243763865,118.78857214183336,141.16200243763865,80.51470585461401,63.66436889073561,72.48429981208882,0.5614641541643052,0.5349086429416546,413.7964070732185,284.1472970463038,323.960611869922,1185.5752912811386,1185.5752912811386,1185.5752912811386,1,0.6250000000000001,123.31290236702193,74.90557439718462,0.5,0.0,0.0,0,0.0940700159040887,0.1975731135917646,0.5595906423596064,0.016960030904762873,0.01887974370031971,0.020355639166746917,0.03637594631839089,3,0.2,19.657424690894274,4.316296800469912,19.657424690894274,-0.5127881246644233,29.700246604133334,5.356337052550355,29.700246604133334,-0.4007821175984197,18.229381082307917,3.3058726332999258,18.229381082307917,0.02643646844706711,-17.2413793014269,-7.692307687869845,-0.010000000000000089,-27.58620686801425,-8.695652162570859,-0.007575757575757845,-6.896551717003634,-6.896551717003634,-0.0024242424242422495,41.8208937414075,41.8208937414075,-1.2274537115114201,30.15288546752538,-0.7789591772144508,12.593398787152452,0.4484945342969673
3,LEFT,174,195,222,174,195,222,5.8,6.5,7.4,1.6000000000000005,0.7000000000000002,0.9000000000000004,60.3630705508804,119.0135734265374,58.650502875657004,119.87261560037459,0.991371016924073,86.23295792982913,68.02456969413062,37.726919094300236,75.99073954724871,86.23295792982913,68.02456969413062,142.3868755476451,122.13664123025137,142.3868755476451,81.89577254870679,65.43209842826549,74.1157782885807,0.5035795086509589,0.4993850077105725,418.6460775457914,320.06632291330067,346.37388611189664,1199.7503280968926,1199.7503280968926,1199.7503280968926,1,0.6249999999999998,106.5033768986898,99.41899129279382,0.2999999999999998,0.0,0.0,0,0.07318284945171749,0.2295370838163538,0.6490182085605701,0.022413555528621894,0.02794211198129171,0.015866408386025127,0.024446784661426618,4,0.3,18.44605632833002,-1.5077539622095741,18.44605632833002,-0.5127881246644233,28.640299286899694,-1.5077539621866756,28.640299286899694,-0.4007821175984197,16.785842512930333,-1.7653511597247509,16.785842512930333,0.02643646844706711,-17.241379301426853,5.551115119656337e-14,-0.010000000000000089,-27.58620686801425,0.0,-0.007575757575757845,-6.896551717003542,9.868649096814009e-14,-0.0024242424242422495,40.943695961619895,40.943695961619895,-1.2274537115114201,29.609798566857236,-0.7789591772144508,12.239877741700894,0.4484945342969673
4,LEFT,222,242,268,222,242,268,7.4,8.066666666666666,8.933333333333334,1.5333333333333332,0.6666666666666661,0.8666666666666671,56.126809180886944,119.87261560037459,63.74580641948764,118.84584081470642,0.989825445286771,84.19021377133049,63.57696276371394,36.60444077014366,72.53924581050374,84.19021377133049,63.57696276371394,141.95105079850282,112.15809300293108,141.95105079850282,79.84364955345424,60.93379763628209,70.6471952549956,0.5541499734911774,0.5504719407891208,436.1946190497661,281.6092808194463,337.65851850768496,893.5872123089458,1015.5128457600267,1015.5128457600267,1,0.6521739130434783,109.65070185695186,101.95010441294949,0.2666666666666666,0.0,0.0,0,0.07537840957219544,0.22028396943063866,0.5676231756254998,0.010758721345865375,0.014172618469837243,0.0017855111457243265,0.0031455923972039355,5,0.4,20.37796085805127,2.36886708691728,20.37796085805127,-0.5127881246644233,30.76344422397816,2.975271639120952,30.76344422397816,-0.4007821175984197,20.56542335505084,4.541992560229673,20.56542335505084,0.02643646844706711,-20.68965516171226,-4.166666664062539,-0.010000000000000089,-31.034482726516117,-4.76190475510215,-0.007575757575757845,-10.344827575505313,-3.7037036995884627,-0.0024242424242422495,45.0882488673134,45.0882488673134,-1.2274537115114201,28.750756393020055,-0.7789591772144508,17.335181285531533,0.4484945342969673
5,LEFT,268,291,321,268,291,321,8.933333333333334,9.7,10.7,1.7666666666666657,0.7666666666666657,1.0,67.20439765138833,118.84584081470642,51.64144316331809,120.45564469790024,0.9882576598061455,87.65790998007185,68.81420153458215,38.04022508569153,76.99165991658711,87.65790998007185,68.81420153458215,154.2746685709285,124.83702539055719,154.2746685709285,83.97294418293785,66.9652978126251,75.47908918727924,0.5498308586479899,0.5609419552427398,396.65989278120884,278.2518031097056,314.3771892826566,1169.2751018864271,1322.9538691437936,1322.9538691437936,1,0.5660377358490569,106.27414253932193,96.85821991959006,0.36666666666666714,0.0,0.0,0,0.1018135372200435,0.2158250292135027,0.7559212338039331,0.0163233662211005,0.015945273869931775,0.024991141090419354,0.033060509445751896,6,0.5,17.098422407045042,-4.1188827695803205,17.098422407045042,-0.5127881246644233,28.047687371762176,-3.922432047315256,28.047687371762176,-0.4007821175984197,15.689778101117918,-6.137938237810124,15.689778101117918,0.02643646844706711,-8.620689650713496,15.217391294423388,-0.010000000000000089,-20.6896551510108,14.99999997749996,-0.007575757575757845,3.448275858501771,15.384615366863844,-0.0024242424242422495,34.25047294331172,34.25047294331172,-1.2274537115114201,29.77753117868822,-0.7789591772144508,5.230818029361977,0.4484945342969673
6,LEFT,321,344,371,321,344,371,10.7,11.466666666666669,12.366666666666667,1.6666666666666679,0.7666666666666693,0.8999999999999986,67.37819212211957,120.45564469790024,53.077452575780676,124.87055877866956,0.9887084162313174,87.88459842015567,79.77011800320999,40.42691527327172,83.50277899500502,87.88459842015567,79.77011800320999,137.82219485805422,130.1774700164949,137.82219485805422,84.2753703589512,77.21202019476222,81.80376803120167,0.5027310977536094,0.4953807869899876,354.7562792533177,318.0114524064537,324.2267009418739,882.9096214247588,882.9096214247588,882.9096214247588,1,0.5999999999999995,117.62249791092358,71.24704034469235,0.5333333333333332,0.0,0.0,0,0.06276080339473343,0.2300486919774521,0.7475008653153268,0.017442675016440125,0.03143090977931355,0.02095764171985487,0.028036946433518936,7,0.6,16.884034118422914,-0.2586058008145171,16.884034118422914,-0.5127881246644233,23.53331138865064,-6.2741221487019425,23.53331138865064,-0.4007821175984197,8.559734471729152,-8.456914794910894,8.559734471729152,0.02643646844706711,-13.793103441141447,-5.660377355286461,-0.010000000000000089,-20.689655151010435,4.633974357608519e-13,-0.007575757575757845,-6.896551717003725,-9.999999990000141,-0.0024242424242422495,34.0804408523353,34.0804408523353,-1.2274537115114201,28.1677272954944,-0.7789591772144508,6.666827441824566,0.4484945342969673
7,LEFT,371,393,420,371,393,420,12.366666666666667,13.1,14.0,1.6333333333333329,0.7333333333333325,0.9000000000000004,70.47859728048589,124.87055877866956,54.391961498183676,120.46029893332003,0.987124879360199,96.10717810975359,73.40926381681814,43.150161600297494,83.60016411160547,96.10717810975359,73.40926381681814,150.6075785605292,135.5269173557906,150.6075785605292,91.73148264129193,71.87622298987786,81.8820652166297,0.44101643161105536,0.514063970598171,433.1224267691723,359.7743056577232,369.89214861031184,1540.8889435916224,1540.8889435916224,1540.8889435916224,1,0.6122448979591838,102.1546523179777,101.47377175144133,0.33333333333333215,0.0,0.0,0,0.06514509859137638,0.31265454052958846,0.9342776493883764,0.021838346488085768,0.023584461831331904,0.004287544926429408,0.004589154978968236,8,0.7,9.107612934086545,-9.356109986637401,9.107612934086545,-0.5127881246644233,18.38234630788905,-6.736220927444571,18.38234630788905,-0.4007821175984197,8.45309226140376,-0.11662500071417801,8.45309226140376,0.02643646844706711,-15.517241371284218,-1.999999998800098,-0.010000000000000089,-24.137931009512574,-4.347826081285878,-0.007575757575757845,-6.896551717003542,1.9737298193628039e-13,-0.0024242424242422495,31.04715463941353,31.04715463941353,-1.2274537115114201,23.75281321472508,-0.7789591772144508,7.981336364227566,0.4484945342969673
8,LEFT,420,441,468,420,441,468,14.0,14.7,15.6,1.5999999999999996,0.6999999999999993,0.9000000000000004,57.88115852075143,120.46029893332003,62.579140412568606,123.50214248318171,0.9910406304054519,82.68736931535926,67.69222452290343,36.17572407546965,74.25260036960285,82.68736931535926,67.69222452290343,145.75528178140803,117.40384250686452,145.75528178140803,78.76448639318528,65.28734121051552,72.56571077511477,0.5399714606288832,0.5123564358809188,409.96392940692436,278.8482861906083,329.0325648996035,1029.326021765407,1138.9226348168013,1138.9226348168013,1,0.6250000000000001,111.203394291005,96.70397550867251,0.3333333333333339,0.0,0.0,0,0.09105227519775617,0.3266388494554283,0.7679367013402063,0.018195991738867087,0.010513818704385731,0.01730469737199036,0.022534015292914288,9,0.8,21.799260730518494,13.963378238958784,21.799260730518494,-0.5127881246644233,31.574353138786893,16.163178226934207,31.574353138786893,-0.4007821175984197,18.689203213496143,11.1812743924903,18.689203213496143,0.02643646844706711,-17.2413793014269,-2.040816325281126,-0.010000000000000089,-27.586206868014347,-4.545454539256188,-0.007575757575757845,-6.896551717003542,0.0,-0.0024242424242422495,43.37187845975565,43.37187845975565,-1.2274537115114201,28.16307306007461,-0.7789591772144508,16.168515278612496,0.4484945342969673
9,LEFT,468,491,519,468,491,519,15.6,16.366666666666667,17.3,1.700000000000001,0.7666666666666675,0.9333333333333336,64.88215380333054,123.50214248318171,58.61998867985117,125.63037382890955,0.9909171339793084,84.62889626521365,71.79684123113395,38.16597282548853,77.58384644258167,84.62889626521365,71.79684123113395,136.73055166012432,129.83701344742622,136.73055166012432,81.1070131137586,69.23573974264934,75.92416450741828,0.5194222806220113,0.5052326767371803,375.5754620235409,297.32016401556984,321.9296207300888,1220.911637195316,1051.5197055901176,1220.911637195316,1,0.5882352941176467,106.470452639428,98.00860025760781,0.3666666666666689,0.0,0.0,0,0.0667203759948176,0.2887539083237195,0.6712059215317457,0.024609544140409362,0.020705491200825696,0.010498480084361585,0.015641220894480803,10,0.9,19.963081347312546,-2.3480332799392505,19.963081347312546,-0.5127881246644233,27.809838077612405,-5.501614137181645,27.809838077612405,-0.4007821175984197,15.041300363846469,-4.486369576758544,15.041300363846469,0.02643646844706711,-12.068965510998767,6.24999999609384,-0.010000000000000089,-20.689655151010616,9.523809510204313,-0.007575757575757845,-3.448275858501771,3.7037036995884627,-0.0024242424242422495,36.52244382697126,36.52244382697126,-1.2274537115114201,25.121229510212927,-0.7789591772144508,12.209363545895059,0.4484945342969673
