rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,73,98,136,73,98,136,2.433333333333333,3.2666666666666666,4.533333333333333,2.1,112.65516801055647,129.28239240811538,16.627224397558916,0.9841544705753524
1,LEFT,136,162,197,136,162,197,4.533333333333333,5.4,6.566666666666666,2.033333333333333,116.17223772393687,133.1613143743368,16.98907665039992,0.9857664608186291
2,LEFT,197,224,255,197,224,255,6.566666666666666,7.466666666666667,8.5,1.9333333333333336,122.11479083375798,132.16865069330797,10.053859859549986,0.9841978004423239
3,LEFT,255,286,314,255,286,314,8.5,9.533333333333331,10.466666666666669,1.9666666666666686,104.02453707450604,128.51236089109793,24.487823816591888,0.9886987835168839
4,LEFT,314,337,344,314,337,344,10.466666666666669,11.233333333333333,11.466666666666669,1.0,111.93148635926902,133.86799216377764,21.936505804508624,0.9867310081758807
5,LEFT,385,426,471,385,426,471,12.833333333333334,14.2,15.7,2.8666666666666654,129.76442383193975,143.13392961885899,13.369505786919223,0.989011563560515
6,LEFT,471,498,511,471,498,511,15.7,16.6,17.033333333333335,1.3333333333333357,126.57488182946884,141.5177603244837,14.942878495014865,0.9891463188621087
7,LEFT,557,605,619,557,605,619,18.566666666666663,20.166666666666668,20.633333333333333,2.06666666666667,147.19148538914692,159.53246582555565,12.340980436408715,0.992583296286366
8,LEFT,689,728,741,689,728,741,22.966666666666665,24.266666666666666,24.7,1.7333333333333343,135.21089055311995,147.8339245105678,12.623033957447847,0.9925950585671193
9,LEFT,788,845,901,788,845,901,26.266666666666666,28.166666666666668,30.03333333333333,3.7666666666666657,151.62191936448878,162.52138657453065,10.899467210041879,0.988697796537165
10,LEFT,901,963,973,901,963,973,30.03333333333333,32.1,32.43333333333333,2.3999999999999986,154.4818929998609,159.6868355762098,5.204942576348923,0.9884675539791855
