rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,10,50,94,10,50,94,0.3333333333333333,1.6666666666666667,3.1333333333333333,2.8,111.88780834397099,148.7400516538567,36.85224330988572,0.9985212272288752
1,LEFT,94,126,169,94,126,169,3.1333333333333333,4.2,5.633333333333334,2.5000000000000004,84.47512389460758,122.1103346106479,37.63521071604031,0.9987224648919021
2,LEFT,169,199,242,169,199,242,5.633333333333334,6.633333333333334,8.066666666666666,2.4333333333333327,88.89226817431886,123.57230575469825,34.68003758037939,0.9988114202881719
3,LEFT,242,272,312,242,272,312,8.066666666666666,9.066666666666666,10.4,2.333333333333334,83.6504103272515,122.32717229766982,38.67676197041831,0.9986010823451296
4,LEFT,312,343,387,312,343,387,10.4,11.433333333333334,12.9,2.5,76.88285423225398,120.97631137224808,44.09345713999411,0.9983926135719869
5,LEFT,387,415,455,387,415,455,12.9,13.833333333333334,15.166666666666666,2.2666666666666657,78.84187056180141,120.14525020764658,41.30337964584517,0.9986977438995803
6,LEFT,455,483,518,455,483,518,15.166666666666666,16.1,17.266666666666666,2.0999999999999996,77.40911915001604,117.05152071366965,39.642401563653614,0.998555607162416
7,LEFT,518,546,583,518,546,583,17.266666666666666,18.2,19.433333333333334,2.166666666666668,72.4858455562541,110.02901214211649,37.54316658586237,0.9985014534357822
8,LEFT,583,609,646,583,609,646,19.433333333333334,20.3,21.53333333333333,2.099999999999998,82.07874963552433,119.05080161264428,36.97205197711994,0.9982761942471068
9,LEFT,646,674,710,646,674,710,21.53333333333333,22.466666666666665,23.666666666666668,2.1333333333333364,74.34643862706997,109.6983961051021,35.35195747803214,0.9981188306441674
10,LEFT,710,736,779,710,736,779,23.666666666666668,24.53333333333333,25.966666666666665,2.299999999999997,78.71404499559597,115.39765384918634,36.68360885359038,0.998221987202054
11,LEFT,779,805,845,779,805,845,25.966666666666665,26.83333333333333,28.166666666666668,2.200000000000003,89.95623411968663,127.40762888899584,37.45139476930921,0.9977640388023793
12,LEFT,845,876,915,845,876,915,28.166666666666668,29.2,30.5,2.333333333333332,86.00473106944182,122.98795289854716,36.98322182910534,0.9983352624194725
13,LEFT,915,944,984,915,944,984,30.5,31.466666666666665,32.8,2.299999999999997,94.72965338989309,130.47520244928103,35.74554905938793,0.9983764205660138
14,LEFT,984,1016,1058,984,1016,1058,32.8,33.86666666666667,35.266666666666666,2.4666666666666686,109.27597360959818,140.15541511205555,30.879441502457368,0.9980533271365696
