rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,14,45,73,14,45,73,0.4666666666666667,1.5,2.433333333333333,1.9666666666666663,100.76272038615889,148.78171705956768,48.01899667340879,0.9915573957893584
1,RIGHT,73,97,125,73,97,125,2.433333333333333,3.2333333333333334,4.166666666666667,1.7333333333333338,74.58096771273033,127.03134219593785,52.450374483207526,0.9888570754782958
2,RIGHT,125,148,174,125,148,174,4.166666666666667,4.933333333333334,5.8,1.6333333333333329,62.42593501935752,119.76850573324573,57.342570713888215,0.9848891699314117
3,RIGHT,174,195,221,174,195,221,5.8,6.5,7.366666666666666,1.5666666666666664,70.36231317285208,124.67152883285813,54.309215660006046,0.9871752171052828
4,RIGHT,221,243,267,221,243,267,7.366666666666666,8.1,8.9,1.533333333333334,57.76061761938202,121.16637629290436,63.40575867352234,0.9774580547150143
5,RIGHT,267,292,318,267,292,318,8.9,9.733333333333333,10.6,1.6999999999999993,68.30361012204526,121.23544553703168,52.93183541498642,0.9857154935598372
6,RIGHT,318,344,369,318,344,369,10.6,11.466666666666669,12.3,1.700000000000001,78.219710863613,126.17317589560297,47.953465031989964,0.9897178365634038
7,RIGHT,369,394,418,369,394,418,12.3,13.133333333333333,13.933333333333334,1.6333333333333329,73.86507883154252,125.12058633156876,51.25550750002624,0.9889179944992064
8,RIGHT,418,441,467,418,441,467,13.933333333333334,14.7,15.566666666666666,1.6333333333333329,68.98095922986826,124.80896934450998,55.828010114641714,0.987763502995173
9,RIGHT,467,491,518,467,491,518,15.566666666666666,16.366666666666667,17.266666666666666,1.6999999999999993,65.1208307722043,122.2164122330263,57.09558146082201,0.9860256142341175
10,RIGHT,518,542,570,518,542,570,17.266666666666666,18.066666666666663,19.0,1.7333333333333343,63.90781227982211,123.75761196482199,59.84979968499988,0.9829262851169275
