rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,73,100,140,73,100,140,2.433333333333333,3.333333333333333,4.666666666666667,2.233333333333334,139.00399700569324,147.03684602588206,8.032849020188808,0.9959210189534166
1,LEFT,140,163,200,140,163,200,4.666666666666667,5.433333333333334,6.666666666666667,2.0,128.1980139046082,140.5641042156088,12.366090311000619,0.9955487485791816
2,LEFT,200,225,263,200,225,263,6.666666666666667,7.5,8.766666666666667,2.1000000000000005,130.23675416770863,140.52671014014004,10.289955972431425,0.9957456740861137
3,LEFT,263,286,319,263,286,319,8.766666666666667,9.533333333333331,10.633333333333333,1.8666666666666654,126.19655404259602,140.60715326237994,14.41059921978392,0.9958118461726004
4,LEFT,319,343,375,319,343,375,10.633333333333333,11.433333333333334,12.5,1.8666666666666671,135.9783574638639,140.3605874210788,4.382229957214904,0.9930051746424179
5,LEFT,375,398,431,375,398,431,12.5,13.266666666666667,14.366666666666667,1.8666666666666671,125.2020345967602,139.39141525507802,14.189380658317814,0.9954226700186032
6,LEFT,431,456,490,431,456,490,14.366666666666667,15.2,16.333333333333332,1.966666666666665,135.23804882454374,142.87680370808428,7.638754883540557,0.9956078569094339
7,LEFT,490,515,550,490,515,550,16.333333333333332,17.166666666666668,18.33333333333333,1.9999999999999964,139.72473587808295,144.1972407407159,4.472504862632949,0.9955533625649624
8,LEFT,550,574,613,550,574,613,18.33333333333333,19.133333333333333,20.433333333333334,2.100000000000005,133.27796016708234,141.59449271820992,8.316532551127567,0.9941191043083866
9,LEFT,613,640,680,613,640,680,20.433333333333334,21.33333333333333,22.666666666666668,2.2333333333333343,134.04972424417826,145.0118314452078,10.962107201029552,0.9945447520882477
10,LEFT,680,706,744,680,706,744,22.666666666666668,23.53333333333333,24.8,2.133333333333333,130.2931191905,145.0733259316948,14.780206741194814,0.9965050758459628
