rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,34,60,94,34,60,94,1.1333333333333333,2.0,3.1333333333333333,2.0,125.02789657242562,129.28527573069712,4.257379158271505,0.9904258234904763
1,RIGHT,94,124,160,94,124,160,3.1333333333333333,4.133333333333334,5.333333333333333,2.1999999999999997,149.46888744903904,152.81890182215116,3.3500143731121237,0.9905849158467346
2,RIGHT,160,188,218,160,188,218,5.333333333333333,6.266666666666667,7.266666666666667,1.9333333333333336,145.46329150618757,153.16232120724646,7.699029701058897,0.9898693319094383
3,RIGHT,218,244,275,218,244,275,7.266666666666667,8.133333333333333,9.166666666666666,1.8999999999999995,127.51157363644832,140.70157955584278,13.190005919394462,0.9890010356903076
4,RIGHT,275,305,340,275,305,340,9.166666666666666,10.166666666666666,11.333333333333334,2.166666666666668,130.2675601103498,134.49584343248645,4.228283322136653,0.9890913581005252
5,RIGHT,340,369,402,340,369,402,11.333333333333334,12.3,13.4,2.0666666666666664,140.84358644556892,150.17094240799932,9.327355962430417,0.9890294964351352
6,RIGHT,402,430,462,402,430,462,13.4,14.333333333333334,15.4,2.0,141.1094854408948,148.3816639484543,7.272178507559527,0.9894810595799013
7,RIGHT,462,491,521,462,491,521,15.4,16.366666666666667,17.366666666666667,1.9666666666666668,154.51651384686528,157.7548514333544,3.2383375864891146,0.9897223740816116
8,RIGHT,521,549,577,521,549,577,17.366666666666667,18.3,19.23333333333333,1.8666666666666636,140.56598960623637,146.4738809023963,5.907891296159932,0.988667452544497
9,RIGHT,577,605,636,577,605,636,19.23333333333333,20.166666666666668,21.2,1.9666666666666686,122.53640370701666,129.96344299960163,7.427039292584961,0.9888351324531769
10,RIGHT,636,663,698,636,663,698,21.2,22.1,23.266666666666666,2.0666666666666664,134.66784054845348,139.15447200192637,4.486631453472885,0.9902953947031939
11,RIGHT,698,725,759,698,725,759,23.266666666666666,24.166666666666668,25.3,2.033333333333335,149.1124329860293,155.38762017288784,6.275187186858553,0.9903771297265125
12,RIGHT,759,790,825,759,790,825,25.3,26.33333333333333,27.5,2.1999999999999993,154.30609881173666,158.80734533449507,4.501246522758397,0.9901331055223643
13,RIGHT,825,854,890,825,854,890,27.5,28.466666666666665,29.666666666666668,2.166666666666668,142.59065694440838,156.81743325637544,14.226776311967068,0.9924468033843571
14,RIGHT,890,918,949,890,918,949,29.666666666666668,30.6,31.633333333333333,1.966666666666665,141.7219842422862,151.972298699685,10.25031445739881,0.9916890170839099
15,RIGHT,949,975,1004,949,975,1004,31.633333333333333,32.5,33.46666666666667,1.8333333333333357,136.08195256836797,147.10033655741242,11.018383989044445,0.9907687331239382
16,RIGHT,1004,1030,1067,1004,1030,1067,33.46666666666667,34.333333333333336,35.56666666666667,2.1000000000000014,109.43158789235476,115.83089099783795,6.399303105483199,0.988885955264171
17,RIGHT,1067,1095,1128,1067,1095,1128,35.56666666666667,36.5,37.6,2.0333333333333314,110.59369362522666,114.19839153702539,3.6046979117987252,0.9891015787919363
18,RIGHT,1128,1157,1187,1128,1157,1187,37.6,38.56666666666667,39.56666666666667,1.9666666666666686,148.82501460874025,151.7479108848615,2.922896276121253,0.9908863888846503
19,RIGHT,1187,1215,1244,1187,1215,1244,39.56666666666667,40.5,41.46666666666667,1.8999999999999986,148.54573351051198,150.01688402733146,1.4711505168194792,0.9893430197375944
20,RIGHT,1244,1273,1304,1244,1273,1304,41.46666666666667,42.43333333333333,43.46666666666667,2.0,136.2421830213277,138.19794345233143,1.955760431003732,0.989704805645135
21,RIGHT,1304,1331,1364,1304,1331,1364,43.46666666666667,44.36666666666667,45.46666666666667,2.0,134.7602239301456,138.48602551457847,3.7258015844328822,0.990126009847297
22,RIGHT,1364,1393,1423,1364,1393,1423,45.46666666666667,46.43333333333333,47.43333333333333,1.9666666666666615,139.50462899655582,140.70349412468505,1.1988651281292209,0.9909151401784685
23,RIGHT,1423,1454,1483,1423,1454,1483,47.43333333333333,48.46666666666667,49.43333333333333,2.0,146.46046276462715,147.84456264695152,1.3840998823243542,0.9890889417929729
24,RIGHT,1483,1512,1541,1483,1512,1541,49.43333333333333,50.4,51.36666666666667,1.9333333333333371,145.99513020693078,151.90658565823114,5.911455451300367,0.9832020745439044
25,RIGHT,1541,1572,1604,1541,1572,1604,51.36666666666667,52.4,53.46666666666667,2.1000000000000014,157.6944522651959,159.1424401652606,1.4479879000646918,0.9917341197530428
26,RIGHT,1604,1633,1664,1604,1633,1664,53.46666666666667,54.43333333333333,55.46666666666667,2.0,147.40693988967223,148.55690851251603,1.1499686228437904,0.991882507266894
27,RIGHT,1664,1692,1726,1664,1692,1726,55.46666666666667,56.4,57.53333333333333,2.066666666666663,144.43233209795463,145.87997715021967,1.447645052265033,0.9905334739457994
