rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,31,61,89,31,61,89,1.0333333333333334,2.033333333333333,2.966666666666667,1.9333333333333333,135.00633181271414,176.6884538988622,41.68212208614806,0.9888370245863488
1,LEFT,89,128,146,89,128,146,2.966666666666667,4.266666666666667,4.866666666666666,1.8999999999999995,117.04486081194813,175.24012743742452,58.19526662547639,0.9889675899483692
2,LEFT,146,184,206,146,184,206,4.866666666666666,6.133333333333334,6.866666666666666,2.0,123.3151425914436,171.25457116270502,47.939428571261416,0.9886102669877433
3,LEFT,206,242,264,206,242,264,6.866666666666666,8.066666666666666,8.8,1.9333333333333345,122.64688831671398,171.6653675587224,49.018479242008425,0.9908469302506095
4,LEFT,264,303,326,264,303,326,8.8,10.1,10.866666666666667,2.0666666666666664,117.73188593649323,170.2683058653465,52.53641992885327,0.9899473146156029
5,LEFT,347,362,396,347,362,396,11.566666666666666,12.066666666666666,13.2,1.6333333333333329,122.38927024411427,170.9400049701089,48.55073472599462,0.9882271158695219
6,LEFT,418,443,469,418,443,469,13.933333333333334,14.766666666666667,15.633333333333333,1.6999999999999993,129.5718734854267,171.9321006402242,42.36022715479753,0.9876025651509945
7,LEFT,505,534,559,505,534,559,16.833333333333332,17.8,18.633333333333333,1.8000000000000007,126.68316102967472,177.3279301979618,50.64476916828707,0.9919046557310857
8,LEFT,610,625,665,610,625,665,20.33333333333333,20.83333333333333,22.166666666666668,1.8333333333333393,123.49188949179205,171.617780871108,48.12589137931596,0.9900450646167709
9,LEFT,689,730,765,689,730,765,22.966666666666665,24.33333333333333,25.5,2.533333333333335,122.42085471742169,174.85902452863635,52.43816981121467,0.9919976233403921
