rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,16,44,83,16,44,83,0.5333333333333333,1.4666666666666666,2.7666666666666666,2.2333333333333334,125.4510130843141,157.90746777224763,32.45645468793353,0.9983426791195775
1,RIGHT,83,110,146,83,110,146,2.7666666666666666,3.6666666666666665,4.866666666666666,2.0999999999999996,112.92329691478422,139.7380045602508,26.814707645466584,0.9982782114918033
2,RIGHT,146,172,206,146,172,206,4.866666666666666,5.733333333333333,6.866666666666666,2.0,114.70226405189251,139.0430442857313,24.34078023383879,0.9984345530551639
3,RIGHT,206,232,265,206,232,265,6.866666666666666,7.733333333333333,8.833333333333334,1.9666666666666677,110.79773243110053,136.52501944940633,25.727287018305802,0.9985032071669896
4,RIGHT,265,291,322,265,291,322,8.833333333333334,9.7,10.733333333333333,1.8999999999999986,115.96429648851719,136.15634052447135,20.192044035954154,0.9984778778991481
5,RIGHT,322,347,377,322,347,377,10.733333333333333,11.566666666666666,12.566666666666666,1.833333333333334,108.35781121496144,133.9350261144887,25.57721489952725,0.998459476800192
6,RIGHT,377,402,435,377,402,435,12.566666666666666,13.4,14.5,1.9333333333333336,110.17416908631094,133.29012299808474,23.115953911773797,0.9984217666636753
7,RIGHT,435,459,491,435,459,491,14.5,15.3,16.366666666666667,1.8666666666666671,116.31854267842039,144.37081387968522,28.052271201264826,0.998364678600378
8,RIGHT,491,515,547,491,515,547,16.366666666666667,17.166666666666668,18.23333333333333,1.8666666666666636,112.99722845031681,140.10945127573305,27.112222825416243,0.9985219526012041
9,RIGHT,547,571,601,547,571,601,18.23333333333333,19.03333333333333,20.03333333333333,1.8000000000000007,110.93466398563334,137.1466416917848,26.211977706151455,0.998284688501647
10,RIGHT,601,626,658,601,626,658,20.03333333333333,20.866666666666667,21.933333333333334,1.9000000000000021,109.32860920573223,138.19284987604163,28.864240670309403,0.9985075812230165
11,RIGHT,658,682,711,658,682,711,21.933333333333334,22.73333333333333,23.7,1.7666666666666657,112.11003255158357,138.2581380598319,26.14810550824834,0.9983758374496743
12,RIGHT,711,735,762,711,735,762,23.7,24.5,25.4,1.6999999999999993,106.03619304395757,133.6244186654584,27.588225621500825,0.9987057554416167
13,RIGHT,762,786,816,762,786,816,25.4,26.2,27.2,1.8000000000000007,111.16212882316216,139.85053054596347,28.6884017228013,0.9986332922270806
14,RIGHT,816,840,869,816,840,869,27.2,28.0,28.966666666666665,1.7666666666666657,106.65137809768726,133.9233492608182,27.271971163130956,0.9983886697410066
15,RIGHT,869,895,925,869,895,925,28.966666666666665,29.83333333333333,30.83333333333333,1.8666666666666636,107.02295058970206,136.10557826841006,29.082627678707993,0.9984092259267618
16,RIGHT,925,953,986,925,953,986,30.83333333333333,31.766666666666666,32.86666666666667,2.0333333333333385,124.41083013044377,152.1507970351082,27.73996690466445,0.998342413415191
17,RIGHT,986,1014,1049,986,1014,1049,32.86666666666667,33.8,34.96666666666667,2.1000000000000014,129.42013085332863,157.9017164739881,28.481585620659477,0.9982505238925417
18,RIGHT,1049,1082,1117,1049,1082,1117,34.96666666666667,36.06666666666667,37.23333333333333,2.2666666666666586,122.49658647932931,152.19520564071382,29.69861916138451,0.9981301242602619
19,RIGHT,1117,1151,1186,1117,1151,1186,37.23333333333333,38.36666666666667,39.53333333333333,2.3000000000000043,124.35517449020776,154.57715648507224,30.22198199486447,0.9980381747086844
