rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,60,86,119,60,86,119,2.0,2.8666666666666667,3.966666666666667,1.9666666666666668,63.67453358626095,101.90014832950783,38.22561474324688,0.977653115325504
1,LEFT,119,143,178,119,143,178,3.966666666666667,4.766666666666667,5.933333333333334,1.9666666666666668,74.16428483394208,103.99553588717714,29.831251053235064,0.980641480286916
2,LEFT,178,201,235,178,201,235,5.933333333333334,6.7,7.833333333333333,1.8999999999999995,87.14052457155753,111.35110372729196,24.210579155734422,0.9790089048188308
3,LEFT,235,260,293,235,260,293,7.833333333333333,8.666666666666666,9.766666666666667,1.9333333333333345,88.17514240755396,111.72302903993119,23.54788663237723,0.9771002840861089
4,LEFT,293,318,350,293,318,350,9.766666666666667,10.6,11.666666666666666,1.8999999999999986,87.84962228617607,112.63710551849887,24.787483232322803,0.9770217438538871
5,LEFT,350,374,408,350,374,408,11.666666666666666,12.466666666666669,13.6,1.9333333333333336,89.68610722503935,113.98592825854935,24.299821033510003,0.979868972368833
6,LEFT,408,432,448,408,432,448,13.6,14.4,14.933333333333334,1.333333333333334,81.78428149227788,115.72692936129306,33.942647869015175,0.9726956186255787
7,LEFT,448,490,504,448,490,504,14.933333333333334,16.333333333333332,16.8,1.8666666666666671,73.92645474021802,108.83858356018949,34.91212881997148,0.9750288087025023
8,LEFT,504,546,560,504,546,560,16.8,18.2,18.666666666666668,1.8666666666666671,66.22876330544787,108.2037854227471,41.975022117299225,0.9757248403733236
9,LEFT,585,596,621,585,596,621,19.5,19.866666666666667,20.7,1.1999999999999993,68.33732750973886,114.95951755767929,46.62219004794044,0.964148619153478
10,LEFT,621,650,674,621,650,674,20.7,21.666666666666668,22.466666666666665,1.7666666666666657,79.60597203182564,117.76983357655041,38.16386154472477,0.9759329215244009
