rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,34,59,95,34,59,95,1.1333333333333333,1.9666666666666663,3.1666666666666665,2.033333333333333,108.84816956583799,117.13467686729209,8.286507301454089,0.9947737827095933
1,LEFT,95,124,160,95,124,160,3.1666666666666665,4.133333333333334,5.333333333333333,2.1666666666666665,133.3063872241651,139.65546175114395,6.349074526978867,0.9949209759331713
2,LEFT,160,187,218,160,187,218,5.333333333333333,6.233333333333333,7.266666666666667,1.9333333333333336,125.6279852709647,138.92734889295468,13.299363621989981,0.9954690030739134
3,LEFT,218,244,275,218,244,275,7.266666666666667,8.133333333333333,9.166666666666666,1.8999999999999995,112.17699976450571,130.41515844765613,18.238158683150413,0.9955730883554481
4,LEFT,275,303,340,275,303,340,9.166666666666666,10.1,11.333333333333334,2.166666666666668,111.3743627886308,121.49432213931223,10.11995935068143,0.9940551269536068
5,LEFT,340,369,402,340,369,402,11.333333333333334,12.3,13.4,2.0666666666666664,121.94575351835414,135.10160942346258,13.155855905108444,0.9952454478652389
6,LEFT,402,429,462,402,429,462,13.4,14.3,15.4,2.0,118.40382140113935,132.40056932437972,13.99674792324036,0.9941050231131047
7,LEFT,462,489,521,462,489,521,15.4,16.3,17.366666666666667,1.9666666666666668,134.9500839864384,142.4795350921761,7.529451105737717,0.9929017470942603
8,LEFT,521,548,577,521,548,577,17.366666666666667,18.266666666666666,19.23333333333333,1.8666666666666636,125.24838377322862,132.88168201721584,7.633298243987215,0.9938648381428412
9,LEFT,577,605,636,577,605,636,19.23333333333333,20.166666666666668,21.2,1.9666666666666686,102.08756668495863,115.00567859215366,12.91811190719502,0.9953175319565667
10,LEFT,636,662,698,636,662,698,21.2,22.066666666666663,23.266666666666666,2.0666666666666664,122.98676949614637,130.95464412820306,7.9678746320566916,0.9935121738090718
11,LEFT,698,723,759,698,723,759,23.266666666666666,24.1,25.3,2.033333333333335,129.61434494751512,139.0014536163565,9.387108668841398,0.9940480669980409
12,LEFT,759,789,826,759,789,826,25.3,26.3,27.53333333333333,2.2333333333333307,138.44457039937913,146.815908666739,8.371338267359876,0.9932983321886437
13,LEFT,826,854,891,826,854,891,27.53333333333333,28.466666666666665,29.7,2.166666666666668,131.00795871824093,143.32459675242615,12.316638034185212,0.9936577683747417
14,LEFT,891,918,949,891,918,949,29.7,30.6,31.633333333333333,1.9333333333333336,124.57159138274531,137.6963035375388,13.12471215479349,0.9940582554219132
15,LEFT,949,975,1005,949,975,1005,31.633333333333333,32.5,33.5,1.8666666666666671,124.70134710567034,137.3124011535762,12.61105404790585,0.9939012903916208
16,LEFT,1005,1028,1067,1005,1028,1067,33.5,34.266666666666666,35.56666666666667,2.06666666666667,96.75412727269051,103.11101167508356,6.356884402393049,0.9935634539871622
17,LEFT,1067,1094,1128,1067,1094,1128,35.56666666666667,36.46666666666667,37.6,2.0333333333333314,90.36994849001624,98.65406112655165,8.284112636535404,0.9917172212754527
18,LEFT,1128,1155,1188,1128,1155,1188,37.6,38.5,39.6,2.0,128.81772408618838,136.37698335174926,7.5592592655608835,0.991921448642439
19,LEFT,1188,1216,1245,1188,1216,1245,39.6,40.53333333333333,41.5,1.8999999999999986,133.66592087047854,136.30222879709606,2.636307926617507,0.99153986744497
20,LEFT,1245,1272,1303,1245,1272,1303,41.5,42.4,43.43333333333333,1.93333333333333,127.60518777203386,130.94433393427002,3.339146162236166,0.9901945853637437
21,LEFT,1303,1330,1363,1303,1330,1363,43.43333333333333,44.333333333333336,45.43333333333333,2.0,127.89772852333901,132.1014957680034,4.203767244664374,0.9946816231383652
22,LEFT,1363,1392,1423,1363,1392,1423,45.43333333333333,46.4,47.43333333333333,2.0,128.55363032239944,130.69383574251398,2.1402054201145457,0.9922012562960223
23,LEFT,1423,1451,1483,1423,1451,1483,47.43333333333333,48.36666666666667,49.43333333333333,2.0,135.6928526245783,137.23085728466287,1.538004660084576,0.9931404479865817
24,LEFT,1483,1511,1542,1483,1511,1542,49.43333333333333,50.36666666666667,51.4,1.9666666666666686,133.5003106180127,141.3977786402828,7.897468022270121,0.9935119599103929
25,LEFT,1542,1572,1605,1542,1572,1605,51.4,52.4,53.5,2.1000000000000014,141.88399339425382,144.0933209534918,2.20932755923797,0.9910999812806647
26,LEFT,1605,1633,1664,1605,1633,1664,53.5,54.43333333333333,55.46666666666667,1.9666666666666686,137.64936047214593,139.26290965187448,1.613549179728546,0.9925716320673625
27,LEFT,1664,1692,1727,1664,1692,1727,55.46666666666667,56.4,57.56666666666667,2.1000000000000014,130.53436039807187,132.8493986773425,2.3150382792706257,0.992828831076622
