rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,36,56,103,36,56,103,1.2,1.8666666666666667,3.433333333333333,2.2333333333333334,92.78371041436894,111.83307794488624,19.0493675305173,0.9978382458873822
1,LEFT,103,200,228,103,200,228,3.433333333333333,6.666666666666667,7.6,4.166666666666666,92.93077575825842,109.39215589376481,16.46138013550639,0.9973934776883907
2,LEFT,228,245,260,228,245,260,7.6,8.166666666666666,8.666666666666666,1.0666666666666664,85.70864192103053,115.58572741248894,29.877085491458402,0.9974531633685333
3,LEFT,260,274,288,260,274,288,8.666666666666666,9.133333333333333,9.6,0.9333333333333336,84.74153669284112,115.10079891564433,30.359262222803203,0.9974059017225244
4,LEFT,288,300,314,288,300,314,9.6,10.0,10.466666666666669,0.8666666666666689,78.89212535541583,112.52222490541143,33.630099549995606,0.9973684909902972
5,LEFT,314,327,342,314,327,342,10.466666666666669,10.9,11.4,0.9333333333333318,81.99467430780814,115.06851701418185,33.07384270637371,0.9973283416923434
6,LEFT,342,358,380,342,358,380,11.4,11.933333333333334,12.666666666666666,1.2666666666666657,90.38068580134276,116.27366664695063,25.892980845607873,0.9973327211844614
7,LEFT,380,416,471,380,416,471,12.666666666666666,13.866666666666667,15.7,3.033333333333333,102.50338582500906,116.80016915645355,14.296783331444487,0.9978146429943003
8,LEFT,536,564,584,536,564,584,17.866666666666667,18.8,19.466666666666665,1.5999999999999979,102.02300794804772,119.66583092611675,17.642822978069038,0.9964565590125362
9,LEFT,584,602,619,584,602,619,19.466666666666665,20.066666666666663,20.633333333333333,1.1666666666666679,95.79786940864228,123.91235475088644,28.11448534224415,0.9973191155327689
10,LEFT,619,634,650,619,634,650,20.633333333333333,21.133333333333333,21.666666666666668,1.033333333333335,91.24213002550243,118.50727649868003,27.26514647317759,0.9969675888617833
11,LEFT,650,668,689,650,668,689,21.666666666666668,22.266666666666666,22.966666666666665,1.2999999999999972,107.75793549632077,126.24575573723058,18.48782024090981,0.997270544866721
12,LEFT,689,726,779,689,726,779,22.966666666666665,24.2,25.966666666666665,3.0,25.615800107938043,127.80738429910103,102.19158419116299,0.99623709327572
