rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,71,95,117,71,95,117,2.3666666666666667,3.1666666666666665,3.9,1.5333333333333332,33.861411705379496,108.09183569395792,74.23042398857842,0.9847161799457901
1,LEFT,117,143,169,117,143,169,3.9,4.766666666666667,5.633333333333334,1.7333333333333338,37.82528420590542,113.16011801984246,75.33483381393704,0.9864943274911845
2,LEFT,169,194,218,169,194,218,5.633333333333334,6.466666666666667,7.266666666666667,1.6333333333333329,43.665514576356316,114.42599501845825,70.76048044210194,0.9836251282691956
3,LEFT,270,293,318,270,293,318,9.0,9.766666666666667,10.6,1.5999999999999996,45.76064144275938,110.86156012317815,65.10091868041877,0.9862923597802922
4,LEFT,318,343,367,318,343,367,10.6,11.433333333333334,12.233333333333333,1.6333333333333329,50.79543046845424,115.72082045478872,64.92538998633448,0.9875415643056233
5,LEFT,367,391,415,367,391,415,12.233333333333333,13.033333333333331,13.833333333333334,1.6000000000000014,50.59279743788404,114.1828620092735,63.59006457138947,0.9873418430892789
6,LEFT,415,443,468,415,443,468,13.833333333333334,14.766666666666667,15.6,1.7666666666666657,71.75134537236062,116.65438358085812,44.903038208497506,0.9940251616048221
7,LEFT,468,493,523,468,493,523,15.6,16.433333333333334,17.433333333333334,1.833333333333334,72.4098087218079,115.52092440662527,43.11111568481737,0.9940048803885778
8,LEFT,523,546,571,523,546,571,17.433333333333334,18.2,19.03333333333333,1.5999999999999979,74.58848710489049,115.62203877868156,41.03355167379107,0.9919450506061114
9,LEFT,571,596,622,571,596,622,19.03333333333333,19.866666666666667,20.73333333333333,1.6999999999999993,78.73613410065832,120.64205938190263,41.90592528124431,0.9902034562367661
10,LEFT,622,646,668,622,646,668,20.73333333333333,21.53333333333333,22.266666666666666,1.533333333333335,81.0201118533824,129.76673868350053,48.74662683011813,0.9918629539773819
11,LEFT,668,695,719,668,695,719,22.266666666666666,23.166666666666668,23.966666666666665,1.6999999999999993,81.99971944666413,126.79631495153377,44.79659550486964,0.9931751115199847
12,LEFT,719,745,771,719,745,771,23.966666666666665,24.83333333333333,25.7,1.7333333333333343,79.7770986782877,126.39685586283608,46.61975718454837,0.9925128742583894
13,LEFT,771,796,823,771,796,823,25.7,26.53333333333333,27.433333333333334,1.7333333333333343,86.19677635252987,128.56576031622657,42.3689839636967,0.9932574581050274
14,LEFT,823,847,874,823,847,874,27.433333333333334,28.23333333333333,29.133333333333333,1.6999999999999993,80.88839429620032,130.40705341073203,49.518659114531715,0.9861014378376496
15,LEFT,874,898,922,874,898,922,29.133333333333333,29.933333333333334,30.73333333333333,1.5999999999999979,62.78357854359578,121.40236739971061,58.61878885611483,0.9855343229105684
16,LEFT,922,949,972,922,949,972,30.73333333333333,31.633333333333333,32.4,1.6666666666666679,68.1867564909168,129.22996674216927,61.04321025125246,0.9800567658118954
17,LEFT,972,1001,1034,972,1001,1034,32.4,33.36666666666667,34.46666666666667,2.06666666666667,58.55050584978211,123.29688630801387,64.74638045823176,0.9860283180519387
