rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,48,85,119,48,85,119,1.6,2.833333333333333,3.966666666666667,2.3666666666666667,140.47196654266014,148.48350673594902,8.011540193288871,0.9967208151464111
1,LEFT,210,231,254,210,231,254,7.0,7.7,8.466666666666667,1.4666666666666668,127.83579911356459,141.68785833900276,13.852059225438165,0.9958327364038538
2,LEFT,254,268,286,254,268,286,8.466666666666667,8.933333333333334,9.533333333333331,1.0666666666666647,119.25786425336896,139.58121150075254,20.32334724738358,0.9955485125984809
3,LEFT,286,298,313,286,298,313,9.533333333333331,9.933333333333334,10.433333333333334,0.9000000000000021,102.03065421503032,136.75904652646486,34.72839231143453,0.995511674455234
4,LEFT,313,326,344,313,326,344,10.433333333333334,10.866666666666667,11.466666666666669,1.033333333333335,105.94017101725557,130.91710782059755,24.976936803341985,0.994047487154603
5,LEFT,344,359,386,344,359,386,11.466666666666669,11.966666666666669,12.866666666666667,1.3999999999999986,119.05767612189149,135.32262674092848,16.264950619037002,0.9955513237058652
6,LEFT,386,425,433,386,425,433,12.866666666666667,14.166666666666666,14.433333333333334,1.5666666666666664,137.51617301901206,144.2426442912704,6.72647127225834,0.9966842871573237
7,LEFT,541,563,583,541,563,583,18.03333333333333,18.766666666666666,19.433333333333334,1.4000000000000021,135.50429915098752,143.98186614578964,8.47756699480213,0.9957583708356516
8,LEFT,583,598,615,583,598,615,19.433333333333334,19.933333333333334,20.5,1.0666666666666664,119.89414834286129,136.66120525812627,16.767056915264984,0.9944124510793975
9,LEFT,615,630,647,615,630,647,20.5,21.0,21.566666666666663,1.0666666666666629,117.48604467423598,140.43814527840334,22.95210060416736,0.993853504007513
10,LEFT,647,663,685,647,663,685,21.566666666666663,22.1,22.83333333333333,1.2666666666666657,112.19875295524429,140.02558501932364,27.826832064079348,0.9956964824953652
11,LEFT,685,713,757,685,713,757,22.83333333333333,23.766666666666666,25.23333333333333,2.400000000000002,130.72385942342424,151.1502058851627,20.426346461738458,0.9949422266385327
