rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,84,111,153,84,111,153,2.8,3.7,5.1,2.3,80.85081843289665,118.20922664105818,37.358408208161535,0.9873027512005396
1,RIGHT,153,179,220,153,179,220,5.1,5.966666666666667,7.333333333333333,2.2333333333333334,77.1738749101411,112.23405531641903,35.06018040627794,0.9853825712320853
2,RIGHT,220,246,284,220,246,284,7.333333333333333,8.2,9.466666666666669,2.1333333333333355,78.91667017821382,117.30203279577213,38.38536261755831,0.9834454227716494
3,RIGHT,284,310,351,284,310,351,9.466666666666669,10.333333333333334,11.7,2.2333333333333307,73.87228475444553,112.3542699497892,38.48198519534366,0.9838428079497582
4,RIGHT,351,377,416,351,377,416,11.7,12.566666666666666,13.866666666666667,2.166666666666668,78.61353169119019,117.82884732615406,39.21531563496387,0.9829959932601813
5,RIGHT,416,443,485,416,443,485,13.866666666666667,14.766666666666667,16.166666666666668,2.3000000000000007,83.14571015323438,122.91266039086157,39.766950237627206,0.9817734122276306
6,RIGHT,485,515,558,485,515,558,16.166666666666668,17.166666666666668,18.6,2.4333333333333336,88.67433800710278,127.56325113114487,38.88891312404209,0.98192051563177
7,RIGHT,558,591,634,558,591,634,18.6,19.7,21.133333333333333,2.5333333333333314,100.13516096949566,134.93377797245023,34.79861700295457,0.9862795358612423
8,RIGHT,634,665,706,634,665,706,21.133333333333333,22.166666666666668,23.53333333333333,2.3999999999999986,95.42621744671678,132.49818862818654,37.07197118146977,0.9836430511518157
9,RIGHT,706,743,782,706,743,782,23.53333333333333,24.766666666666666,26.066666666666663,2.5333333333333314,102.40012606316046,146.24684789289515,43.84672182973468,0.9822236936845822
