rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,53,80,114,53,80,114,1.7666666666666666,2.6666666666666665,3.8,2.033333333333333,111.42083992753976,134.3267651047742,22.905925177234444,0.9944114601740273
1,RIGHT,114,142,177,114,142,177,3.8,4.733333333333333,5.9,2.1000000000000005,116.48583837747267,139.42468719182753,22.938848814354852,0.9951503397896886
2,RIGHT,177,208,252,177,208,252,5.9,6.933333333333334,8.4,2.5,106.6739590109816,138.7168340438666,32.04287503288501,0.9946489783755521
3,RIGHT,252,285,325,252,285,325,8.4,9.5,10.833333333333334,2.4333333333333336,121.19121005022753,150.26324051145627,29.07203046122875,0.9949471392073072
4,RIGHT,325,359,401,325,359,401,10.833333333333334,11.966666666666669,13.366666666666667,2.533333333333333,112.57828596190876,138.9352020041941,26.356916042285352,0.9930383459830181
5,RIGHT,401,436,479,401,436,479,13.366666666666667,14.533333333333331,15.966666666666669,2.6000000000000014,112.21885860519285,138.21280035555657,25.99394175036372,0.9899711850323255
6,RIGHT,479,513,558,479,513,558,15.966666666666669,17.1,18.6,2.633333333333333,112.87792115370314,140.83438117852654,27.956460024823404,0.9914662438134354
7,RIGHT,558,594,639,558,594,639,18.6,19.8,21.3,2.6999999999999993,128.26574101953383,142.31061500906384,14.044873989530004,0.9952873064250479
8,RIGHT,639,679,726,639,679,726,21.3,22.633333333333333,24.2,2.8999999999999986,136.39509442767218,151.04043762059615,14.645343192923967,0.9953032831350963
9,RIGHT,726,765,814,726,765,814,24.2,25.5,27.133333333333333,2.9333333333333336,130.06649335987248,143.6453996039115,13.57890624403902,0.9955835494209319
10,RIGHT,814,856,899,814,856,899,27.133333333333333,28.53333333333333,29.966666666666665,2.833333333333332,132.29423040694473,148.4442761578671,16.150045750922377,0.9950966153495995
11,RIGHT,899,955,1000,899,955,1000,29.966666666666665,31.83333333333333,33.333333333333336,3.3666666666666707,133.35958241061357,152.35477220245264,18.99518979183906,0.9947251486622432
12,RIGHT,1000,1057,1113,1000,1057,1113,33.333333333333336,35.233333333333334,37.1,3.7666666666666657,142.9635709578136,155.63912911815507,12.675558160341474,0.9940592440945363
13,RIGHT,1113,1185,1248,1113,1185,1248,37.1,39.5,41.6,4.5,137.62814986058896,154.31716471095254,16.68901485036358,0.9938609519717739
14,RIGHT,1248,1305,1322,1248,1305,1322,41.6,43.5,44.06666666666667,2.4666666666666686,53.07594614850224,155.70558022833225,102.62963407983001,0.995804537932078
