rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,74,99,139,74,99,139,2.466666666666667,3.3,4.633333333333334,2.166666666666667,132.91426413880254,144.00222310467592,11.08795896587339,0.9963827024806627
1,RIGHT,139,163,201,139,163,201,4.633333333333334,5.433333333333334,6.7,2.0666666666666664,125.89367055507289,141.19135687031138,15.297686315238492,0.9954293345017409
2,RIGHT,201,226,264,201,226,264,6.7,7.533333333333333,8.8,2.1000000000000005,130.18344085684842,143.47183951667373,13.288398659825292,0.9944078652188182
3,RIGHT,264,286,319,264,286,319,8.8,9.533333333333331,10.633333333333333,1.8333333333333321,118.94160674897984,138.3826303714153,19.441023622435463,0.9961370144571576
4,RIGHT,319,343,375,319,343,375,10.633333333333333,11.433333333333334,12.5,1.8666666666666671,119.16833474408372,138.5097686059503,19.341433861866594,0.9973366922802396
5,RIGHT,375,400,431,375,400,431,12.5,13.333333333333334,14.366666666666667,1.8666666666666671,124.79831287348568,134.97554566660668,10.177232793120998,0.9949942109180473
6,RIGHT,431,457,488,431,457,488,14.366666666666667,15.233333333333333,16.266666666666666,1.8999999999999986,133.2773627096298,140.7315004509646,7.454137741334796,0.9952807539495927
7,RIGHT,488,517,549,488,517,549,16.266666666666666,17.233333333333334,18.3,2.033333333333335,129.84201188430055,141.6090891053473,11.76707722104674,0.9956124085252002
8,RIGHT,549,575,614,549,575,614,18.3,19.166666666666668,20.466666666666665,2.1666666666666643,127.00229507947567,138.8599420636878,11.857646984212137,0.9952589366773161
9,RIGHT,614,642,680,614,642,680,20.466666666666665,21.4,22.666666666666668,2.200000000000003,129.68639255440783,142.7751853623636,13.088792807955771,0.9961768397644385
10,RIGHT,680,707,742,680,707,742,22.666666666666668,23.566666666666663,24.73333333333333,2.066666666666663,120.51028037540343,139.40025475447345,18.88997437907002,0.9959920439770613
