rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,10,52,65,10,52,65,0.3333333333333333,1.7333333333333334,2.1666666666666665,1.8333333333333333,93.21274909180563,151.99731533890952,58.78456624710388,0.9910273431312471
1,RIGHT,157,210,221,157,210,221,5.233333333333333,7.0,7.366666666666666,2.133333333333333,110.25027350207762,152.8800396321011,42.62976613002348,0.9868541806172103
2,RIGHT,221,232,306,221,232,306,7.366666666666666,7.733333333333333,10.2,2.833333333333333,49.581461547242775,92.69659978350306,43.115138236260286,0.9851318872714226
3,RIGHT,306,356,368,306,356,368,10.2,11.866666666666667,12.266666666666667,2.066666666666668,105.25008147644085,153.71797436573848,48.46789288929763,0.9873300696176195
4,RIGHT,459,508,598,459,508,598,15.3,16.933333333333334,19.933333333333334,4.633333333333333,102.58501301448942,151.57263924849346,48.98762623400403,0.9892566363016763
5,RIGHT,598,646,657,598,646,657,19.933333333333334,21.53333333333333,21.9,1.966666666666665,91.28740955848005,151.45894909856878,60.17153954008872,0.988548684782452
6,RIGHT,765,805,878,765,805,878,25.5,26.83333333333333,29.266666666666666,3.7666666666666657,84.73663711020437,150.62797307946695,65.89133596926258,0.9867262843756647
7,RIGHT,903,942,952,903,942,952,30.1,31.4,31.73333333333333,1.6333333333333293,98.1610980828157,150.99051928272772,52.82942119991201,0.9847265823682149
8,RIGHT,1029,1069,1077,1029,1069,1077,34.3,35.63333333333333,35.9,1.6000000000000014,87.9274867872319,151.44093649157264,63.51344970434074,0.9882621996256769
9,RIGHT,1143,1197,1281,1143,1197,1281,38.1,39.9,42.7,4.600000000000001,115.5090001786796,151.68276307017456,36.17376289149497,0.9874551590683934
10,RIGHT,1281,1330,1395,1281,1330,1395,42.7,44.333333333333336,46.5,3.799999999999997,108.45050723517951,152.53539073414896,44.084883498969454,0.9882096015888712
11,RIGHT,1395,1428,1473,1395,1428,1473,46.5,47.6,49.1,2.6000000000000014,88.98913158388127,155.2515458352785,66.26241425139723,0.9895974045564353
12,RIGHT,1473,1504,1551,1473,1504,1551,49.1,50.13333333333333,51.7,2.6000000000000014,109.9225690939409,158.78236672272726,48.85979762878637,0.986370277555683
13,RIGHT,1551,1579,1623,1551,1579,1623,51.7,52.63333333333333,54.1,2.3999999999999986,112.12335885704863,160.3805910422821,48.257232185233484,0.9759035695633388
14,RIGHT,1623,1653,1696,1623,1653,1696,54.1,55.1,56.53333333333333,2.43333333333333,123.01519666594194,161.02673966006847,38.01154299412653,0.9753856857617696
