rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,42,60,82,42,60,82,1.4,2.0,2.7333333333333334,1.3333333333333335,32.06427778596361,106.988104887722,74.92382710175839,0.982071914808537
1,LEFT,82,132,184,82,132,184,2.7333333333333334,4.4,6.133333333333334,3.4000000000000004,47.65813770208173,113.03569240768388,65.37755470560215,0.9844065543903117
2,LEFT,260,288,307,260,288,307,8.666666666666666,9.6,10.233333333333333,1.5666666666666664,44.97785330658064,117.14619550900024,72.1683422024196,0.9831438139081001
3,LEFT,307,327,342,307,327,342,10.233333333333333,10.9,11.4,1.1666666666666679,28.26360070162191,107.47527478007636,79.21167407845445,0.9838120037758791
4,LEFT,342,356,367,342,356,367,11.4,11.866666666666667,12.233333333333333,0.8333333333333321,28.63628883177043,109.99912644473707,81.36283761296664,0.9856196466164711
5,LEFT,367,378,389,367,378,389,12.233333333333333,12.6,12.966666666666669,0.7333333333333361,32.71789770003073,113.7859523752199,81.06805467518917,0.9877016164254451
6,LEFT,389,402,415,389,402,415,12.966666666666669,13.4,13.833333333333334,0.8666666666666654,37.04366887259815,115.10346171276232,78.05979284016418,0.9864668559145043
7,LEFT,415,428,440,415,428,440,13.833333333333334,14.266666666666667,14.666666666666666,0.8333333333333321,47.23188266994687,114.13468247696656,66.90279980701969,0.9915965390511048
8,LEFT,440,456,473,440,456,473,14.666666666666666,15.2,15.766666666666667,1.1000000000000014,56.26934060370549,116.0965009077912,59.82716030408571,0.9924251267723008
9,LEFT,473,490,513,473,490,513,15.766666666666667,16.333333333333332,17.1,1.333333333333334,64.40919005373928,114.1911732076283,49.78198315388902,0.9913178914930764
10,LEFT,513,544,674,513,544,674,17.1,18.133333333333333,22.466666666666665,5.366666666666664,90.0241667475009,121.61228882962718,31.58812208212628,0.9924350479012163
11,LEFT,674,714,738,674,714,738,22.466666666666665,23.8,24.6,2.1333333333333364,90.18155355819256,135.18736871032894,45.00581515213638,0.992727993390499
12,LEFT,738,757,773,738,757,773,24.6,25.23333333333333,25.766666666666666,1.1666666666666643,71.63980408854093,126.06669241581217,54.426888327271236,0.993451691336102
13,LEFT,773,788,802,773,788,802,25.766666666666666,26.266666666666666,26.73333333333333,0.966666666666665,62.67660345497691,122.88979660751089,60.213193152533975,0.9921408077081044
14,LEFT,802,815,827,802,815,827,26.73333333333333,27.166666666666668,27.566666666666663,0.8333333333333321,63.82496272871068,124.07800787400362,60.25304514529294,0.9937624220664685
15,LEFT,827,841,854,827,841,854,27.566666666666663,28.03333333333333,28.466666666666665,0.9000000000000021,49.30866791317864,122.72396504543835,73.41529713225971,0.9872597434691021
16,LEFT,854,865,877,854,865,877,28.466666666666665,28.83333333333333,29.23333333333333,0.7666666666666657,35.798139793182926,117.33454049765965,81.53640070447672,0.9852455208698908
17,LEFT,877,890,906,877,890,906,29.23333333333333,29.666666666666668,30.2,0.9666666666666686,44.610007736263654,124.23563067293807,79.62562293667442,0.9818237364292146
18,LEFT,906,923,951,906,923,951,30.2,30.766666666666666,31.7,1.5,47.33136836998226,120.34058704499438,73.00921867501212,0.983606828295666
19,LEFT,951,980,1048,951,980,1048,31.7,32.666666666666664,34.93333333333333,3.2333333333333307,67.62781127807264,126.82918113359447,59.201369855521826,0.987652160075246
