rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,84,126,162,84,126,162,2.8,4.2,5.4,2.6000000000000005,111.12514028474727,142.9460036298233,31.820863345076035,0.9972213866338451
1,LEFT,162,201,241,162,201,241,5.4,6.7,8.033333333333333,2.633333333333333,112.672927215653,142.1755086545791,29.502581438926086,0.9967477423449358
2,LEFT,241,276,312,241,276,312,8.033333333333333,9.2,10.4,2.366666666666667,103.1887346192394,139.88710270120893,36.69836808196953,0.9965879757095265
3,LEFT,312,348,383,312,348,383,10.4,11.6,12.766666666666667,2.366666666666667,102.42766949531583,138.00523765274906,35.57756815743323,0.9961406102886906
4,LEFT,383,417,453,383,417,453,12.766666666666667,13.9,15.1,2.333333333333332,94.60816740372255,131.37909050840997,36.77092310468742,0.996047277965456
5,LEFT,453,486,518,453,486,518,15.1,16.2,17.266666666666666,2.166666666666666,101.16481577566799,134.6533109249826,33.48849514931462,0.9960600715695005
6,LEFT,518,551,583,518,551,583,17.266666666666666,18.366666666666667,19.433333333333334,2.166666666666668,88.33935079434883,130.41233647159152,42.07298567724268,0.9965337144606041
7,LEFT,583,618,652,583,618,652,19.433333333333334,20.6,21.73333333333333,2.299999999999997,86.95830107300812,123.4275438750742,36.46924280206609,0.9962533485321771
8,LEFT,652,684,716,652,684,716,21.73333333333333,22.8,23.866666666666667,2.1333333333333364,96.74408666531517,134.81855091447653,38.074464249161366,0.9959443731185719
9,LEFT,716,749,781,716,749,781,23.866666666666667,24.966666666666665,26.03333333333333,2.1666666666666643,99.55835465698749,140.709599129456,41.1512444724685,0.9963140123420292
10,LEFT,781,815,847,781,815,847,26.03333333333333,27.166666666666668,28.23333333333333,2.1999999999999993,102.00193527739853,135.7699815899167,33.76804631251819,0.9963841316711844
11,LEFT,847,880,912,847,880,912,28.23333333333333,29.33333333333333,30.4,2.166666666666668,89.46040454984407,133.2898716434685,43.82946709362444,0.9965917814259578
12,LEFT,912,947,977,912,947,977,30.4,31.566666666666663,32.56666666666667,2.1666666666666714,92.23949871565372,129.76236873125663,37.522870015602905,0.9965760461007707
13,LEFT,977,1013,1044,977,1013,1044,32.56666666666667,33.766666666666666,34.8,2.233333333333327,97.346752187921,133.66672075742122,36.31996856950021,0.9958246356131982
14,LEFT,1044,1078,1106,1044,1078,1106,34.8,35.93333333333333,36.86666666666667,2.06666666666667,90.77781266086069,130.41215312066427,39.63434045980359,0.9960667181898046
15,LEFT,1106,1141,1173,1106,1141,1173,36.86666666666667,38.03333333333333,39.1,2.2333333333333343,85.07719701679159,130.01636398585163,44.93916696906003,0.9964928653310327
16,LEFT,1173,1207,1238,1173,1207,1238,39.1,40.23333333333333,41.266666666666666,2.1666666666666643,82.43415481366429,126.38856867431997,43.95441386065568,0.996829123810084
17,LEFT,1238,1274,1306,1238,1274,1306,41.266666666666666,42.46666666666667,43.53333333333333,2.2666666666666657,89.11004178102073,126.53515586959647,37.42511408857574,0.9969289717466933
18,LEFT,1306,1340,1371,1306,1340,1371,43.53333333333333,44.66666666666666,45.7,2.1666666666666714,79.31625211746822,123.08406677912426,43.76781466165604,0.9969344804383287
19,LEFT,1371,1406,1439,1371,1406,1439,45.7,46.86666666666667,47.96666666666667,2.2666666666666657,84.06551510907217,125.11178277065443,41.04626766158226,0.9966188222889738
20,LEFT,1439,1476,1504,1439,1476,1504,47.96666666666667,49.2,50.13333333333333,2.1666666666666643,86.97104397069086,126.41576996748559,39.44472599679472,0.9965251681178507
21,LEFT,1504,1544,1576,1504,1544,1576,50.13333333333333,51.46666666666667,52.53333333333333,2.3999999999999986,81.02120917043992,123.77362848784554,42.752419317405625,0.9966898650339205
22,LEFT,1576,1617,1649,1576,1617,1649,52.53333333333333,53.9,54.96666666666667,2.433333333333337,84.56127171075998,125.17355070768608,40.612278996926094,0.997167751058802
