rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,57,84,135,57,84,135,1.9,2.8,4.5,2.6,99.40975700746465,135.13665852532685,35.7269015178622,0.9984837999323756
1,LEFT,135,211,234,135,211,234,4.5,7.033333333333333,7.8,3.3,94.96003333614576,128.76426870688894,33.80423537074318,0.9986565675338109
2,LEFT,381,407,437,381,407,437,12.7,13.566666666666666,14.566666666666666,1.8666666666666671,82.44876922871686,125.56975261093848,43.120983382221624,0.9982130126646388
3,LEFT,437,456,477,437,456,477,14.566666666666666,15.2,15.9,1.333333333333334,71.55193340441151,109.59673317452071,38.044799770109194,0.998172235682728
4,LEFT,477,492,511,477,492,511,15.9,16.4,17.033333333333335,1.1333333333333346,69.30547973866085,111.06116034095129,41.75568060229044,0.9981726765632629
5,LEFT,511,527,546,511,527,546,17.033333333333335,17.566666666666666,18.2,1.1666666666666643,73.50384122869406,112.09064223736381,38.58680100866975,0.9978016879823475
6,LEFT,546,560,579,546,560,579,18.2,18.666666666666668,19.3,1.1000000000000014,63.95714523017478,103.70719547240091,39.75005024222613,0.9982251478176491
7,LEFT,579,594,611,579,594,611,19.3,19.8,20.366666666666667,1.0666666666666664,71.3376873211345,112.77537872057215,41.43769139943765,0.9980677534835506
8,LEFT,611,628,651,611,628,651,20.366666666666667,20.933333333333334,21.7,1.3333333333333321,64.52992384127631,103.32751370513387,38.79758986385755,0.9980779857170289
9,LEFT,651,670,705,651,670,705,21.7,22.33333333333333,23.5,1.8000000000000007,84.51579748113747,122.70325896520954,38.18746148407207,0.9978290279706318
10,LEFT,705,739,849,705,739,849,23.5,24.633333333333333,28.3,4.800000000000001,76.36746492399394,113.66162299109936,37.294158067105435,0.9973176720498623
11,LEFT,925,971,1011,925,971,1011,30.83333333333333,32.36666666666667,33.7,2.8666666666666742,89.18095021478237,126.22335566462326,37.04240544984088,0.9972997627495807
12,LEFT,1011,1034,1056,1011,1034,1056,33.7,34.46666666666667,35.2,1.5,90.66405295491576,127.54495116128332,36.88089820636756,0.9979477438373843
13,LEFT,1056,1073,1090,1056,1073,1090,35.2,35.766666666666666,36.333333333333336,1.1333333333333329,76.61495325647151,113.64290541079241,37.0279521543209,0.9977250144595193
14,LEFT,1090,1106,1125,1090,1106,1125,36.333333333333336,36.86666666666667,37.5,1.1666666666666643,63.39267788946177,101.83214138706298,38.4394634976012,0.9979906347062852
15,LEFT,1125,1140,1158,1125,1140,1158,37.5,38.0,38.6,1.1000000000000014,86.13540957789479,123.32492429198375,37.18951471408896,0.9975897961971806
16,LEFT,1158,1173,1192,1158,1173,1192,38.6,39.1,39.73333333333333,1.1333333333333258,67.99397704505948,109.95969133133529,41.96571428627581,0.996843259107499
17,LEFT,1192,1209,1230,1192,1209,1230,39.73333333333333,40.3,41.0,1.2666666666666728,84.35872522805322,124.19207033978788,39.83334511173466,0.997397243976593
18,LEFT,1230,1250,1276,1230,1250,1276,41.0,41.66666666666666,42.53333333333333,1.5333333333333314,89.91975665898545,126.95411239066962,37.03435573168417,0.9973723753124263
19,LEFT,1276,1302,1364,1276,1302,1364,42.53333333333333,43.4,45.46666666666667,2.933333333333337,96.48052941290305,130.79178127350585,34.3112518606028,0.9963598273666612
