rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,96,129,176,96,129,176,3.2,4.3,5.866666666666666,2.666666666666666,100.2083906772483,135.6745396486217,35.46614897137339,0.998415073004279
1,LEFT,176,209,251,176,209,251,5.866666666666666,6.966666666666667,8.366666666666667,2.500000000000001,93.23524855507031,127.17011766913343,33.934869114063126,0.9987037777900698
2,LEFT,251,278,319,251,278,319,8.366666666666667,9.266666666666667,10.633333333333333,2.2666666666666657,81.99348100660825,126.07773334650982,44.08425233990156,0.998246482604944
3,LEFT,319,344,386,319,344,386,10.633333333333333,11.466666666666669,12.866666666666667,2.2333333333333343,75.51622472756297,111.99818901500227,36.4819642874393,0.9984682988302381
4,LEFT,386,409,452,386,409,452,12.866666666666667,13.633333333333333,15.066666666666666,2.1999999999999993,75.35115765539376,117.19442427009538,41.843266614701626,0.9980869954498253
5,LEFT,452,483,524,452,483,524,15.066666666666666,16.1,17.466666666666665,2.3999999999999986,82.88034762172504,120.18542774063286,37.305080118907824,0.998202139384126
6,LEFT,524,547,590,524,547,590,17.466666666666665,18.23333333333333,19.666666666666668,2.200000000000003,70.47376141103771,108.03392172091807,37.56016030988036,0.9985403044899898
7,LEFT,590,615,656,590,615,656,19.666666666666668,20.5,21.866666666666667,2.1999999999999993,79.92469795779049,119.99875396944448,40.074056011653994,0.9982090607211367
8,LEFT,656,684,721,656,684,721,21.866666666666667,22.8,24.03333333333333,2.1666666666666643,68.33724834308896,107.0967255463473,38.75947720325834,0.9983305864863924
9,LEFT,721,746,787,721,746,787,24.03333333333333,24.866666666666667,26.23333333333333,2.1999999999999993,86.27162743914724,124.7121083747585,38.44048093561127,0.9981153583645227
10,LEFT,787,812,850,787,812,850,26.23333333333333,27.066666666666663,28.33333333333333,2.099999999999998,75.84474904898045,113.24342720621894,37.39867815723849,0.9976053253437082
11,LEFT,850,876,916,850,876,916,28.33333333333333,29.2,30.53333333333333,2.200000000000003,87.96218964781028,124.20441884133143,36.24222919352116,0.9979281567815524
12,LEFT,916,942,981,916,942,981,30.53333333333333,31.4,32.7,2.1666666666666714,90.41948090718259,130.5788253366408,40.1593444294582,0.9979976162765966
13,LEFT,981,1012,1043,981,1012,1043,32.7,33.733333333333334,34.766666666666666,2.066666666666663,81.83014344899604,117.73909825059144,35.90895480159539,0.9980341814182422
14,LEFT,1043,1068,1110,1043,1068,1110,34.766666666666666,35.6,37.0,2.2333333333333343,74.40004639308486,110.07241975314322,35.67237336005835,0.9982526027688794
15,LEFT,1110,1138,1181,1110,1138,1181,37.0,37.93333333333333,39.36666666666667,2.366666666666667,94.45088167954228,131.23328382022714,36.78240214068487,0.9980018795640382
16,LEFT,1181,1210,1247,1181,1210,1247,39.36666666666667,40.333333333333336,41.56666666666667,2.200000000000003,80.3267645860416,116.48574949335267,36.15898490731106,0.9967140843026082
17,LEFT,1247,1275,1319,1247,1275,1319,41.56666666666667,42.5,43.96666666666667,2.3999999999999986,89.87596455014798,129.98353926224067,40.10757471209268,0.9978613730979292
18,LEFT,1319,1347,1387,1319,1347,1387,43.96666666666667,44.9,46.23333333333333,2.2666666666666586,94.03804700142496,132.37099384240116,38.332946840976206,0.9978989037338664
19,LEFT,1387,1417,1462,1387,1417,1462,46.23333333333333,47.23333333333333,48.73333333333333,2.5,101.6691028355497,135.04565931645104,33.37655648090135,0.9976823546907359
