rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,54,83,106,54,83,106,1.8,2.7666666666666666,3.533333333333333,1.7333333333333332,111.61883414745273,135.62460897144416,24.005774823991427,0.9926041244710764
1,RIGHT,106,136,160,106,136,160,3.533333333333333,4.533333333333333,5.333333333333333,1.7999999999999998,115.80131183994013,136.90749164874316,21.10617980880304,0.9940588961948049
2,RIGHT,160,187,215,160,187,215,5.333333333333333,6.233333333333333,7.166666666666667,1.833333333333334,120.21041407576301,133.01601221852874,12.805598142765735,0.9947641321590969
3,RIGHT,215,240,269,215,240,269,7.166666666666667,8.0,8.966666666666667,1.7999999999999998,117.40055657894703,127.94539382760964,10.54483724866261,0.9955570965102223
4,RIGHT,269,295,322,269,295,322,8.966666666666667,9.833333333333334,10.733333333333333,1.7666666666666657,98.42213073753592,130.15583950869438,31.733708771158465,0.9953826621726707
5,RIGHT,322,350,380,322,350,380,10.733333333333333,11.666666666666666,12.666666666666666,1.9333333333333336,115.94746278037503,135.96772403112857,20.020261250753535,0.9946328953834577
6,RIGHT,380,410,441,380,410,441,12.666666666666666,13.666666666666666,14.7,2.033333333333333,122.46000179963121,138.10637502910825,15.64637322947704,0.9936500589052835
7,RIGHT,441,471,501,441,471,501,14.7,15.7,16.7,2.0,130.75612158029364,144.0675805708908,13.311458990597163,0.9943142406276015
8,RIGHT,501,533,560,501,533,560,16.7,17.766666666666666,18.666666666666668,1.9666666666666686,126.33266340498204,139.70050274157103,13.367839336588991,0.9938935177193748
9,RIGHT,560,592,620,560,592,620,18.666666666666668,19.73333333333333,20.666666666666668,2.0,128.28847148137598,137.9999131308126,9.711441649436617,0.995518809784957
10,RIGHT,620,651,678,620,651,678,20.666666666666668,21.7,22.6,1.9333333333333336,127.46097834636967,141.08345866663083,13.622480320261154,0.9948562488044048
11,RIGHT,678,707,734,678,707,734,22.6,23.566666666666663,24.466666666666665,1.8666666666666636,123.3620812183697,139.6593989623945,16.297317744024802,0.9946686269944173
12,RIGHT,734,764,791,734,764,791,24.466666666666665,25.466666666666665,26.366666666666667,1.9000000000000021,103.09904962914031,134.11344102480814,31.01439139566783,0.9947861206942591
13,RIGHT,791,822,850,791,822,850,26.366666666666667,27.4,28.33333333333333,1.9666666666666615,98.15012049425744,128.21505138269643,30.064930888438994,0.9936954031387966
