rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,84,117,146,84,117,146,2.8,3.9,4.866666666666666,2.0666666666666664,96.92248770981317,136.19863548309868,39.27614777328551,0.9967656958670841
1,LEFT,146,176,204,146,176,204,4.866666666666666,5.866666666666666,6.8,1.9333333333333336,90.43593879732063,139.73354760228656,49.297608804965925,0.9964165943490584
2,LEFT,204,234,264,204,234,264,6.8,7.8,8.8,2.000000000000001,82.83838863668947,134.9227136998705,52.08432506318105,0.9964561162750579
3,LEFT,264,298,329,264,298,329,8.8,9.933333333333334,10.966666666666669,2.166666666666668,84.55558874188473,131.27688174259768,46.72129300071295,0.9949781328740746
4,LEFT,329,371,410,329,371,410,10.966666666666669,12.366666666666667,13.666666666666666,2.6999999999999975,84.58338887532764,136.7655932004758,52.18220432514815,0.9963652573949922
5,LEFT,410,463,513,410,463,513,13.666666666666666,15.433333333333334,17.1,3.4333333333333353,82.013219732306,137.28105555861364,55.26783582630765,0.9948820187113225
6,LEFT,513,566,608,513,566,608,17.1,18.866666666666667,20.266666666666666,3.1666666666666643,85.94840667402465,132.55768393476092,46.60927726073626,0.9953611948423915
7,LEFT,608,664,700,608,664,700,20.266666666666666,22.133333333333333,23.33333333333333,3.066666666666663,91.00388298939778,131.0380666546921,40.03418366529432,0.9959064130287444
8,LEFT,700,746,778,700,746,778,23.33333333333333,24.866666666666667,25.933333333333334,2.600000000000005,88.64957525824084,129.67978723838613,41.03021198014529,0.9955445988268794
9,LEFT,778,815,845,778,815,845,25.933333333333334,27.166666666666668,28.166666666666668,2.2333333333333343,72.48092354714484,124.77726231647635,52.29633876933151,0.9956009785334271
10,LEFT,845,883,914,845,883,914,28.166666666666668,29.433333333333334,30.466666666666665,2.299999999999997,84.92679593918471,125.90109519009965,40.97429925091494,0.9966256110441118
