rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,73,100,140,73,100,140,2.433333333333333,3.333333333333333,4.666666666666667,2.233333333333334,138.24896318440122,146.31937007237082,8.070406887969591,0.9958920253842486
1,LEFT,140,163,200,140,163,200,4.666666666666667,5.433333333333334,6.666666666666667,2.0,130.29713551784175,142.89141246283532,12.594276944993556,0.9951829483600263
2,LEFT,200,226,263,200,226,263,6.666666666666667,7.533333333333333,8.766666666666667,2.1000000000000005,127.07072121763495,141.53378017983752,14.463058962202565,0.9953663603713114
3,LEFT,263,287,319,263,287,319,8.766666666666667,9.566666666666666,10.633333333333333,1.8666666666666654,129.35331127195914,140.63720638547886,11.283895113519732,0.9956108819671541
4,LEFT,319,343,375,319,343,375,10.633333333333333,11.433333333333334,12.5,1.8666666666666671,130.11762683260463,140.4295103419649,10.311883509360284,0.9935315091010423
5,LEFT,375,398,431,375,398,431,12.5,13.266666666666667,14.366666666666667,1.8666666666666671,125.55125480654795,139.53688862720094,13.985633820652993,0.9958108346364651
6,LEFT,431,456,490,431,456,490,14.366666666666667,15.2,16.333333333333332,1.966666666666665,134.9119650248632,143.45692579105037,8.544960766187147,0.9951611869864994
7,LEFT,490,515,550,490,515,550,16.333333333333332,17.166666666666668,18.33333333333333,1.9999999999999964,138.62069316633145,143.99870888985308,5.378015723521624,0.995462647878407
8,LEFT,550,576,613,550,576,613,18.33333333333333,19.2,20.433333333333334,2.100000000000005,131.55753113867127,140.45127499740258,8.893743858731314,0.9950784035027027
9,LEFT,613,640,679,613,640,679,20.433333333333334,21.33333333333333,22.633333333333333,2.1999999999999993,136.49059850248213,146.4338613122843,9.943262809802185,0.9945270659318611
10,LEFT,679,706,743,679,706,743,22.633333333333333,23.53333333333333,24.766666666666666,2.133333333333333,130.84553008155947,144.92999304046356,14.084462958904089,0.9963284764534388
