rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,15,52,114,15,52,114,0.5,1.7333333333333334,3.8,3.3,91.5471281596377,155.86832482307346,64.32119666343577,0.9904669225215913
1,LEFT,149,188,198,149,188,198,4.966666666666667,6.266666666666667,6.6,1.6333333333333329,102.50910158510824,153.87998438051105,51.37088279540281,0.9905858882268269
2,LEFT,262,306,318,262,306,318,8.733333333333333,10.2,10.6,1.8666666666666671,96.07869739000114,152.92696148590738,56.84826409590625,0.9938617644951356
3,LEFT,394,438,510,394,438,510,13.133333333333333,14.6,17.0,3.866666666666667,97.20007938334106,152.21725430935416,55.0171749260131,0.9945475949860707
4,LEFT,510,567,669,510,567,669,17.0,18.9,22.3,5.300000000000001,111.9978187125472,150.32672918051856,38.32891046797136,0.9922294425467649
5,LEFT,669,734,817,669,734,817,22.3,24.466666666666665,27.23333333333333,4.93333333333333,104.97129207448685,151.8691723553838,46.89788028089695,0.994637273835389
6,LEFT,853,907,925,853,907,925,28.433333333333334,30.23333333333333,30.83333333333333,2.399999999999995,99.23344955338149,152.58126073093038,53.3478111775489,0.9943581854916054
7,LEFT,1027,1077,1087,1027,1077,1087,34.233333333333334,35.9,36.23333333333333,1.999999999999993,87.92617127561925,150.43502079559892,62.50884951997966,0.9959650697603903
8,LEFT,1172,1230,1311,1172,1230,1311,39.06666666666667,41.0,43.7,4.633333333333333,97.25216063810575,150.48163985241857,53.229479214312825,0.9958558174825851
9,LEFT,1311,1355,1368,1311,1355,1368,43.7,45.16666666666666,45.6,1.8999999999999986,93.87767004084742,150.72624387636813,56.84857383552072,0.9963370318385377
10,LEFT,1424,1452,1493,1424,1452,1493,47.46666666666667,48.4,49.766666666666666,2.299999999999997,80.73889925637161,153.74032847041164,73.00142921404003,0.9946385386444273
11,LEFT,1493,1519,1562,1493,1519,1562,49.766666666666666,50.63333333333333,52.06666666666667,2.3000000000000043,93.26613208569329,154.1892598996434,60.9231278139501,0.9942106343451002
12,LEFT,1562,1587,1627,1562,1587,1627,52.06666666666667,52.9,54.23333333333333,2.166666666666657,100.8812867257594,154.58132964228096,53.70004291652156,0.993816213776367
13,LEFT,1627,1660,1696,1627,1660,1696,54.23333333333333,55.333333333333336,56.53333333333333,2.3000000000000043,105.96828958571817,154.60036898996955,48.63207940425138,0.9929587770076024
