rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,108,125,134,108,125,134,3.6,4.166666666666667,4.466666666666667,0.8666666666666667,39.323604922200985,155.43482446675804,116.11121954455706,0.9900886320773465
1,LEFT,134,147,179,134,147,179,4.466666666666667,4.9,5.966666666666667,1.5,91.66026038587191,146.9099031009453,55.249642715073385,0.9168899962003679
2,LEFT,229,271,297,229,271,297,7.633333333333334,9.033333333333331,9.9,2.2666666666666666,119.73049513464323,159.23269471796883,39.5021995833256,0.955472222848791
3,LEFT,338,378,409,338,378,409,11.266666666666667,12.6,13.633333333333333,2.3666666666666654,101.21462695984494,148.15385260152007,46.939225641675144,0.9598120489606151
4,LEFT,409,421,468,409,421,468,13.633333333333333,14.033333333333331,15.6,1.9666666666666668,42.252956357519324,146.55007073480326,104.29711437728393,0.9685761017931831
5,LEFT,468,487,496,468,487,496,15.6,16.233333333333334,16.533333333333335,0.9333333333333353,36.49171142670052,151.9760202244982,115.48430879779768,0.9907813935444272
6,LEFT,496,516,541,496,516,541,16.533333333333335,17.2,18.03333333333333,1.4999999999999964,91.89643188162327,137.95260740263578,46.05617552101251,0.9435382139855536
7,LEFT,541,560,610,541,560,610,18.03333333333333,18.666666666666668,20.33333333333333,2.299999999999997,34.27350489576004,141.37835041726365,107.1048455215036,0.9598135973726
8,LEFT,610,671,683,610,671,683,20.33333333333333,22.366666666666667,22.766666666666666,2.433333333333337,116.6611685193657,162.0363776678256,45.3752091484599,0.9631667537195189
9,LEFT,772,825,846,772,825,846,25.73333333333333,27.5,28.2,2.4666666666666686,39.767492035735,151.6810424897939,111.91355045405889,0.9905021704567802
10,LEFT,846,871,881,846,871,881,28.2,29.03333333333333,29.366666666666667,1.1666666666666679,57.43273243995594,150.23677640455378,92.80404396459784,0.8418571170833377
11,LEFT,881,899,909,881,899,909,29.366666666666667,29.966666666666665,30.3,0.9333333333333336,55.08838312879355,115.08850062506487,60.000117496271315,0.948189470274695
12,LEFT,1020,1124,1144,1020,1124,1144,34.0,37.46666666666667,38.13333333333333,4.133333333333333,39.939323347576746,151.07199454377664,111.1326711961999,0.995034393787384
