rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,35,78,103,35,78,103,1.1666666666666667,2.6,3.433333333333333,2.2666666666666666,41.49733868378947,91.45865946351783,49.96132077972836,0.9702105988626895
1,LEFT,103,124,150,103,124,150,3.433333333333333,4.133333333333334,5.0,1.5666666666666669,62.34857922291972,103.3111492706732,40.96257004775348,0.9788182427485784
2,LEFT,150,171,198,150,171,198,5.0,5.7,6.6,1.5999999999999996,70.90149215599538,110.54565164172404,39.64415948572864,0.9766692458366862
3,LEFT,198,222,257,198,222,257,6.6,7.4,8.566666666666666,1.9666666666666668,84.2308880367027,111.2036983320379,26.972810295335204,0.9773185249831943
4,LEFT,257,286,300,257,286,300,8.566666666666666,9.533333333333331,10.0,1.4333333333333336,88.58664537768414,113.40960176863283,24.822956390948697,0.9723085575934612
5,LEFT,349,363,380,349,363,380,11.633333333333333,12.1,12.666666666666666,1.0333333333333332,87.29639717600774,111.86953175656866,24.573134580560918,0.9718383333335321
6,LEFT,412,442,457,412,442,457,13.733333333333333,14.733333333333333,15.233333333333333,1.5,95.23518621059087,114.92968079662722,19.694494586036353,0.9697977157606595
7,LEFT,457,504,519,457,504,519,15.233333333333333,16.8,17.3,2.066666666666668,68.81278068174842,104.31814020081885,35.505359519070424,0.9704538514374424
8,LEFT,519,557,570,519,557,570,17.3,18.566666666666663,19.0,1.6999999999999993,67.21692905628333,115.23796356237776,48.02103450609443,0.9722125132878621
9,LEFT,591,602,624,591,602,624,19.7,20.066666666666663,20.8,1.1000000000000014,66.35600114013653,116.13245150684484,49.77645036670831,0.9692662995235591
10,LEFT,624,650,677,624,650,677,20.8,21.666666666666668,22.566666666666663,1.7666666666666622,88.86967870169221,118.72038873617015,29.850710034477945,0.9746313628591139
