rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,33,53,86,33,53,86,1.1,1.7666666666666666,2.8666666666666667,1.7666666666666666,109.08272397129655,129.65547591543245,20.572751944135906,0.9937555484565687
1,LEFT,86,204,242,86,204,242,2.8666666666666667,6.8,8.066666666666666,5.199999999999999,126.97741456277507,136.74182468606915,9.764410123294084,0.9940980522242826
2,LEFT,242,263,281,242,263,281,8.066666666666666,8.766666666666667,9.366666666666667,1.3000000000000007,113.80157958188536,133.24695596519666,19.445376383311295,0.9929784963528316
3,LEFT,281,296,311,281,296,311,9.366666666666667,9.866666666666667,10.366666666666667,1.0,93.56536980208496,124.68216025136736,31.1167904492824,0.9925447375543656
4,LEFT,311,324,338,311,324,338,10.366666666666667,10.8,11.266666666666667,0.9000000000000004,74.87116090034786,125.4526880394827,50.58152713913484,0.9941272529817763
5,LEFT,338,351,366,338,351,366,11.266666666666667,11.7,12.2,0.9333333333333318,87.15203639144097,126.3415999515713,39.189563560130324,0.9943920613705426
6,LEFT,366,382,400,366,382,400,12.2,12.733333333333333,13.333333333333334,1.1333333333333346,101.97515794569809,130.86692892885057,28.891770983152483,0.9940338418597268
7,LEFT,400,422,452,400,422,452,13.333333333333334,14.066666666666666,15.066666666666666,1.7333333333333325,121.77302693596343,135.95351114005922,14.180484204095785,0.9947978096937984
8,LEFT,452,583,622,452,583,622,15.066666666666666,19.433333333333334,20.73333333333333,5.666666666666664,129.47990140415118,140.00199423996688,10.522092835815688,0.9939270605120742
9,LEFT,622,644,663,622,644,663,20.73333333333333,21.466666666666665,22.1,1.3666666666666707,113.26649267805371,132.9670499372546,19.700557259200885,0.9947810821116915
10,LEFT,663,678,693,663,678,693,22.1,22.6,23.1,1.0,100.77971883839125,132.6495734973635,31.869854658972248,0.9935721133344918
11,LEFT,693,707,720,693,707,720,23.1,23.566666666666663,24.0,0.8999999999999986,85.8076506074623,129.89016739706392,44.08251678960162,0.9915564287276497
12,LEFT,720,734,751,720,734,751,24.0,24.466666666666665,25.03333333333333,1.0333333333333314,72.38725939081144,124.72644108310823,52.3391816922968,0.9910204696158569
13,LEFT,751,766,795,751,766,795,25.03333333333333,25.53333333333333,26.5,1.4666666666666686,81.40920569882903,126.4512764490763,45.042070750247284,0.9924396890181081
14,LEFT,795,827,869,795,827,869,26.5,27.566666666666663,28.966666666666665,2.466666666666665,124.40339423311778,135.24152870297368,10.8381344698559,0.9939148349232145
