rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,16,71,98,16,71,98,0.5333333333333333,2.3666666666666667,3.2666666666666666,2.7333333333333334,158.3473422078818,176.7105344552119,18.363192247330087,0.9940253340575589
1,LEFT,120,139,168,120,139,168,4.0,4.633333333333334,5.6,1.5999999999999996,147.57615710387785,174.05259589688558,26.47643879300773,0.9967186341480333
2,LEFT,168,206,231,168,206,231,5.6,6.866666666666666,7.7,2.1000000000000005,146.73911227145874,176.48958408274063,29.750471811281884,0.9960540371636549
3,LEFT,254,276,306,254,276,306,8.466666666666667,9.2,10.2,1.7333333333333325,146.22527683533852,172.07536267656695,25.85008584122844,0.9953313496127819
4,LEFT,336,361,400,336,361,400,11.2,12.033333333333331,13.333333333333334,2.1333333333333346,144.07122098422388,172.09320121445603,28.021980230232145,0.9948955297470092
5,LEFT,431,475,514,431,475,514,14.366666666666667,15.833333333333334,17.133333333333333,2.7666666666666657,136.64558262026947,164.73227930162486,28.0866966813554,0.9951402377041558
6,LEFT,551,577,608,551,577,608,18.366666666666667,19.23333333333333,20.266666666666666,1.8999999999999986,142.33513390163375,171.54135800799742,29.206224106363678,0.9957121442789318
7,LEFT,646,667,692,646,667,692,21.53333333333333,22.23333333333333,23.066666666666663,1.5333333333333314,134.2719146219311,163.47414120080478,29.202226578873663,0.9960355652984998
8,LEFT,722,741,780,722,741,780,24.066666666666663,24.7,26.0,1.9333333333333371,142.46412317491624,168.3361768509562,25.87205367603998,0.9946683860768033
9,LEFT,780,810,845,780,810,845,26.0,27.0,28.166666666666668,2.166666666666668,139.56125676685298,166.74720094560314,27.185944178750173,0.993854339074607
