rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,69,98,121,69,98,121,2.3,3.2666666666666666,4.033333333333333,1.7333333333333334,69.81143824084067,144.2648243324062,74.45338609156552,0.9475271934233371
1,LEFT,167,186,211,167,186,211,5.566666666666666,6.2,7.033333333333333,1.4666666666666668,25.70523995089586,117.93625933208618,92.23101938119032,0.9665610626891806
2,LEFT,211,233,253,211,233,253,7.033333333333333,7.766666666666667,8.433333333333334,1.4000000000000004,41.49735271816418,141.31842422398336,99.82107150581918,0.9650906596996986
3,LEFT,253,275,299,253,275,299,8.433333333333334,9.166666666666666,9.966666666666669,1.533333333333335,57.120407169160174,140.80534124588905,83.68493407672888,0.9622177862106487
4,LEFT,299,323,340,299,323,340,9.966666666666669,10.766666666666667,11.333333333333334,1.3666666666666654,41.82937865468122,120.24948984901242,78.4201111943312,0.9592099464128888
5,LEFT,340,375,408,340,375,408,11.333333333333334,12.5,13.6,2.2666666666666657,34.82980770297331,111.82037467591003,76.99056697293672,0.9650920183186371
6,LEFT,408,433,466,408,433,466,13.6,14.433333333333334,15.533333333333331,1.9333333333333318,51.32384069888499,117.32359942197367,65.99975872308868,0.9683760532551564
7,LEFT,466,499,543,466,499,543,15.533333333333331,16.633333333333333,18.1,2.56666666666667,52.86568637234677,122.44604952572836,69.58036315338158,0.9705821617036802
8,LEFT,543,572,611,543,572,611,18.1,19.066666666666663,20.366666666666667,2.2666666666666657,46.23185122688044,123.33433945329753,77.1024882264171,0.9658306857238068
9,LEFT,611,647,681,611,647,681,20.366666666666667,21.566666666666663,22.7,2.333333333333332,61.57284538417507,140.32517766419645,78.75233228002138,0.974795059978682
10,LEFT,681,708,740,681,708,740,22.7,23.6,24.666666666666668,1.9666666666666686,49.34506601664269,131.7335917677719,82.38852575112922,0.9711436596181658
11,LEFT,740,766,799,740,766,799,24.666666666666668,25.53333333333333,26.633333333333333,1.966666666666665,50.40969695881371,137.0722609147911,86.66256395597738,0.9802579263846078
12,LEFT,799,820,845,799,820,845,26.633333333333333,27.33333333333333,28.166666666666668,1.533333333333335,34.107435051314425,133.62192868165792,99.5144936303435,0.9727157675628123
13,LEFT,845,867,893,845,867,893,28.166666666666668,28.9,29.766666666666666,1.5999999999999979,41.837443905518896,134.53325155525434,92.69580764973544,0.9684109424247221
14,LEFT,893,914,939,893,914,939,29.766666666666666,30.466666666666665,31.3,1.533333333333335,42.80704500634248,145.30101600830358,102.4939710019611,0.9656611486529628
15,LEFT,939,963,997,939,963,997,31.3,32.1,33.233333333333334,1.9333333333333336,52.80824883039128,147.69545075632155,94.88720192593027,0.9685779261050249
16,LEFT,997,1012,1035,997,1012,1035,33.233333333333334,33.733333333333334,34.5,1.2666666666666657,39.44191646858111,134.1748829362209,94.7329664676398,0.9715416202178366
