rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,10,29,43,10,29,43,0.3333333333333333,0.9666666666666668,1.4333333333333331,1.0999999999999999,27.601725410472383,131.1136029067112,103.51187749623882,0.9691230590436973
1,LEFT,73,108,130,73,108,130,2.433333333333333,3.6,4.333333333333333,1.9,69.33713695548475,147.20152592559805,77.8643889701133,0.9530580280155972
2,LEFT,193,218,248,193,218,248,6.433333333333334,7.266666666666667,8.266666666666667,1.833333333333334,30.857182944121732,119.6354071439544,88.77822419983266,0.9610045910591172
3,LEFT,248,273,301,248,273,301,8.266666666666667,9.1,10.033333333333331,1.766666666666664,39.67701173580551,140.83287714371957,101.15586540791406,0.9666325516170926
4,LEFT,301,325,354,301,325,354,10.033333333333331,10.833333333333334,11.8,1.7666666666666693,64.4812944479407,145.42795704613758,80.94666259819688,0.9609039271319354
5,LEFT,354,379,409,354,379,409,11.8,12.633333333333333,13.633333333333333,1.8333333333333321,44.78044385722123,123.44110474227273,78.6606608850515,0.9581126776479539
6,LEFT,409,433,463,409,433,463,13.633333333333333,14.433333333333334,15.433333333333334,1.8000000000000007,39.15063123980114,121.47242485354444,82.3217936137433,0.9628225257902435
7,LEFT,463,485,511,463,485,511,15.433333333333334,16.166666666666668,17.033333333333335,1.6000000000000014,49.814571852841894,123.61919221339237,73.80462036055047,0.9669786610570895
8,LEFT,511,537,566,511,537,566,17.033333333333335,17.9,18.866666666666667,1.8333333333333321,48.46398674389805,121.95799174162927,73.49400499773122,0.9681522665279252
9,LEFT,566,587,617,566,587,617,18.866666666666667,19.566666666666663,20.566666666666663,1.6999999999999957,43.00406174851865,125.07775343524936,82.07369168673071,0.96712581660503
10,LEFT,617,641,669,617,641,669,20.566666666666663,21.366666666666667,22.3,1.7333333333333378,54.24662155620463,138.4419706629281,84.19534910672347,0.9677595098813374
11,LEFT,669,691,720,669,691,720,22.3,23.03333333333333,24.0,1.6999999999999993,53.68253391999163,131.29153781104117,77.60900389104954,0.9677639198608888
12,LEFT,720,744,777,720,744,777,24.0,24.8,25.9,1.8999999999999986,52.75534435600717,139.69314083400897,86.9377964780018,0.977118406145052
13,LEFT,777,798,825,777,798,825,25.9,26.6,27.5,1.6000000000000014,31.35523277562197,130.3109183063115,98.95568553068952,0.9695896121109424
14,LEFT,825,849,878,825,849,878,27.5,28.3,29.266666666666666,1.7666666666666657,42.74306061046725,133.7107166897229,90.96765607925563,0.9708469123752029
15,LEFT,878,900,929,878,900,929,29.266666666666666,30.0,30.966666666666665,1.6999999999999993,43.60688454874402,140.9477125508921,97.34082800214809,0.9650861307596548
16,LEFT,929,956,997,929,956,997,30.966666666666665,31.866666666666667,33.233333333333334,2.2666666666666693,54.86661152898047,147.98807013070106,93.12145860172059,0.9667725571687671
17,LEFT,997,1011,1037,997,1011,1037,33.233333333333334,33.7,34.56666666666667,1.3333333333333357,42.70195320169776,135.74577014119404,93.04381693949628,0.9708727094216074
