rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,15,43,66,15,43,66,0.5,1.4333333333333331,2.2,1.7000000000000002,52.8052642907589,124.28052010888072,71.47525581812182,0.9886049891893679
1,LEFT,66,86,106,66,86,106,2.2,2.8666666666666667,3.533333333333333,1.333333333333333,28.39253806630103,108.61019530795966,80.21765724165863,0.9840352811464449
2,LEFT,106,127,148,106,127,148,3.533333333333333,4.233333333333333,4.933333333333334,1.4000000000000004,35.789573590633466,115.15771222085935,79.36813863022589,0.9847556606743686
3,LEFT,148,167,181,148,167,181,4.933333333333334,5.566666666666666,6.033333333333333,1.0999999999999996,37.648137832739806,111.3910709795813,73.7429331468415,0.9819122769084632
4,LEFT,181,208,226,181,208,226,6.033333333333333,6.933333333333334,7.533333333333333,1.5,31.35080108213174,106.9831706919348,75.63236960980306,0.9825593336768774
5,LEFT,226,247,269,226,247,269,7.533333333333333,8.233333333333333,8.966666666666667,1.4333333333333336,41.22288469074317,112.04216511842414,70.81928042768097,0.985757806535923
6,LEFT,269,289,311,269,289,311,8.966666666666667,9.633333333333333,10.366666666666667,1.4000000000000004,48.959204377318315,115.20593961439805,66.24673523707973,0.9865709455438362
7,LEFT,311,333,356,311,333,356,10.366666666666667,11.1,11.866666666666667,1.5,48.67538609184933,114.19235400770417,65.51696791585483,0.9858683110147283
8,LEFT,356,385,412,356,385,412,11.866666666666667,12.833333333333334,13.733333333333333,1.8666666666666654,71.80411664355032,116.36294915103896,44.55883250748865,0.9933494214426009
9,LEFT,412,442,478,412,442,478,13.733333333333333,14.733333333333333,15.933333333333334,2.200000000000001,74.31480632780801,114.72254942012005,40.40774309231204,0.9935243088214553
10,LEFT,478,511,546,478,511,546,15.933333333333334,17.033333333333335,18.2,2.2666666666666657,78.75742467338702,116.44223051347457,37.684805840087556,0.9916990592283902
11,LEFT,546,582,618,546,582,618,18.2,19.4,20.6,2.400000000000002,84.45575977223682,121.54024543694769,37.08448566471087,0.9911463437559397
12,LEFT,618,649,678,618,649,678,20.6,21.633333333333333,22.6,2.0,86.7093141305466,131.50794456259194,44.79863043204535,0.9929331993796137
13,LEFT,678,711,740,678,711,740,22.6,23.7,24.666666666666668,2.0666666666666664,83.78854770204963,127.20060302870256,43.41205532665293,0.9929255133583432
14,LEFT,740,767,793,740,767,793,24.666666666666668,25.566666666666663,26.433333333333334,1.7666666666666657,79.20030459102477,125.46593197140406,46.265627380379286,0.9916796923419575
15,LEFT,793,818,843,793,818,843,26.433333333333334,27.266666666666666,28.1,1.6666666666666679,84.69134649579628,128.80697757705482,44.11563108125854,0.9923309360454285
16,LEFT,843,866,890,843,866,890,28.1,28.866666666666667,29.666666666666668,1.5666666666666664,77.2093320850039,130.13415053390872,52.92481844890482,0.9867622252139779
17,LEFT,890,910,931,890,910,931,29.666666666666668,30.33333333333333,31.03333333333333,1.3666666666666636,61.46595733007745,122.45002053768366,60.984063207606205,0.9856990566329353
18,LEFT,931,956,979,931,956,979,31.03333333333333,31.866666666666667,32.63333333333333,1.6000000000000014,61.90269923554078,128.70127258601946,66.79857335047868,0.9818892458669183
19,LEFT,979,1003,1035,979,1003,1035,32.63333333333333,33.43333333333333,34.5,1.8666666666666671,56.49692130563291,124.10709721394677,67.61017590831386,0.9847306107219896
