rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,49,74,101,49,74,101,1.6333333333333333,2.466666666666667,3.3666666666666667,1.7333333333333334,139.20906813740885,179.28699032316115,40.07792218575229,0.9731084640670873
1,LEFT,101,124,151,101,124,151,3.3666666666666667,4.133333333333334,5.033333333333333,1.6666666666666665,135.58325261042438,178.9511141701489,43.36786155972454,0.9716624878590403
2,LEFT,151,177,204,151,177,204,5.033333333333333,5.9,6.8,1.7666666666666666,134.85443600441633,178.60298867638514,43.7485526719688,0.9804176507908621
3,LEFT,204,233,264,204,233,264,6.8,7.766666666666667,8.8,2.000000000000001,139.1456779975749,179.4891720356911,40.343494038116205,0.9731510151279429
4,LEFT,264,297,336,264,297,336,8.8,9.9,11.2,2.3999999999999986,135.63267897469,179.41250627111492,43.779827296424905,0.9681488762707472
5,LEFT,336,374,419,336,374,419,11.2,12.466666666666669,13.966666666666669,2.7666666666666693,137.64470596516193,179.82095597885316,42.176250013691224,0.9778835702510107
6,LEFT,419,473,513,419,473,513,13.966666666666669,15.766666666666667,17.1,3.133333333333333,140.59147041021288,179.86444567027706,39.2729752600642,0.9802817484788727
7,LEFT,513,554,591,513,554,591,17.1,18.466666666666665,19.7,2.599999999999998,138.51523877481966,178.92328802792315,40.40804925310349,0.9743501503759296
8,LEFT,591,626,658,591,626,658,19.7,20.866666666666667,21.933333333333334,2.2333333333333343,132.52163524779778,179.09285948116352,46.57122423336573,0.9705322495862548
9,LEFT,658,689,720,658,689,720,21.933333333333334,22.966666666666665,24.0,2.0666666666666664,135.29448225002017,179.3244029138634,44.02992066384323,0.9727300168975949
10,LEFT,720,750,782,720,750,782,24.0,25.0,26.066666666666663,2.066666666666663,134.69274965700717,179.65608357446052,44.96333391745336,0.9712249936250152
