rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,8,25,49,8,25,49,0.2666666666666666,0.8333333333333334,1.6333333333333333,1.3666666666666667,112.11009086503464,149.44100404093837,37.33091317590374,0.9985394340658944
1,LEFT,49,71,108,49,71,108,1.6333333333333333,2.3666666666666667,3.6,1.9666666666666668,110.58283473341882,136.45796537913628,25.875130645717455,0.9985444204674826
2,LEFT,108,182,214,108,182,214,3.6,6.066666666666666,7.133333333333334,3.5333333333333337,128.71715434325904,144.8009310631869,16.083776719927865,0.999076251671693
3,LEFT,314,342,367,314,342,367,10.466666666666669,11.4,12.233333333333333,1.766666666666664,118.55932517465855,141.76148565458922,23.20216047993067,0.998524069050212
4,LEFT,367,384,402,367,384,402,12.233333333333333,12.8,13.4,1.1666666666666679,110.78100008525706,137.50533623158006,26.72433614632299,0.9984882755411996
5,LEFT,402,416,431,402,416,431,13.4,13.866666666666667,14.366666666666667,0.9666666666666668,98.65310444846398,132.7343578954446,34.08125344698062,0.9986659420861137
6,LEFT,431,444,459,431,444,459,14.366666666666667,14.8,15.3,0.9333333333333336,93.19665417447752,127.11716981943795,33.92051564496044,0.9985755777907098
7,LEFT,459,471,486,459,471,486,15.3,15.7,16.2,0.8999999999999986,93.2777013476234,133.81865800023687,40.54095665261346,0.9985779765106383
8,LEFT,486,499,515,486,499,515,16.2,16.633333333333333,17.166666666666668,0.9666666666666686,96.28356992088356,131.42075852342907,35.137188602545514,0.9986762662728625
9,LEFT,515,529,546,515,529,546,17.166666666666668,17.633333333333333,18.2,1.0333333333333314,95.81961958893044,130.09959941047444,34.279979821543996,0.9988981454322736
10,LEFT,546,564,588,546,564,588,18.2,18.8,19.6,1.4000000000000021,105.8967608311995,135.1746722792444,29.277911448044893,0.9986901301746219
11,LEFT,588,615,684,588,615,684,19.6,20.5,22.8,3.1999999999999993,116.16447672065192,140.0165627167522,23.85208599610028,0.9982143724497242
12,LEFT,684,812,845,684,812,845,22.8,27.066666666666663,28.166666666666668,5.366666666666667,115.32503873668712,139.11959433569425,23.79455559900713,0.9981551703847484
13,LEFT,845,865,885,845,865,885,28.166666666666668,28.83333333333333,29.5,1.3333333333333321,113.69663164374258,140.78842113009722,27.091789486354642,0.9979893366495769
14,LEFT,885,901,918,885,901,918,29.5,30.03333333333333,30.6,1.1000000000000014,98.21298318636767,131.1422863425428,32.92930315617513,0.9981096684932709
15,LEFT,918,932,947,918,932,947,30.6,31.066666666666663,31.566666666666663,0.9666666666666615,92.74027552255845,130.25574813977184,37.51547261721338,0.9983247703976103
16,LEFT,947,961,976,947,961,976,31.566666666666663,32.03333333333333,32.53333333333333,0.9666666666666686,102.44601086248665,141.37065872260902,38.924647860122384,0.9984457943174575
17,LEFT,976,990,1007,976,990,1007,32.53333333333333,33.0,33.56666666666667,1.0333333333333385,107.87420624150116,147.65570882118595,39.78150257968479,0.9981252333770195
18,LEFT,1007,1023,1044,1007,1023,1044,33.56666666666667,34.1,34.8,1.2333333333333272,104.66800935274713,145.24344367489687,40.575434322149725,0.9976031555418384
19,LEFT,1044,1064,1091,1044,1064,1091,34.8,35.46666666666667,36.36666666666667,1.56666666666667,113.99176687835356,149.04645325454354,35.05468637618997,0.9980229395959114
20,LEFT,1091,1129,1208,1091,1129,1208,36.36666666666667,37.63333333333333,40.266666666666666,3.8999999999999986,128.82702338053596,158.02815465351594,29.20113127297999,0.9967685572508367
