rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,19,49,83,19,49,83,0.6333333333333333,1.6333333333333333,2.7666666666666666,2.1333333333333333,157.97138710551891,176.59187238645438,18.620485280935462,0.9947204990264698
1,LEFT,214,242,270,214,242,270,7.133333333333334,8.066666666666666,9.0,1.8666666666666663,149.313411142265,174.89694297658986,25.58353183432483,0.9956148329534029
2,LEFT,270,297,314,270,297,314,9.0,9.9,10.466666666666669,1.4666666666666686,143.65635922083334,175.50606215385653,31.8497029330232,0.9953371802965801
3,LEFT,314,337,355,314,337,355,10.466666666666669,11.233333333333333,11.833333333333334,1.3666666666666654,140.3954792126492,171.98303585869346,31.587556646044256,0.995126564824392
4,LEFT,355,379,399,355,379,399,11.833333333333334,12.633333333333333,13.3,1.4666666666666668,143.05113711828088,172.87620519373266,29.825068075451785,0.9949598987897237
5,LEFT,399,442,483,399,442,483,13.3,14.733333333333333,16.1,2.8000000000000007,142.55099172183847,170.46696341593807,27.915971694099607,0.995407886832368
6,LEFT,605,624,645,605,624,645,20.166666666666668,20.8,21.5,1.3333333333333321,141.2532505959997,170.9521675464793,29.698916950479585,0.9953158754643385
7,LEFT,645,674,690,645,674,690,21.5,22.466666666666665,23.0,1.5,142.1551386345472,172.82567151344168,30.670532878894463,0.9953482315160227
8,LEFT,690,714,740,690,714,740,23.0,23.8,24.666666666666668,1.6666666666666679,139.77342512813814,167.8218425551461,28.04841742700795,0.9945490874496161
9,LEFT,740,754,779,740,754,779,24.666666666666668,25.133333333333333,25.966666666666665,1.2999999999999972,138.52750752553465,166.0709981104146,27.54349058487995,0.9947144523262977
10,LEFT,779,818,851,779,818,851,25.966666666666665,27.266666666666666,28.366666666666667,2.400000000000002,146.740228019184,172.64014574584039,25.89991772665638,0.9938243877942158
