rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,67,101,133,67,101,133,2.2333333333333334,3.3666666666666667,4.433333333333334,2.2,37.31275960395185,126.04122996316404,88.7284703592122,0.9745497795479807
1,LEFT,308,340,353,308,340,353,10.266666666666667,11.333333333333334,11.766666666666667,1.5,64.27139960822484,142.26672320968552,77.99532360146068,0.9566127394420514
2,LEFT,374,399,411,374,399,411,12.466666666666669,13.3,13.7,1.2333333333333307,29.668922516402418,128.77392532002844,99.10500280362602,0.9849961441859864
3,LEFT,411,424,443,411,424,443,13.7,14.133333333333333,14.766666666666667,1.0666666666666682,38.99763152814646,126.35627470254295,87.35864317439649,0.9419924093015265
4,LEFT,467,508,560,467,508,560,15.566666666666666,16.933333333333334,18.666666666666668,3.1000000000000014,86.50609134535694,147.3181735719805,60.81208222662358,0.9595268043220466
5,LEFT,560,581,594,560,581,594,18.666666666666668,19.366666666666667,19.8,1.1333333333333329,37.89317995443072,159.36759013034768,121.47441017591696,0.9600220555350893
6,LEFT,594,614,650,594,614,650,19.8,20.466666666666665,21.666666666666668,1.8666666666666671,75.02910144014982,134.0997682215176,59.070666781367784,0.9466748997481943
7,LEFT,684,700,717,684,700,717,22.8,23.33333333333333,23.9,1.0999999999999979,32.313163494842144,148.8829528036612,116.56978930881905,0.9674567609441048
8,LEFT,717,734,762,717,734,762,23.9,24.466666666666665,25.4,1.5,75.67787699657137,133.2818875160053,57.60401051943393,0.9325586419174635
9,LEFT,799,820,831,799,820,831,26.633333333333333,27.33333333333333,27.7,1.0666666666666664,36.51876688474225,161.77248663345802,125.25371974871577,0.9444925478010466
10,LEFT,831,852,897,831,852,897,27.7,28.4,29.9,2.1999999999999993,65.91190202724617,136.6649731758592,70.75307114861302,0.9376565852568519
11,LEFT,918,939,952,918,939,952,30.6,31.3,31.73333333333333,1.1333333333333293,31.291798805928323,159.94134394740792,128.6495451414796,0.908062185559954
12,LEFT,952,973,996,952,973,996,31.73333333333333,32.43333333333333,33.2,1.4666666666666721,65.2482270536303,142.82548904762928,77.57726199399897,0.9349743375071771
