rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,33,57,89,33,57,89,1.1,1.9,2.966666666666667,1.8666666666666667,106.88971550174219,118.6680857013789,11.778370199636708,0.9941977973569904
1,LEFT,89,116,146,89,116,146,2.966666666666667,3.8666666666666663,4.866666666666666,1.8999999999999995,130.89970437462253,138.67555103858183,7.775846663959294,0.9943700086796422
2,LEFT,146,169,194,146,169,194,4.866666666666666,5.633333333333334,6.466666666666667,1.6000000000000005,120.81182748759585,136.7593575670341,15.947530079438245,0.9954627314392402
3,LEFT,194,215,241,194,215,241,6.466666666666667,7.166666666666667,8.033333333333333,1.5666666666666664,107.92039105614666,127.82419013402787,19.903799077881224,0.9956111833453178
4,LEFT,241,263,293,241,263,293,8.033333333333333,8.766666666666667,9.766666666666667,1.7333333333333343,106.31736265612741,118.70429467622344,12.386932020096031,0.9939044072942915
5,LEFT,293,315,342,293,315,342,9.766666666666667,10.5,11.4,1.6333333333333329,117.17768999798794,133.5461593292847,16.36846933129677,0.9948161236445108
6,LEFT,342,364,391,342,364,391,11.4,12.133333333333333,13.033333333333331,1.633333333333331,114.76401911365093,129.8630354961763,15.09901638252537,0.9941985181967418
7,LEFT,391,413,439,391,413,439,13.033333333333331,13.766666666666667,14.633333333333333,1.6000000000000014,133.57405781592473,140.71151597775062,7.137458161825889,0.9925933058570032
8,LEFT,439,463,487,439,463,487,14.633333333333333,15.433333333333334,16.233333333333334,1.6000000000000014,121.46184065796486,132.77137984727062,11.309539189305761,0.9932616377363398
9,LEFT,487,512,541,487,512,541,16.233333333333334,17.066666666666666,18.03333333333333,1.7999999999999972,102.58043519246061,116.37698319088835,13.796547998427748,0.9948872392827814
10,LEFT,541,566,601,541,566,601,18.03333333333333,18.866666666666667,20.03333333333333,2.0,118.44543611584493,128.94669826987035,10.50126215402542,0.9932797414357545
11,LEFT,601,627,666,601,627,666,20.03333333333333,20.9,22.2,2.166666666666668,131.09538349499468,141.02679137410507,9.93140787911039,0.9939628517386888
12,LEFT,666,701,745,666,701,745,22.2,23.366666666666667,24.83333333333333,2.6333333333333293,140.71246541377727,147.49154440687641,6.779078993099147,0.9932063316305477
13,LEFT,745,782,830,745,782,830,24.83333333333333,26.066666666666663,27.666666666666668,2.8333333333333393,132.7231403379622,145.06009372001242,12.336953382050222,0.9939065095066099
14,LEFT,830,866,911,830,866,911,27.666666666666668,28.866666666666667,30.366666666666667,2.6999999999999993,126.24716744064244,138.81166608369006,12.564498643047619,0.9944269565062792
15,LEFT,911,948,991,911,948,991,30.366666666666667,31.6,33.03333333333333,2.6666666666666643,128.90426819368838,140.17015584077942,11.265887647091041,0.9937063016518645
16,LEFT,991,1024,1076,991,1024,1076,33.03333333333333,34.13333333333333,35.86666666666667,2.8333333333333357,102.12536081739395,106.21111341977803,4.085752602384077,0.9930769990580953
17,LEFT,1076,1110,1151,1076,1110,1151,35.86666666666667,37.0,38.36666666666667,2.5,94.08355002795258,98.62758248102688,4.544032453074288,0.9927184647112561
18,LEFT,1151,1184,1220,1151,1184,1220,38.36666666666667,39.46666666666667,40.66666666666666,2.29999999999999,131.77200563536024,137.16817357549243,5.396167940132199,0.9914814270678022
19,LEFT,1220,1252,1282,1220,1252,1282,40.66666666666666,41.73333333333333,42.73333333333333,2.06666666666667,135.39330567023458,137.30646643434685,1.9131607641122697,0.9918211471466791
20,LEFT,1282,1310,1339,1282,1310,1339,42.73333333333333,43.66666666666666,44.63333333333333,1.9000000000000057,127.48334708903494,130.89313705667968,3.4097899676447385,0.9899402418355833
21,LEFT,1339,1365,1396,1339,1365,1396,44.63333333333333,45.5,46.53333333333333,1.8999999999999986,126.20888556488138,131.239323827775,5.030438262893616,0.9942622493053305
22,LEFT,1396,1422,1450,1396,1422,1450,46.53333333333333,47.4,48.333333333333336,1.8000000000000043,126.97294314667937,129.7448715653028,2.7719284186234217,0.9925236655004096
23,LEFT,1450,1477,1504,1450,1477,1504,48.333333333333336,49.23333333333333,50.13333333333333,1.7999999999999972,133.19644343620195,135.66044981070524,2.464006374503308,0.9928521849892358
24,LEFT,1504,1530,1556,1504,1530,1556,50.13333333333333,51.0,51.86666666666667,1.7333333333333343,130.0824291701648,139.72872506640675,9.646295896241941,0.9934710369170088
25,LEFT,1556,1582,1612,1556,1582,1612,51.86666666666667,52.73333333333333,53.73333333333333,1.86666666666666,140.07557825442026,143.06425151566216,2.9886732612418867,0.990897924579375
26,LEFT,1612,1638,1666,1612,1638,1666,53.73333333333333,54.6,55.53333333333333,1.8000000000000043,138.09212906610387,139.64040281990333,1.548273753799473,0.9927159237139151
27,LEFT,1666,1696,1726,1666,1696,1726,55.53333333333333,56.53333333333333,57.53333333333333,2.0,131.2235518411101,133.5970403736777,2.3734885325675865,0.9925848659270449
