rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,34,60,94,34,60,94,1.1333333333333333,2.0,3.1333333333333333,2.0,110.01489531747082,118.10742753894787,8.092532221477063,0.9937766725248326
1,LEFT,94,124,160,94,124,160,3.1333333333333333,4.133333333333334,5.333333333333333,2.1999999999999997,134.39374863133668,140.3249413821108,5.931192750774141,0.9941720962524414
2,LEFT,160,186,218,160,186,218,5.333333333333333,6.2,7.266666666666667,1.9333333333333336,125.51860063509871,138.4531497046363,12.934549069537598,0.9946631859924834
3,LEFT,218,244,276,218,244,276,7.266666666666667,8.133333333333333,9.2,1.9333333333333327,110.13823453867256,129.75154652651196,19.6133119878394,0.9949911048183335
4,LEFT,276,303,340,276,303,340,9.2,10.1,11.333333333333334,2.1333333333333346,111.87500687670523,122.24123447602346,10.36622759931824,0.9934146758837579
5,LEFT,340,369,402,340,369,402,11.333333333333334,12.3,13.4,2.0666666666666664,119.98863406113679,133.38846366929295,13.399829608156148,0.9948092803122505
6,LEFT,402,430,462,402,430,462,13.4,14.333333333333334,15.4,2.0,121.02256006400823,132.23658691106056,11.214026847052322,0.9935749088480174
7,LEFT,462,490,520,462,490,520,15.4,16.333333333333332,17.333333333333332,1.9333333333333318,137.39317145653501,143.15933892255015,5.766167466015139,0.9919579348995188
8,LEFT,520,548,577,520,548,577,17.333333333333332,18.266666666666666,19.23333333333333,1.8999999999999986,126.34631638548248,133.0681021755995,6.721785790117021,0.993293999597944
9,LEFT,577,605,636,577,605,636,19.23333333333333,20.166666666666668,21.2,1.9666666666666686,102.60430790325753,115.0982926396351,12.49398473637757,0.9955148799551858
10,LEFT,636,661,698,636,661,698,21.2,22.03333333333333,23.266666666666666,2.0666666666666664,119.42970559681808,128.96994171365915,9.540236116841067,0.9924510543939297
11,LEFT,698,724,759,698,724,759,23.266666666666666,24.133333333333333,25.3,2.033333333333335,129.95162630643054,140.41170639086147,10.46008008443094,0.9937954859067033
12,LEFT,759,789,826,759,789,826,25.3,26.3,27.53333333333333,2.2333333333333307,139.50989888510603,146.15482527156888,6.64492638646287,0.9927401098550536
13,LEFT,826,855,891,826,855,891,27.53333333333333,28.5,29.7,2.166666666666668,130.4973611112893,142.9683357704047,12.470974659115386,0.9936480242194552
14,LEFT,891,918,949,891,918,949,29.7,30.6,31.633333333333333,1.9333333333333336,123.85397694098135,135.90190316431824,12.047926223336884,0.9940005426352981
15,LEFT,949,975,1005,949,975,1005,31.633333333333333,32.5,33.5,1.8666666666666671,124.84961113673722,138.13538662175932,13.285775485022098,0.9939297814118233
16,LEFT,1005,1028,1067,1005,1028,1067,33.5,34.266666666666666,35.56666666666667,2.06666666666667,96.25057846398346,103.725318245532,7.474739781548538,0.9931514061317243
17,LEFT,1067,1094,1128,1067,1094,1128,35.56666666666667,36.46666666666667,37.6,2.0333333333333314,92.21935552832396,99.55107819559362,7.331722667269654,0.9919674111309873
18,LEFT,1128,1156,1187,1128,1156,1187,37.6,38.53333333333333,39.56666666666667,1.9666666666666686,130.39445406466453,135.77525581763783,5.380801752973296,0.9920221487681071
19,LEFT,1187,1216,1245,1187,1216,1245,39.56666666666667,40.53333333333333,41.5,1.93333333333333,134.38425595768862,136.62389000360278,2.23963404591416,0.9922350018711414
20,LEFT,1245,1275,1303,1245,1275,1303,41.5,42.5,43.43333333333333,1.93333333333333,127.83078179773283,131.42672270884148,3.5959409111086544,0.9899228127662744
21,LEFT,1303,1331,1363,1303,1331,1363,43.43333333333333,44.36666666666667,45.43333333333333,2.0,127.32581435622363,131.1131892292407,3.7873748730170713,0.99419314027484
22,LEFT,1363,1391,1423,1363,1391,1423,45.43333333333333,46.36666666666667,47.43333333333333,2.0,129.40506743159267,130.8423921498975,1.437324718304832,0.9916963222248305
23,LEFT,1423,1450,1483,1423,1450,1483,47.43333333333333,48.333333333333336,49.43333333333333,2.0,134.1984383637212,136.1061973226296,1.907758958908402,0.9928356891121369
24,LEFT,1483,1511,1542,1483,1511,1542,49.43333333333333,50.36666666666667,51.4,1.9666666666666686,133.6856977250028,140.6572500832675,6.97155235826472,0.9935547553830677
25,LEFT,1542,1572,1605,1542,1572,1605,51.4,52.4,53.5,2.1000000000000014,139.3332189598654,143.4018755909385,4.068656631073074,0.9911482706665993
26,LEFT,1605,1633,1664,1605,1633,1664,53.5,54.43333333333333,55.46666666666667,1.9666666666666686,139.39395612690552,140.25850973071604,0.8645536038105345,0.992152844203843
27,LEFT,1664,1696,1727,1664,1696,1727,55.46666666666667,56.53333333333333,57.56666666666667,2.1000000000000014,131.15753312176312,133.56364680108416,2.4061136793210474,0.9919988764449954
