rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,RIGHT,66,92,126,66,92,126,2.2,3.066666666666667,4.2,2.0,134.5193686865769,151.49017571875564,16.970807032178712,0.9961874742325537
1,RIGHT,126,157,197,126,157,197,4.2,5.233333333333333,6.566666666666666,2.3666666666666663,140.0103371763336,153.81225903369122,13.801921857357627,0.9954611372064662
2,RIGHT,197,228,261,197,228,261,6.566666666666666,7.6,8.7,2.133333333333333,146.3226401194605,161.79287934011188,15.470239220651383,0.995906467315478
3,RIGHT,261,291,327,261,291,327,8.7,9.7,10.9,2.200000000000001,132.875657301451,151.72161953690522,18.845962235454206,0.9959064920743306
4,RIGHT,327,359,396,327,359,396,10.9,11.966666666666669,13.2,2.299999999999999,147.58802530543548,165.50091529398617,17.912889988550692,0.9959402024745941
5,RIGHT,396,430,467,396,430,467,13.2,14.333333333333334,15.566666666666666,2.366666666666667,144.90297527921024,159.24455962365244,14.34158434444219,0.9957746212129239
6,RIGHT,467,501,536,467,501,536,15.566666666666666,16.7,17.866666666666667,2.3000000000000007,144.5490787404762,159.8211325823412,15.27205384186499,0.9960056557541799
7,RIGHT,536,569,603,536,569,603,17.866666666666667,18.966666666666665,20.1,2.2333333333333343,128.79415299456753,147.02213659803166,18.227983603464143,0.9952815274397532
8,RIGHT,603,637,670,603,637,670,20.1,21.23333333333333,22.33333333333333,2.233333333333327,135.39179007541895,147.86667163066232,12.474881555243364,0.9961870479233125
9,RIGHT,670,717,753,670,717,753,22.33333333333333,23.9,25.1,2.766666666666673,133.9792779299997,155.96762648280978,21.988348552810063,0.9955606313924941
10,RIGHT,753,792,832,753,792,832,25.1,26.4,27.73333333333333,2.6333333333333293,128.06787233840345,149.58326857204688,21.515396233643425,0.9956573558350404
11,RIGHT,832,870,907,832,870,907,27.73333333333333,29.0,30.23333333333333,2.5,138.0035691612864,154.0310727191978,16.027503557911377,0.9946696708599725
12,RIGHT,907,947,982,907,947,982,30.23333333333333,31.566666666666663,32.733333333333334,2.5000000000000036,134.46727624434425,155.40453107055373,20.937254826209497,0.9954270670811336
13,RIGHT,982,1028,1063,982,1028,1063,32.733333333333334,34.266666666666666,35.43333333333333,2.6999999999999957,140.62298366709518,148.2573241686297,7.634340501534513,0.9952365370785317
14,RIGHT,1063,1123,1161,1063,1123,1161,35.43333333333333,37.43333333333333,38.7,3.266666666666673,132.5879857859709,148.03518427034763,15.447198484376743,0.9941579866088199
15,RIGHT,1161,1234,1269,1161,1234,1269,38.7,41.13333333333333,42.3,3.5999999999999943,142.43033942325263,160.27705796586636,17.846718542613733,0.9913390838407233
16,RIGHT,1269,1299,1312,1269,1299,1312,42.3,43.3,43.73333333333333,1.43333333333333,40.77157162400205,154.08068952102417,113.30911789702212,0.9959597370841288
17,RIGHT,1312,1358,1393,1312,1358,1393,43.73333333333333,45.266666666666666,46.43333333333333,2.700000000000003,86.5969748407381,115.26236285354516,28.665388012807053,0.9920983159445165
