rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm
0,LEFT,52,75,98,52,75,98,1.7333333333333334,2.5,3.2666666666666666,1.5333333333333332,108.86430816282693,131.08388192673388,22.21957376390695,0.9938046238946577
1,LEFT,98,119,140,98,119,140,3.2666666666666666,3.966666666666667,4.666666666666667,1.4000000000000004,113.53609290195425,133.03943101925964,19.503338117305383,0.9930500263391541
2,LEFT,140,160,182,140,160,182,4.666666666666667,5.333333333333333,6.066666666666666,1.3999999999999995,113.70173890813355,130.03871915867936,16.336980250545807,0.9913607845010681
3,LEFT,182,203,228,182,203,228,6.066666666666666,6.766666666666667,7.6,1.5333333333333332,111.99516302889155,127.79409168934473,15.798928660453173,0.9911628669880808
4,LEFT,228,249,275,228,249,275,7.6,8.3,9.166666666666666,1.5666666666666664,102.48913414739657,130.05653545733296,27.567401309936386,0.9940459484027492
5,LEFT,275,300,331,275,300,331,9.166666666666666,10.0,11.033333333333331,1.8666666666666654,114.13684424227928,132.3021958167242,18.165351574444927,0.9930933529173422
6,LEFT,331,365,404,331,365,404,11.033333333333331,12.166666666666666,13.466666666666669,2.433333333333337,121.06760535595186,135.8797053116931,14.812099955741253,0.9934530526668102
7,LEFT,404,444,485,404,444,485,13.466666666666669,14.8,16.166666666666668,2.6999999999999993,129.96572146307037,140.22569716408162,10.25997570101127,0.9944844890416153
8,LEFT,485,530,567,485,530,567,16.166666666666668,17.666666666666668,18.9,2.7333333333333307,125.84861536318805,138.18766362442432,12.339048261236274,0.9932261849024211
9,LEFT,567,605,637,567,605,637,18.9,20.166666666666668,21.23333333333333,2.333333333333332,123.4556317099833,133.12535536359724,9.669723653613945,0.9948842928443159
10,LEFT,637,669,697,637,669,697,21.23333333333333,22.3,23.23333333333333,2.0,125.3083290368044,135.15696452300497,9.848635486200575,0.9935521515992171
11,LEFT,697,723,750,697,723,750,23.23333333333333,24.1,25.0,1.7666666666666693,111.88948842799626,133.37180552288524,21.482317094888984,0.9914653268125322
12,LEFT,750,775,803,750,775,803,25.0,25.83333333333333,26.766666666666666,1.7666666666666657,97.59928927153577,129.2936672078317,31.69437793629594,0.9909909382278536
13,LEFT,803,826,867,803,826,867,26.766666666666666,27.53333333333333,28.9,2.133333333333333,96.38878388656755,127.7874032469154,31.39861936034786,0.9925257383248745
