rep_id,side,start_idx,peak_idx,end_idx,start_frame,peak_frame,end_frame,start_time,peak_time,end_time,rep_duration,rom_deg,elbow_start_deg,elbow_peak_deg,mean_vis_arm,video_id,parent_video_id,fail_rep_id,fail_rep_id_parent,fail_rep_id_final,fatigue_label,total_reps,rep_progress,delta_rep_duration,delta_rom_deg,delta_elbow_start_deg,delta_elbow_peak_deg,delta_mean_vis_arm,rel_rep_duration,rel_rom_deg,rel_elbow_start_deg,rel_elbow_peak_deg,rel_mean_vis_arm,rolling3_rep_duration,rolling3_rom_deg,rolling3_elbow_start_deg,rolling3_elbow_peak_deg,rolling3_mean_vis_arm
19,RIGHT,950,968,987,950,968,987,31.666666666666668,32.266666666666666,32.9,1.2333333333333307,38.32412050324776,50.509648896299375,12.18552839305161,0.9286423963412904,friends_record_01,friends_record_01,26.0,26.0,26.0,0,33,0.5757575757575758,-0.43333333333333734,-87.57153861217216,-98.49764743298829,-10.926108820816141,0.051712068754412144,0.1562499999999978,-0.6098331321900284,-0.5319056369601217,0.2588492599491041,0.11008638762114605,1.2666666666666657,85.08209295066989,123.8911649623157,38.8090720116458,0.8843375663947267
20,RIGHT,987,998,1013,987,998,1013,32.9,33.266666666666666,33.766666666666666,0.8666666666666671,103.97023221381193,157.64509032735347,53.67485811354156,0.8973636296060349,friends_record_01,friends_record_01,26.0,26.0,26.0,0,33,0.6060606060606061,-0.3666666666666636,65.64611171056416,107.13544143105409,41.48932972048995,-0.031278766735255537,-0.18749999999999936,0.058491083830630376,0.4609639891706529,4.544983626039037,0.07269617874075872,1.2555555555555553,89.39667061082655,119.05401185098019,29.65734124015364,0.9009787845114011
21,RIGHT,1013,1024,1036,1013,1024,1036,33.766666666666666,34.13333333333333,34.53333333333333,0.7666666666666657,138.9021494326837,171.0937367432882,32.19158731060449,0.8994121981991663,friends_record_01,friends_record_01,26.0,26.0,26.0,0,33,0.6363636363636364,-0.10000000000000142,34.931917218871774,13.448646415934718,-21.48327080293707,0.0020485685931314057,-0.2812500000000007,0.41412290391974127,0.5855983058878441,2.32561334686554,0.07514500954829338,0.9555555555555545,93.73216738324781,126.41615865564704,32.68399127239922,0.9084727413821638
22,RIGHT,1036,1053,1065,1036,1053,1065,34.53333333333333,35.1,35.5,0.9666666666666686,163.25169413039498,176.48138839476258,13.22969426436759,0.8496390839417776,friends_record_01,friends_record_01,26.0,26.0,26.0,0,33,0.6666666666666666,0.20000000000000284,24.34954469771128,5.3876516514743855,-18.961893046236902,-0.04977311425738873,-0.09374999999999802,0.6620186276193838,0.6355279613731829,0.3667188074953354,0.015646911222904115,0.8666666666666671,135.37469192563023,168.4067384884681,33.032046562837884,0.8821383039156596
23,RIGHT,1100,1112,1148,1100,1112,1148,36.66666666666666,37.06666666666667,38.266666666666666,1.6000000000000083,43.67119999903792,170.51717433141823,126.84597433238032,0.9052567984782108,friends_record_01,friends_record_01,26.0,26.0,26.0,0,33,0.696969696969697,0.6333333333333397,-119.58049413135706,-5.964214063344343,113.61628006801273,0.05561771453643327,0.5000000000000081,-0.5553960510148305,0.5802550572049815,12.104065393413073,0.08213156458435018,1.1111111111111143,115.27501452070554,172.69743315648967,57.42241863578414,0.884769360206385
24,RIGHT,1148,1173,1180,1148,1173,1180,38.266666666666666,39.1,39.333333333333336,1.06666666666667,144.58325898456206,178.96915838293418,34.38589939837212,0.8726949456966283,friends_record_01,friends_record_01,26.0,26.0,26.0,0,33,0.7272727272727273,-0.5333333333333383,100.91205898552414,8.45198405151595,-92.4600749340082,-0.03256185278158252,3.3306690738754704e-15,0.4719606491943875,0.6585831821765141,2.552300943716799,0.04320757223705903,1.2111111111111157,117.16871770466499,175.32257370303833,58.15385599837335,0.8758636093722055
25,RIGHT,1240,1273,1277,1240,1273,1277,41.333333333333336,42.43333333333333,42.56666666666667,1.2333333333333345,106.05250576127938,168.54433489586734,62.49182913458797,0.8958348757342288,friends_record_01,friends_record_01,26.0,26.0,26.0,0,33,0.7575757575757576,0.16666666666666452,-38.53075322328269,-10.424823487066845,28.10592973621585,0.02313993003760051,0.15625000000000136,0.07969011298695725,0.5619719164755711,5.455837639654559,0.07086872732372117,1.3000000000000043,98.10232158162647,172.6768892034066,74.57456762178013,0.8912622066363559
26,RIGHT,1277,1298,1336,1277,1298,1336,42.56666666666667,43.266666666666666,44.53333333333333,1.9666666666666612,76.7429120491683,95.43302709146788,18.69011504229957,0.906182712978787,friends_record_01,friends_record_01,26.0,26.0,26.0,1,33,0.7878787878787878,0.7333333333333267,-29.30959371211108,-73.11130780439946,-43.80171409228839,0.010347837244558233,0.8437499999999953,-0.21870244567510286,-0.11558161647365944,0.9308179941362665,0.08323839008277698,1.4222222222222218,109.12622559833659,147.64884012342313,38.52261452508655,0.8915708448032147
27,RIGHT,1336,1360,1378,1336,1360,1378,44.53333333333333,45.333333333333336,45.93333333333333,1.3999999999999986,128.56189824927054,176.98924261308952,48.42734436381898,0.9165112505587496,friends_record_01,friends_record_01,26.0,26.0,26.0,1,33,0.8181818181818182,-0.5666666666666627,51.818986200102245,81.55621552162164,29.73722932151941,0.010328537579962549,0.31249999999999895,0.3088517753557141,0.6402344620525469,4.00287920616195,0.09558498228740006,1.5333333333333314,103.78577201990608,146.98886820014158,43.20309618023551,0.9061762797572551
28,RIGHT,1378,1402,1412,1378,1402,1412,45.93333333333333,46.73333333333333,47.06666666666667,1.13333333333334,161.24477133271915,178.61976450315947,17.374993170440334,0.930724737190065,friends_record_01,friends_record_01,26.0,26.0,26.0,1,33,0.8484848484848485,-0.2666666666666586,32.68287308344861,1.6305218900699572,-31.052351193378648,0.014213486631315386,0.06250000000000645,0.641586722813134,0.6553452007377804,0.7949568199850581,0.11257558932001245,1.5,122.18319387705269,150.3473447359056,28.164150858852963,0.9178062335758672
29,RIGHT,1494,1518,1527,1494,1518,1527,49.8,50.6,50.9,1.1000000000000014,155.6108519193574,178.17839153882107,22.567539619463684,0.9318047761917116,friends_record_01,friends_record_01,26.0,26.0,26.0,1,33,0.8787878787878788,-0.033333333333338544,-5.6339194133617525,-0.4413729643383988,5.19254644902335,0.0010800390016466599,0.03125000000000156,0.5842294067902167,0.6512548100674912,1.3313827379888836,0.11386665313375982,1.2111111111111132,148.4725071671157,177.92913288502336,29.456625717907666,0.9263469213135087
30,RIGHT,1569,1579,1590,1569,1579,1590,52.3,52.63333333333333,53.0,0.7000000000000028,73.27699161232186,176.62964284832617,103.3526512360043,0.8964840733643733,friends_record_01,friends_record_01,26.0,26.0,26.0,1,33,0.9090909090909091,-0.3999999999999986,-82.33386030703554,-1.5487486904949037,80.78511161654062,-0.035320702827338346,-0.34374999999999717,-0.25398798656072713,0.6369018983441398,9.677042826998798,0.07164476926940296,0.9777777777777814,130.04420495479948,177.8092662967689,47.76506134196944,0.9196711955820499
31,RIGHT,1590,1602,1615,1590,1602,1615,53.0,53.4,53.833333333333336,0.8333333333333357,36.26743987021578,170.72164434430576,134.45420447408998,0.8942736631784682,friends_record_01,friends_record_01,26.0,26.0,26.0,1,33,0.9393939393939394,0.13333333333333286,-37.00955174210608,-5.907998504020412,31.10155323808567,-0.002210410185905065,-0.2187499999999976,-0.6307716072323327,0.582149967633677,12.890048124278891,0.06900247524093761,0.87777777777778,88.38509446729836,175.176559577151,86.79146510985265,0.9075208375781845
32,RIGHT,1615,1643,1654,1615,1643,1654,53.833333333333336,54.766666666666666,55.13333333333333,1.2999999999999972,169.94757726995888,178.36494370999523,8.417366440036341,0.8651772613326709,friends_record_01,friends_record_01,26.0,26.0,26.0,1,33,0.9696969696969697,0.46666666666666146,133.6801373997431,7.643299365689472,-126.03683803405363,-0.029096401845797315,0.2187499999999976,0.7301874914440305,0.6529836682489993,-0.1304279000488564,0.03422103542618268,0.9444444444444452,93.16400291749885,175.23874363420907,82.07474071671021,0.8853116659585041
0,LEFT,60,86,119,60,86,119,2.0,2.8666666666666667,3.966666666666667,1.9666666666666668,63.67453358626095,101.90014832950784,38.22561474324688,0.977653115325504,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666668,63.67453358626095,101.90014832950784,38.22561474324688,0.977653115325504
1,LEFT,119,143,178,119,143,178,3.966666666666667,4.766666666666667,5.933333333333334,1.9666666666666668,74.16428483394208,103.99553588717714,29.831251053235064,0.980641480286916,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.09090909090909091,0.0,10.489751247681127,2.095387557669298,-8.394363690011815,0.002988364961411971,0.0,0.16474013482125452,0.02056314531450514,-0.21960048900181006,0.0030566720594113915,1.9666666666666668,68.91940921010152,102.94784210834248,34.02843289824097,0.97914729780621
2,LEFT,178,201,235,178,201,235,5.933333333333334,6.7,7.833333333333333,1.8999999999999997,87.14052457155753,111.35110372729196,24.210579155734425,0.9790089048188308,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.18181818181818182,-0.0666666666666671,12.976239737615458,7.355567840114816,-5.620671897500639,-0.0016325754680851512,-0.03389830508474598,0.368530237500787,0.09274721924077262,-0.36663990053916445,0.0013867796993368325,1.9444444444444444,74.99311433058686,105.74892931465898,30.75581498407212,0.979101166810417
3,LEFT,235,260,293,235,260,293,7.833333333333333,8.666666666666666,9.766666666666667,1.9333333333333345,88.17514240755396,111.7230290399312,23.54788663237723,0.9771002840861088,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.2727272727272727,0.03333333333333477,1.0346178359964284,0.3719253126392488,-0.6626925233571939,-0.0019086207327220217,-0.016949152542372368,0.3847787716905948,0.09639711886051192,-0.3839762475883448,-0.000565467680437084,1.9333333333333336,83.15998393768452,109.02322288480009,25.863238947115576,0.9789168897306185
4,LEFT,293,318,350,293,318,350,9.766666666666667,10.6,11.666666666666666,1.8999999999999984,87.84962228617607,112.63710551849888,24.787483232322803,0.9770217438538872,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.36363636363636365,-0.0333333333333361,-0.32552012137789177,0.9140764785676794,1.2395965999455711,-7.854023222164663e-05,-0.03389830508474666,0.37966652189394884,0.10536743434633329,-0.35154781947092484,-0.000645803160363926,1.9111111111111108,87.7217630884292,111.90374609524069,24.18198300681149,0.9777103109196089
5,LEFT,350,374,408,350,374,408,11.666666666666666,12.466666666666669,13.6,1.9333333333333336,89.68610722503935,113.98592825854936,24.299821033510003,0.979868972368833,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.45454545454545453,0.03333333333333521,1.8364849388632791,1.3488227400504798,-0.4876621988127994,0.0028472285149457877,-0.01694915254237282,0.4085082712626405,0.11860414461773428,-0.3643052911842856,0.0022665064004743466,1.9222222222222223,88.5702906395898,112.78202093899317,24.211730299403346,0.9779970001029431
6,LEFT,408,432,448,408,432,448,13.6,14.4,14.933333333333334,1.333333333333334,81.78428149227788,115.72692936129306,33.942647869015175,0.9726956186255789,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.5454545454545454,-0.5999999999999996,-7.901825732761466,1.7410011027436951,9.642826835505172,-0.007173353743254118,-0.3220338983050845,0.2844111591564838,0.1356895083908461,-0.1120444210773184,-0.0050708135863451005,1.722222222222222,86.44000366783109,114.1166543794471,27.67665071161599,0.9765287782827663
7,LEFT,448,490,504,448,490,504,14.933333333333334,16.333333333333332,16.8,1.8666666666666671,73.92645474021802,108.83858356018948,34.91212881997148,0.9750288087025024,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.6363636363636364,0.5333333333333332,-7.857826752059864,-6.888345801103583,0.9694809509563029,0.0023331900769235636,-0.05084745762711846,0.1610050451342313,0.06809053121537438,-0.08668234495459036,-0.0026842921910271494,1.7111111111111115,81.79894781917842,112.85048039334397,31.051532574165552,0.9758644665656381
8,LEFT,504,546,560,504,546,560,16.8,18.2,18.666666666666668,1.8666666666666671,66.22876330544787,108.2037854227471,41.975022117299225,0.9757248403733236,friends_record_02,friends_record_02,9.0,9.0,9.0,0,11,0.7272727272727273,0.0,-7.6976914347701495,-0.6347981374423739,7.062893297327747,0.0006960316708212178,-0.05084745762711846,0.04011383476765736,0.06186092166279877,0.09808625444577669,-0.0019723508491438597,1.6888888888888893,73.97983317931458,110.92309944807654,36.94326626876196,0.9744830892338016
9,LEFT,585,596,621,585,596,621,19.5,19.866666666666667,20.7,1.1999999999999993,68.33732750973886,114.95951755767928,46.62219004794044,0.964148619153478,friends_record_02,friends_record_02,9.0,9.0,9.0,1,11,0.8181818181818182,-0.6666666666666679,2.1085642042909853,6.755732134932174,4.647167930641217,-0.011576221219845584,-0.3898305084745767,0.07322855246613062,0.12815849085854328,0.21965834587858243,-0.013813177660186493,1.6444444444444446,69.49751518513492,110.6672955135386,41.16978032840372,0.971634089409768
10,LEFT,621,650,674,621,650,674,20.7,21.666666666666668,22.466666666666665,1.7666666666666655,79.60597203182564,117.7698335765504,38.16386154472477,0.9759329215244008,friends_record_02,friends_record_02,9.0,9.0,9.0,1,11,0.9090909090909091,0.5666666666666662,11.268644522086788,2.81031601887112,-8.458328503215675,0.011784302370922761,-0.10169491525423793,0.2502011015751236,0.15573760693385638,-0.0016154926202467848,-0.001759513445145103,1.6111111111111107,71.39068761567079,113.64437885232559,42.25369123665481,0.9719354603504008
0,LEFT,18,29,63,18,29,63,0.6,0.9666666666666668,2.1,1.5,60.43420600359438,109.1393951697998,48.70518916620543,0.984788557757502,friends_record_03,friends_record_03,4.0,4.0,4.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,60.43420600359438,109.1393951697998,48.70518916620543,0.984788557757502
1,LEFT,87,107,126,87,107,126,2.9,3.566666666666667,4.2,1.3000000000000005,71.52404792740744,100.58550929682374,29.061461369416303,0.9816466505328814,friends_record_03,friends_record_03,4.0,4.0,4.0,0,6,0.16666666666666666,-0.1999999999999995,11.089841923813054,-8.553885872976053,-19.643727796789126,-0.0031419072246205992,-0.133333333333333,0.18350273226314043,-0.07837578593566384,-0.4033189919405778,-0.003190438393978857,1.4000000000000004,65.97912696550091,104.86245223331177,38.88332526781087,0.9832176041451917
2,LEFT,126,172,205,126,172,205,4.2,5.733333333333333,6.833333333333333,2.633333333333333,71.50272843248942,103.73703622507011,32.2343077925807,0.986113952100277,friends_record_03,friends_record_03,4.0,4.0,4.0,0,6,0.3333333333333333,1.3333333333333324,-0.021319494918017767,3.151526928246369,3.1728464231643976,0.00446730156739561,0.7555555555555552,0.18314996027641572,-0.04949962326916562,-0.33817508268817503,0.0013458669196899629,1.8111111111111111,67.82032745449708,104.48731356389789,36.66698610940081,0.9841830534635534
3,LEFT,205,244,280,205,244,280,6.833333333333333,8.133333333333333,9.333333333333334,2.500000000000001,83.4893066006235,108.97674120439947,25.48743460377598,0.9859857015442428,friends_record_03,friends_record_03,4.0,4.0,4.0,0,6,0.5,-0.13333333333333197,11.986578168134074,5.23970497932936,-6.74687318880472,-0.00012825055603415958,0.6666666666666673,0.38149091585083267,-0.0014903322961178748,-0.476699812892613,0.001215635353711776,2.144444444444445,75.50536098684012,104.4330955754311,28.927734588590994,0.984582101392467
4,LEFT,280,317,338,280,317,338,9.333333333333334,10.566666666666666,11.266666666666667,1.9333333333333336,81.14048855026135,104.93515426189091,23.79466571162956,0.9874208663816506,friends_record_03,friends_record_03,4.0,4.0,4.0,1,6,0.6666666666666666,-0.5666666666666673,-2.3488180503621408,-4.041586942508559,-1.6927688921464217,0.0014351648374077985,0.28888888888888903,0.34262521038888877,-0.03852175377523301,-0.5114552244026654,0.0026729683274781093,2.3555555555555556,78.7108411944581,105.8829772304535,27.17213603599541,0.9865068400087235
5,LEFT,338,395,430,338,395,430,11.266666666666667,13.166666666666666,14.333333333333334,3.0666666666666664,85.52589061214503,109.62058880240453,24.094698190259496,0.981178014936413,friends_record_03,friends_record_03,4.0,4.0,4.0,1,6,0.8333333333333334,1.1333333333333329,4.385402061883681,4.6854345405136115,0.3000324786299373,-0.006242851445237618,1.0444444444444443,0.41519010950616775,0.004408982034911267,-0.5052950496088446,-0.003666312725353621,2.5000000000000004,83.38522858767662,107.84416142289831,24.458932835221677,0.9848615276207688
0,LEFT,64,96,143,64,96,143,2.1333333333333333,3.2,4.766666666666667,2.6333333333333333,102.54550238782298,143.90841624576635,41.36291385794336,0.9966454764207204,friends_record_04,friends_record_04,7.0,7.0,7.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6333333333333333,102.54550238782298,143.90841624576635,41.36291385794336,0.9966454764207204
1,LEFT,143,175,221,143,175,221,4.766666666666667,5.833333333333333,7.366666666666666,2.6,87.90870216483324,133.7117148339381,45.803012669104845,0.9970576838601992,friends_record_04,friends_record_04,7.0,7.0,7.0,0,11,0.09090909090909091,-0.033333333333333215,-14.636800222989734,-10.196701411828258,4.440098811161484,0.00041220743947878447,-0.01265822784810122,-0.14273468735502357,-0.07085549044202087,0.10734492319401245,0.0004135948531659985,2.6166666666666667,95.22710227632811,138.81006553985222,43.58296326352411,0.9968515801404598
2,LEFT,221,253,305,221,253,305,7.366666666666666,8.433333333333334,10.166666666666666,2.8,107.087539782674,145.60009532203424,38.51255553936023,0.9969534710341807,friends_record_04,friends_record_04,7.0,7.0,7.0,0,11,0.18181818181818182,0.19999999999999973,19.178837617840756,11.888380488096146,-7.290457129744617,-0.00010421282601846826,0.06329113924050628,0.044292897192830735,0.011755247680433397,-0.0689109652277495,0.0003090312661292815,2.6777777777777776,99.18058144511008,141.07340880057956,41.89282735546948,0.9968855437717
