frame,time_sec,lm23_x,lm23_y,lm23_z,lm23_vis,lm24_x,lm24_y,lm24_z,lm24_vis,lm11_x,lm11_y,lm11_z,lm11_vis,lm12_x,lm12_y,lm12_z,lm12_vis,lm13_x,lm13_y,lm13_z,lm13_vis,lm14_x,lm14_y,lm14_z,lm14_vis,lm15_x,lm15_y,lm15_z,lm15_vis,lm16_x,lm16_y,lm16_z,lm16_vis
0,0.0,0.5678035616874695,0.7733059525489807,-0.20380154252052307,0.9981153011322021,0.4045182764530182,0.7398461103439331,0.20476415753364563,0.9978476762771606,0.7274105548858643,0.4028420150279999,-0.8352437019348145,0.9998906850814819,0.33961349725723267,0.3702387809753418,-0.08529725670814514,0.9997144341468811,0.7803052663803101,0.6281928420066833,-0.6915886998176575,0.9987427592277527,0.34657394886016846,0.5611725449562073,0.25458234548568726,0.8403328657150269,0.6574609875679016,0.8148695230484009,-0.5714312195777893,0.9938615560531616,0.26210445165634155,0.6996277570724487,0.1162978857755661,0.9030234217643738
1,0.03333333333333333,0.5709463357925415,0.7840389609336853,-0.18845821917057037,0.9982193112373352,0.3985782861709595,0.7564187049865723,0.18970315158367157,0.9979493618011475,0.727620005607605,0.4030207097530365,-0.7450252175331116,0.9998947381973267,0.33717530965805054,0.3715555965900421,-0.07058791071176529,0.9997290968894958,0.7803145051002502,0.6284792423248291,-0.6191309690475464,0.9987407326698303,0.34299466013908386,0.5632895231246948,0.3424186110496521,0.8482152819633484,0.6567972302436829,0.8176628947257996,-0.5679643154144287,0.9939842820167542,0.2606187164783478,0.7011905908584595,0.2694873809814453,0.9087799787521362
2,0.06666666666666667,0.570984959602356,0.7861118316650391,-0.1843259483575821,0.9982209801673889,0.3968960642814636,0.75727778673172,0.18570052087306976,0.997971773147583,0.7276724576950073,0.40300050377845764,-0.7483235597610474,0.9998965263366699,0.3368368446826935,0.3714298903942108,-0.056512974202632904,0.9997385740280151,0.7811341285705566,0.6280859708786011,-0.6300283670425415,0.998508870601654,0.34226086735725403,0.5610689520835876,0.4089459478855133,0.8497989773750305,0.6495523452758789,0.8161405324935913,-0.5782230496406555,0.9936018586158752,0.25827687978744507,0.69834303855896,0.37513694167137146,0.9129639267921448
3,0.1,0.5673015713691711,0.7839896082878113,-0.16744723916053772,0.9981957674026489,0.3939438760280609,0.7541238069534302,0.1685951054096222,0.9978380799293518,0.7299572229385376,0.40300142765045166,-0.7404459714889526,0.9998982548713684,0.33681556582450867,0.3709373474121094,-0.07705356180667877,0.999738872051239,0.7837134599685669,0.6256399154663086,-0.6303557753562927,0.9983005523681641,0.3389206826686859,0.5516663789749146,0.36823326349258423,0.8461660146713257,0.6429764032363892,0.8100959062576294,-0.6046624183654785,0.9930258989334106,0.25184908509254456,0.6898748278617859,0.2945028245449066,0.9137937426567078
4,0.13333333333333333,0.5691224336624146,0.7813922762870789,-0.16161677241325378,0.9981374740600586,0.3940950930118561,0.7526934742927551,0.16276761889457703,0.9976797699928284,0.7341806888580322,0.40230414271354675,-0.7483917474746704,0.9998979568481445,0.34205177426338196,0.37121307849884033,-0.0888066217303276,0.999727725982666,0.7872899174690247,0.6236159801483154,-0.6361232399940491,0.9981356263160706,0.33913201093673706,0.5517914891242981,0.3543539047241211,0.8381978869438171,0.6314263939857483,0.8034611940383911,-0.629698634147644,0.9927860498428345,0.24965548515319824,0.6843578815460205,0.2788330912590027,0.9134258031845093
5,0.16666666666666666,0.5731514096260071,0.7773355841636658,-0.15414799749851227,0.9980278015136719,0.39478400349617004,0.7479780912399292,0.15528295934200287,0.9974237680435181,0.7371628284454346,0.401066392660141,-0.7513374090194702,0.9999011158943176,0.3494018316268921,0.3709251284599304,-0.08736144006252289,0.9997206926345825,0.7907439470291138,0.6216569542884827,-0.6397075653076172,0.9979570508003235,0.34048959612846375,0.549239456653595,0.3690410256385803,0.825931191444397,0.6150081753730774,0.7964664101600647,-0.6214475631713867,0.9924507737159729,0.24604880809783936,0.6761681437492371,0.3308185636997223,0.9118361473083496
6,0.2,0.5744841694831848,0.7742171287536621,-0.15520043671131134,0.9977984428405762,0.39621275663375854,0.7425878643989563,0.1563851684331894,0.9970471262931824,0.7445695996284485,0.39992427825927734,-0.7738202810287476,0.999904990196228,0.3532887101173401,0.3702569603919983,-0.08717478066682816,0.9997190237045288,0.7962920665740967,0.6186408400535583,-0.6947672367095947,0.9978119730949402,0.34092026948928833,0.5474722385406494,0.3440963625907898,0.8060397505760193,0.6093029379844666,0.7773886322975159,-0.697269082069397,0.992159366607666,0.22824940085411072,0.666412889957428,0.23797397315502167,0.9092679619789124
7,0.23333333333333334,0.5851280689239502,0.772465169429779,-0.13064686954021454,0.9975536465644836,0.39608025550842285,0.7420991063117981,0.13157549500465393,0.9968506693840027,0.7573522329330444,0.39663276076316833,-0.7724989056587219,0.9999062418937683,0.35823240876197815,0.37035128474235535,-0.09809502959251404,0.9996989369392395,0.8039717674255371,0.6144464612007141,-0.7228317856788635,0.9976368546485901,0.3404417335987091,0.5475910902023315,0.1762605905532837,0.7896589040756226,0.5981753468513489,0.7603161334991455,-0.7450445890426636,0.9920070767402649,0.20093445479869843,0.6541235446929932,-0.12940335273742676,0.9057862162590027
8,0.26666666666666666,0.6007282733917236,0.7660103440284729,-0.11205633729696274,0.9969776272773743,0.3975266218185425,0.7420288324356079,0.1129302829504013,0.9964261054992676,0.7637523412704468,0.39307889342308044,-0.7613257169723511,0.9999061822891235,0.3632734715938568,0.370380699634552,-0.1043940931558609,0.9996651411056519,0.8083092570304871,0.6092877388000488,-0.7124972343444824,0.9975190162658691,0.34014374017715454,0.5479294657707214,0.11314673721790314,0.7777139544487,0.5949009656906128,0.7411935329437256,-0.7405892610549927,0.9921433925628662,0.17702291905879974,0.6402775049209595,-0.2570452094078064,0.905735433101654
9,0.3,0.6135859489440918,0.7612663507461548,-0.12103798240423203,0.9966747760772705,0.40080004930496216,0.7421344518661499,0.12175299972295761,0.9960004091262817,0.7666608691215515,0.3903898000717163,-0.7853289246559143,0.9999055862426758,0.3695008158683777,0.3703111708164215,-0.11214624345302582,0.9996309280395508,0.8122868537902832,0.6055843830108643,-0.7563934922218323,0.9974481463432312,0.3401861786842346,0.5475486516952515,0.13590072095394135,0.7592819333076477,0.5952533483505249,0.7181702256202698,-0.8222345113754272,0.992271900177002,0.1697274148464203,0.627361536026001,-0.2094278782606125,0.9053748846054077
10,0.3333333333333333,0.6149232387542725,0.7619286179542542,-0.12625184655189514,0.9962877035140991,0.4068703055381775,0.7435199618339539,0.12695187330245972,0.995265543460846,0.7668923139572144,0.38705942034721375,-0.7209757566452026,0.9999074339866638,0.37469929456710815,0.37028801441192627,-0.09874240309000015,0.9996233582496643,0.8178153038024902,0.6047535538673401,-0.7067112326622009,0.9975258111953735,0.3372260332107544,0.5477411150932312,0.1639125794172287,0.7522189617156982,0.583227813243866,0.6872719526290894,-0.7784344553947449,0.9926177263259888,0.1515224575996399,0.6120150089263916,-0.09157546609640121,0.9077848196029663
