frame,time_sec,lm23_x,lm23_y,lm23_z,lm23_vis,lm24_x,lm24_y,lm24_z,lm24_vis,lm11_x,lm11_y,lm11_z,lm11_vis,lm12_x,lm12_y,lm12_z,lm12_vis,lm13_x,lm13_y,lm13_z,lm13_vis,lm14_x,lm14_y,lm14_z,lm14_vis,lm15_x,lm15_y,lm15_z,lm15_vis,lm16_x,lm16_y,lm16_z,lm16_vis
0,0.0,0.5797508955001831,0.44354677200317383,-0.15412941575050354,0.9999557733535767,0.4505426287651062,0.4374113380908966,0.15387558937072754,0.9998513460159302,0.6700763702392578,0.22487223148345947,-0.6172260046005249,0.9999841451644897,0.4382907450199127,0.20912031829357147,-0.08349475264549255,0.9996610879898071,0.6648950576782227,0.3551987111568451,-0.5818719267845154,0.997445821762085,0.4095938205718994,0.3281884491443634,0.10876865684986115,0.6488503217697144,0.6182713508605957,0.47002482414245605,-0.5280382633209229,0.9898495674133301,0.3806930184364319,0.4211086332798004,-0.014282452873885632,0.8103556632995605
1,0.03333333333333333,0.5795203447341919,0.44367095828056335,-0.14419975876808167,0.9999558925628662,0.4499933123588562,0.43772566318511963,0.14363832771778107,0.9998524785041809,0.6700726747512817,0.22262834012508392,-0.5023409128189087,0.9999851584434509,0.43704691529273987,0.20822599530220032,-0.0676245391368866,0.9996832609176636,0.6651098728179932,0.3509863018989563,-0.4850520193576813,0.9975583553314209,0.40462881326675415,0.3273179829120636,0.10344447940587997,0.6647168397903442,0.6175212264060974,0.46861398220062256,-0.4981555938720703,0.9905485510826111,0.377993643283844,0.42140090465545654,-0.01801448129117489,0.8221310973167419
2,0.06666666666666667,0.5791269540786743,0.4446342885494232,-0.1320410966873169,0.9999562501907349,0.44930586218833923,0.43910303711891174,0.13138142228126526,0.9998538494110107,0.6701810956001282,0.2224096655845642,-0.4690580368041992,0.9999859929084778,0.43401145935058594,0.20821063220500946,-0.06796657294034958,0.9997029900550842,0.6651160717010498,0.3503144383430481,-0.44641751050949097,0.9976333975791931,0.4012599587440491,0.32736271619796753,0.0881810262799263,0.6812722682952881,0.6166061758995056,0.46813422441482544,-0.46367350220680237,0.9911187887191772,0.37598541378974915,0.424037367105484,-0.029238611459732056,0.8327533602714539
3,0.1,0.578367292881012,0.445811003446579,-0.12742958962917328,0.9999567866325378,0.4485580325126648,0.44020166993141174,0.12676629424095154,0.9998558163642883,0.6702872514724731,0.22237548232078552,-0.46502685546875,0.9999867677688599,0.4320628046989441,0.20818400382995605,-0.06708948314189911,0.9997217059135437,0.6651220917701721,0.35028690099716187,-0.4429909586906433,0.9976955652236938,0.3998914659023285,0.32745373249053955,0.08322974294424057,0.695589005947113,0.6164080500602722,0.4679078161716461,-0.46242913603782654,0.9916189908981323,0.37455058097839355,0.424701064825058,-0.039008595049381256,0.8422014713287354
4,0.13333333333333333,0.5775665640830994,0.44652971625328064,-0.12672515213489532,0.9999567270278931,0.447248637676239,0.44092628359794617,0.12607824802398682,0.9998568892478943,0.6703835129737854,0.22239479422569275,-0.4792167544364929,0.9999873042106628,0.4311671257019043,0.2080599069595337,-0.06928020715713501,0.9997379779815674,0.665124773979187,0.35040974617004395,-0.45439425110816956,0.9977065920829773,0.39818134903907776,0.3273710608482361,0.07356707751750946,0.7079678177833557,0.6161009073257446,0.4679190516471863,-0.47021493315696716,0.9919452667236328,0.37375885248184204,0.4246787428855896,-0.05389279127120972,0.8502658009529114
5,0.16666666666666666,0.5772601366043091,0.44655606150627136,-0.1270492672920227,0.9999557733535767,0.446955144405365,0.44096681475639343,0.1264192759990692,0.9998562932014465,0.6704205274581909,0.2224118560552597,-0.4894498884677887,0.9999876022338867,0.4311256408691406,0.20787742733955383,-0.07615721225738525,0.9997507929801941,0.6651166677474976,0.35047367215156555,-0.46061164140701294,0.9976978898048401,0.3983974754810333,0.3273056149482727,0.0684734359383583,0.7173115611076355,0.6160555481910706,0.4678700566291809,-0.4729127287864685,0.9921901226043701,0.37366679310798645,0.42400187253952026,-0.05702873319387436,0.8567714095115662
6,0.2,0.5767953395843506,0.44668540358543396,-0.12839290499687195,0.9999547004699707,0.44659480452537537,0.44113582372665405,0.12779554724693298,0.9998542070388794,0.6701551675796509,0.2217276245355606,-0.4975767135620117,0.9999879002571106,0.43111658096313477,0.20767904818058014,-0.07610496133565903,0.9997596144676208,0.6651846170425415,0.35031458735466003,-0.4718676507472992,0.9976857304573059,0.3986201584339142,0.32757070660591125,0.07054796814918518,0.7223462462425232,0.6160829067230225,0.46759891510009766,-0.47711342573165894,0.9923880100250244,0.37356001138687134,0.42387375235557556,-0.053549088537693024,0.8616743087768555
7,0.23333333333333334,0.5760783553123474,0.4466741383075714,-0.12861646711826324,0.9999521970748901,0.4456441402435303,0.44111597537994385,0.12796147167682648,0.9998503923416138,0.669497549533844,0.22088918089866638,-0.49904370307922363,0.999987781047821,0.4311358332633972,0.20753440260887146,-0.07617221772670746,0.9997641444206238,0.6652362942695618,0.34992319345474243,-0.4851415753364563,0.9975273609161377,0.3987575173377991,0.3279162645339966,0.07863758504390717,0.7217301726341248,0.6160852313041687,0.4674716293811798,-0.5051913261413574,0.9922187328338623,0.3727414011955261,0.42360273003578186,-0.043871957808732986,0.8636000752449036
8,0.26666666666666666,0.5759403705596924,0.44589778780937195,-0.12925729155540466,0.9999492764472961,0.44490814208984375,0.4405623972415924,0.12855824828147888,0.9998466372489929,0.6690434217453003,0.21993809938430786,-0.5295742750167847,0.9999874830245972,0.43111690878868103,0.20731596648693085,-0.08855576813220978,0.9997668862342834,0.6652517318725586,0.3489454984664917,-0.512081503868103,0.9973322153091431,0.39826810359954834,0.32793793082237244,0.07381893694400787,0.7197380661964417,0.6160243153572083,0.46718475222587585,-0.528079092502594,0.9919358491897583,0.3724053204059601,0.4232069253921509,-0.049119606614112854,0.8633700013160706
9,0.3,0.5758138298988342,0.44463714957237244,-0.12959209084510803,0.9999483823776245,0.44435396790504456,0.4395429491996765,0.1289065182209015,0.9998460412025452,0.6684690713882446,0.21934130787849426,-0.5155013799667358,0.9999875426292419,0.4309117794036865,0.2072708159685135,-0.08802254498004913,0.9997729659080505,0.6652551889419556,0.34794262051582336,-0.4896398186683655,0.9972625970840454,0.39824098348617554,0.32805880904197693,0.07507641613483429,0.7236354947090149,0.6159398555755615,0.4666084945201874,-0.5004746913909912,0.991953432559967,0.3722831606864929,0.423043817281723,-0.04799940437078476,0.8663157820701599
