frame,time_sec,lm23_x,lm23_y,lm23_z,lm23_vis,lm24_x,lm24_y,lm24_z,lm24_vis,lm11_x,lm11_y,lm11_z,lm11_vis,lm12_x,lm12_y,lm12_z,lm12_vis,lm13_x,lm13_y,lm13_z,lm13_vis,lm14_x,lm14_y,lm14_z,lm14_vis,lm15_x,lm15_y,lm15_z,lm15_vis,lm16_x,lm16_y,lm16_z,lm16_vis
0,0.0,0.6117428541183472,0.39922088384628296,-0.1132831946015358,0.9999393224716187,0.4885604977607727,0.38912591338157654,0.11281587928533554,0.9998483657836914,0.6762495040893555,0.2024620622396469,-0.4455893933773041,0.9999924898147583,0.4473804831504822,0.19320768117904663,-0.030953779816627502,0.9998408555984497,0.7286354303359985,0.3114413619041443,-0.4088658392429352,0.9987037181854248,0.43431204557418823,0.2932356894016266,0.14023134112358093,0.7375650405883789,0.668871283531189,0.40250465273857117,-0.41782769560813904,0.9956573247909546,0.40505343675613403,0.36610379815101624,-0.017174115404486656,0.8875510692596436
1,0.03333333333333333,0.6116988062858582,0.399628609418869,-0.09684614092111588,0.9999327659606934,0.4864644408226013,0.3893558382987976,0.09643158316612244,0.9998395442962646,0.6832227110862732,0.20153802633285522,-0.3897637128829956,0.9999915361404419,0.4484691023826599,0.19306111335754395,-0.060914259403944016,0.9998387098312378,0.7301586866378784,0.31141409277915955,-0.3423835039138794,0.998633861541748,0.4343104958534241,0.29201310873031616,0.1038905531167984,0.7438682913780212,0.6687487363815308,0.4025123417377472,-0.372051477432251,0.9954118728637695,0.40635958313941956,0.36682620644569397,-0.013514271005988121,0.8835040926933289
2,0.06666666666666667,0.6097358465194702,0.3999176025390625,-0.09718801826238632,0.9999279975891113,0.48563629388809204,0.3894895315170288,0.09676952660083771,0.9998297691345215,0.6846686601638794,0.19927041232585907,-0.39465534687042236,0.9999915361404419,0.45329219102859497,0.19222983717918396,-0.04203784838318825,0.9998373985290527,0.7311020493507385,0.30803215503692627,-0.3606412708759308,0.9986395835876465,0.4373528063297272,0.28920799493789673,0.1362561732530594,0.7381181716918945,0.6688598394393921,0.40140461921691895,-0.37698596715927124,0.9954749345779419,0.40782633423805237,0.3667983114719391,0.03776625171303749,0.8746632933616638
3,0.1,0.6079235672950745,0.3993990421295166,-0.0982636958360672,0.9999231696128845,0.4828941226005554,0.3892943561077118,0.09782471507787704,0.9998225569725037,0.685797929763794,0.19905897974967957,-0.4034193456172943,0.9999913573265076,0.45536908507347107,0.19203415513038635,-0.05471653863787651,0.9998399615287781,0.7310892343521118,0.30710598826408386,-0.3689737319946289,0.9986300468444824,0.43852323293685913,0.2879442572593689,0.10793592035770416,0.7380688786506653,0.6688671112060547,0.4007398784160614,-0.385686457157135,0.9954553842544556,0.40882986783981323,0.36625948548316956,-0.003338790265843272,0.8710145354270935
4,0.13333333333333333,0.602971613407135,0.39888840913772583,-0.09885270148515701,0.9999122619628906,0.4792637228965759,0.3890499472618103,0.09846607595682144,0.9998089075088501,0.6851892471313477,0.19893032312393188,-0.4097840189933777,0.9999905228614807,0.45536279678344727,0.19118064641952515,-0.05452115088701248,0.9998394846916199,0.7296958565711975,0.3060026168823242,-0.36974117159843445,0.9985788464546204,0.4398001730442047,0.2854667901992798,0.11095781624317169,0.7300559282302856,0.6683394312858582,0.39867517352104187,-0.38699668645858765,0.9951741695404053,0.41003352403640747,0.36265596747398376,0.015611426904797554,0.8626075387001038
5,0.16666666666666666,0.6001850366592407,0.3988710641860962,-0.10606340318918228,0.9999069571495056,0.4761629104614258,0.3890310227870941,0.1057191863656044,0.9998016357421875,0.6828750967979431,0.1986948400735855,-0.4758175313472748,0.9999906420707703,0.4551714062690735,0.19119015336036682,-0.08286168426275253,0.9998413920402527,0.729483962059021,0.302595317363739,-0.43493276834487915,0.9986211061477661,0.4392760396003723,0.2856842875480652,0.09632697701454163,0.7248841524124146,0.6663731336593628,0.39702731370925903,-0.474600225687027,0.9952800869941711,0.40990719199180603,0.36607468128204346,-0.04368906468153,0.859366238117218
6,0.2,0.597274661064148,0.39982670545578003,-0.1098736971616745,0.9998972415924072,0.4752388000488281,0.39104387164115906,0.10951131582260132,0.999786376953125,0.6764328479766846,0.19872893393039703,-0.4838572144508362,0.9999901056289673,0.45333415269851685,0.1940779983997345,-0.08344244211912155,0.9998374581336975,0.727774441242218,0.3030695617198944,-0.44492483139038086,0.9986142516136169,0.43784672021865845,0.28714796900749207,0.10058009624481201,0.7171058654785156,0.6617159247398376,0.3969636857509613,-0.4682740569114685,0.9951205849647522,0.4086471498012543,0.3680473566055298,-0.04287989065051079,0.850247859954834
7,0.23333333333333334,0.5949419140815735,0.4004979133605957,-0.11257033050060272,0.9998915791511536,0.47416725754737854,0.39243951439857483,0.11217065155506134,0.9997763633728027,0.6673907041549683,0.19875496625900269,-0.47993534803390503,0.9999901652336121,0.4510502219200134,0.19669681787490845,-0.07662063837051392,0.9998323917388916,0.7258485555648804,0.3018411695957184,-0.4540010392665863,0.9986246824264526,0.4374387264251709,0.28952181339263916,0.09928716719150543,0.7042664289474487,0.6588721871376038,0.39320194721221924,-0.49450117349624634,0.9951649308204651,0.40431228280067444,0.36838847398757935,-0.05914111062884331,0.8440254926681519
8,0.26666666666666666,0.5937777161598206,0.39992278814315796,-0.1082858070731163,0.9998862743377686,0.4743165075778961,0.392362117767334,0.1078065037727356,0.9997685551643372,0.6618155837059021,0.19877706468105316,-0.4744127690792084,0.9999904036521912,0.44968873262405396,0.19786480069160461,-0.09744328260421753,0.9998351335525513,0.7236300706863403,0.29956793785095215,-0.4461427330970764,0.9986306428909302,0.4361094534397125,0.2898102402687073,0.05377330631017685,0.7035400867462158,0.6521009206771851,0.3895886242389679,-0.4973793625831604,0.9952003359794617,0.39380234479904175,0.3651192784309387,-0.12190747261047363,0.8450887799263
9,0.3,0.5919459462165833,0.3972893953323364,-0.10835365206003189,0.9998764991760254,0.4745425581932068,0.3904164135456085,0.10785992443561554,0.9997532963752747,0.6594820022583008,0.198780357837677,-0.4711877405643463,0.9999902844429016,0.4483683705329895,0.19802503287792206,-0.08905868232250214,0.9998324513435364,0.7227073907852173,0.29569506645202637,-0.44231119751930237,0.998631477355957,0.43290382623672485,0.28943178057670593,0.06844852864742279,0.700556218624115,0.6449965238571167,0.3820861279964447,-0.4824923872947693,0.9952002167701721,0.3820679485797882,0.35809624195098877,-0.09591273963451385,0.8438684344291687
10,0.3333333333333333,0.5901195406913757,0.39361414313316345,-0.1066187247633934,0.9998745918273926,0.4743692874908447,0.3877279758453369,0.10608498007059097,0.9997508525848389,0.6598867177963257,0.1970030665397644,-0.4695996642112732,0.9999906420707703,0.44748455286026,0.19784988462924957,-0.0884794145822525,0.9998372197151184,0.7225619554519653,0.29465603828430176,-0.44154101610183716,0.998673141002655,0.4274914860725403,0.2869642674922943,0.03245629370212555,0.7036693096160889,0.6393283009529114,0.36944344639778137,-0.507161021232605,0.9953962564468384,0.3685553967952728,0.3437749743461609,-0.18647685647010803,0.8502988815307617
11,0.36666666666666664,0.5895664095878601,0.38945844769477844,-0.10909716039896011,0.9998647570610046,0.47348421812057495,0.38362956047058105,0.10862673819065094,0.9997320771217346,0.6592583060264587,0.19362132251262665,-0.4534444808959961,0.9999911189079285,0.44746479392051697,0.19280463457107544,-0.023026738315820694,0.9998356103897095,0.7226062417030334,0.2901320159435272,-0.4496692717075348,0.9987179636955261,0.423336923122406,0.2844099700450897,0.10211986303329468,0.702778697013855,0.6388726830482483,0.35471922159194946,-0.5821350812911987,0.9956429600715637,0.34082844853401184,0.32766807079315186,-0.1561335176229477,0.8580382466316223
12,0.4,0.5892747044563293,0.3861655294895172,-0.0976022332906723,0.9998553395271301,0.4735442101955414,0.3810920715332031,0.09708491712808609,0.9997168183326721,0.6599680781364441,0.19151535630226135,-0.3819008767604828,0.9999914765357971,0.44923800230026245,0.1891077309846878,-0.050334423780441284,0.9998448491096497,0.7224647402763367,0.29037314653396606,-0.4329455494880676,0.9987578988075256,0.4226461350917816,0.28046801686286926,-0.01320406049489975,0.712719202041626,0.6372082829475403,0.33682703971862793,-0.6129680871963501,0.9958455562591553,0.3481654226779938,0.30790650844573975,-0.31145262718200684,0.867588460445404
13,0.43333333333333335,0.5894659161567688,0.38150471448898315,-0.0793333500623703,0.999847412109375,0.4736000895500183,0.37686094641685486,0.07882247865200043,0.9997050166130066,0.66029953956604,0.18976470828056335,-0.33600685000419617,0.9999917149543762,0.4525536894798279,0.187298983335495,-0.07743685692548752,0.9998537302017212,0.7230954766273499,0.2911671996116638,-0.4342591166496277,0.9987316727638245,0.41692715883255005,0.2801676094532013,-0.060835808515548706,0.724845290184021,0.6352710127830505,0.3178299367427826,-0.7506666779518127,0.9959735870361328,0.33349329233169556,0.30023327469825745,-0.41736650466918945,0.8770859837532043
14,0.4666666666666667,0.5896686315536499,0.37790799140930176,-0.08018291741609573,0.9998296499252319,0.4737277925014496,0.37303051352500916,0.07972212135791779,0.999683141708374,0.6636556386947632,0.18894146382808685,-0.29811960458755493,0.999991774559021,0.454852819442749,0.18254691362380981,-0.058898426592350006,0.9998628497123718,0.7262324094772339,0.29100725054740906,-0.4280838370323181,0.9987241625785828,0.41220664978027344,0.2737855315208435,-0.08179938048124313,0.742165207862854,0.6363140940666199,0.2979784607887268,-0.7525876760482788,0.9961345791816711,0.3392255902290344,0.2765665650367737,-0.5028595924377441,0.8871321678161621
15,0.5,0.5865420699119568,0.37989911437034607,-0.08106652647256851,0.999826192855835,0.4727153182029724,0.3746146261692047,0.08063928782939911,0.9996752738952637,0.6653504967689514,0.18897531926631927,-0.3162120580673218,0.9999921321868896,0.45638614892959595,0.18071101605892181,-0.05441678315401077,0.9998728036880493,0.7268246412277222,0.29498451948165894,-0.5031508803367615,0.9987897872924805,0.41186055541038513,0.27502626180648804,-0.15530218183994293,0.7599690556526184,0.6336602568626404,0.28212112188339233,-0.9125444293022156,0.9964362382888794,0.34134620428085327,0.2661064565181732,-0.6568761467933655,0.8972749710083008
16,0.5333333333333333,0.5864980220794678,0.37894928455352783,-0.0833912342786789,0.9998231530189514,0.4721871018409729,0.37325766682624817,0.08299487829208374,0.999667227268219,0.6669319868087769,0.18851999938488007,-0.27148550748825073,0.9999923706054688,0.4574137330055237,0.18105359375476837,-0.010215679183602333,0.9998819231987,0.7239662408828735,0.30095869302749634,-0.4903278946876526,0.9988322854042053,0.4091690480709076,0.27648040652275085,-0.13889223337173462,0.778620719909668,0.633943498134613,0.26575568318367004,-0.9141743779182434,0.996720552444458,0.3425518870353699,0.2470417618751526,-0.6634916067123413,0.9071005582809448
17,0.5666666666666667,0.586658775806427,0.37968766689300537,-0.08372137695550919,0.9998212456703186,0.4719453752040863,0.37391021847724915,0.08322911709547043,0.9996641874313354,0.6675548553466797,0.18873551487922668,-0.24046659469604492,0.9999923706054688,0.4572902321815491,0.1815798431634903,-0.01438064407557249,0.9998915791511536,0.7150644659996033,0.3053250312805176,-0.4845446050167084,0.9988898634910583,0.4034697413444519,0.2798698842525482,-0.1696747988462448,0.7977262735366821,0.634184718132019,0.2508411407470703,-0.8512113690376282,0.9969978928565979,0.342944860458374,0.23228110373020172,-0.6754046678543091,0.9161720871925354
18,0.6,0.5853536128997803,0.38008570671081543,-0.08407001942396164,0.9998224973678589,0.46948131918907166,0.3741367757320404,0.08349429816007614,0.9996682405471802,0.665891706943512,0.18920662999153137,-0.22707590460777283,0.9999914169311523,0.4562700390815735,0.18199722468852997,-0.012375089339911938,0.9998999238014221,0.7057051062583923,0.3068918287754059,-0.47493404150009155,0.9989269971847534,0.3972861170768738,0.28349462151527405,-0.19387507438659668,0.8147569298744202,0.6357800364494324,0.23462378978729248,-0.830361545085907,0.9972392916679382,0.345532089471817,0.22069893777370453,-0.6843024492263794,0.9243343472480774
19,0.6333333333333333,0.5836767554283142,0.383385568857193,-0.08508628606796265,0.999818742275238,0.46571189165115356,0.3771797716617584,0.0845315158367157,0.9996628165245056,0.6657896041870117,0.1926557421684265,-0.26621130108833313,0.999988317489624,0.4535246789455414,0.18361109495162964,-0.039567992091178894,0.9999058246612549,0.7005440592765808,0.3076612651348114,-0.5585410594940186,0.9989283084869385,0.3972923457622528,0.28685471415519714,-0.2663077414035797,0.8293634057044983,0.6383465528488159,0.22807486355304718,-0.960450291633606,0.9974045753479004,0.3610479235649109,0.21795174479484558,-0.786176323890686,0.9316230416297913
20,0.6666666666666666,0.5815967917442322,0.38407278060913086,-0.08782614767551422,0.9998162388801575,0.46347180008888245,0.37793633341789246,0.08725807815790176,0.9996559023857117,0.6657891869544983,0.19278419017791748,-0.26152923703193665,0.9999864101409912,0.452706515789032,0.18587221205234528,-0.027330627664923668,0.9999087452888489,0.7002166509628296,0.30734795331954956,-0.5574362277984619,0.9989557862281799,0.3987301290035248,0.2893848717212677,-0.23614558577537537,0.8383288979530334,0.6421014070510864,0.22262047231197357,-0.932887077331543,0.9975749254226685,0.36812934279441833,0.2121814638376236,-0.7632127404212952,0.9378786087036133
21,0.7,0.581288754940033,0.3841194808483124,-0.08852361887693405,0.9998143911361694,0.4624415934085846,0.37801796197891235,0.08796757459640503,0.9996526837348938,0.6643686890602112,0.19278912246227264,-0.251628041267395,0.9999850392341614,0.45238494873046875,0.18599551916122437,-0.009053772315382957,0.9999130368232727,0.6998375058174133,0.3071543276309967,-0.5377843379974365,0.9989563226699829,0.3994861841201782,0.2902664542198181,-0.21413493156433105,0.8470567464828491,0.6468074321746826,0.22444821894168854,-0.9125048518180847,0.9977095127105713,0.3718767464160919,0.2137325406074524,-0.7507461309432983,0.9435608386993408
22,0.7333333333333333,0.5808575749397278,0.38415807485580444,-0.09561335295438766,0.9998105764389038,0.4623290002346039,0.3780805766582489,0.09511968493461609,0.9996460676193237,0.6641976833343506,0.19276739656925201,-0.2583985924720764,0.9999844431877136,0.4524420201778412,0.18634368479251862,0.006503006909042597,0.9999170899391174,0.701170802116394,0.30699920654296875,-0.5632579326629639,0.9989594221115112,0.40177804231643677,0.2907530665397644,-0.20511166751384735,0.8545088171958923,0.6517744064331055,0.2234397530555725,-0.9801182746887207,0.9978320002555847,0.3729076683521271,0.21474844217300415,-0.7712153792381287,0.9486559629440308
23,0.7666666666666667,0.580695390701294,0.3840717077255249,-0.0986710637807846,0.9998061060905457,0.4623872637748718,0.37807875871658325,0.09819672256708145,0.9996379017829895,0.6642729043960571,0.19229735434055328,-0.2642888128757477,0.9999831914901733,0.45267391204833984,0.1873929500579834,-0.0021501551382243633,0.999918520450592,0.7020028829574585,0.3068081736564636,-0.5755995512008667,0.9989403486251831,0.40570196509361267,0.29098352789878845,-0.21980483829975128,0.8602397441864014,0.6543197631835938,0.22302451729774475,-0.9871008992195129,0.9978991746902466,0.3728347420692444,0.21367479860782623,-0.7781147956848145,0.9530702829360962
24,0.8,0.5808049440383911,0.3828207850456238,-0.09776529669761658,0.9998074769973755,0.46228131651878357,0.3764970600605011,0.09727182239294052,0.9996413588523865,0.6647125482559204,0.19179075956344604,-0.24592480063438416,0.999983012676239,0.4526732861995697,0.1863853484392166,0.0011949909385293722,0.9999234676361084,0.7024930715560913,0.306394100189209,-0.5548498034477234,0.9989443421363831,0.4056095480918884,0.29090970754623413,-0.20590905845165253,0.8693907856941223,0.6542238593101501,0.22299090027809143,-0.9668739438056946,0.9980115294456482,0.3729555606842041,0.21282903850078583,-0.7535167932510376,0.9574683904647827
25,0.8333333333333334,0.581976056098938,0.3806590735912323,-0.09371059387922287,0.9998066425323486,0.463614284992218,0.37366360425949097,0.0931379646062851,0.9996388554573059,0.6646767854690552,0.19087709486484528,-0.2172788679599762,0.9999822378158569,0.4524940550327301,0.18428608775138855,-0.0026704021729528904,0.9999270439147949,0.7031961679458618,0.3055761158466339,-0.4808259606361389,0.998937726020813,0.4015790820121765,0.2897636890411377,-0.196944460272789,0.8779850602149963,0.6536628007888794,0.22620496153831482,-0.8645432591438293,0.9980872869491577,0.37333065271377563,0.2121347337961197,-0.7235665321350098,0.9613894820213318
26,0.8666666666666667,0.582945704460144,0.3784833550453186,-0.08645103126764297,0.9998049139976501,0.4647933542728424,0.37172114849090576,0.08586937934160233,0.9996373057365417,0.6658741235733032,0.19024305045604706,-0.17558953166007996,0.9999825358390808,0.4549008905887604,0.18393485248088837,0.050408463925123215,0.9999311566352844,0.7071797251701355,0.30520281195640564,-0.4135840833187103,0.9989563822746277,0.3981957733631134,0.28744637966156006,-0.10687601566314697,0.8855661749839783,0.6525787711143494,0.22893118858337402,-0.763829231262207,0.9982005953788757,0.3680977523326874,0.2148466259241104,-0.5858129858970642,0.9649111032485962
27,0.9,0.5837492942810059,0.3771376311779022,-0.08750399947166443,0.9997977018356323,0.4668865203857422,0.3708633780479431,0.08697907626628876,0.9996211528778076,0.6663337349891663,0.18866628408432007,-0.2010856419801712,0.9999832510948181,0.4561907649040222,0.18229569494724274,0.04195021837949753,0.9999334812164307,0.7098016142845154,0.3041589558124542,-0.44689178466796875,0.9989548921585083,0.3982715308666229,0.28362715244293213,-0.10420503467321396,0.890898585319519,0.6510144472122192,0.23116855323314667,-0.8429339528083801,0.9982913136482239,0.358574241399765,0.2176637351512909,-0.6031460762023926,0.9679334759712219
28,0.9333333333333333,0.5861388444900513,0.3754989206790924,-0.08788874745368958,0.9997888207435608,0.4708253741264343,0.3693179488182068,0.087363600730896,0.9996044039726257,0.6693232655525208,0.1877831369638443,-0.21284076571464539,0.9999838471412659,0.46119195222854614,0.17966875433921814,0.03260175138711929,0.9999348521232605,0.7127786874771118,0.3032893240451813,-0.44526439905166626,0.9989230036735535,0.3987601399421692,0.2794755697250366,-0.08385545015335083,0.8947288990020752,0.6492890119552612,0.24022234976291656,-0.8508518934249878,0.9983238577842712,0.354353666305542,0.23007263243198395,-0.5685313940048218,0.970429539680481
29,0.9666666666666667,0.586627185344696,0.37563732266426086,-0.08684518933296204,0.9997786283493042,0.4715184271335602,0.36904361844062805,0.08638428151607513,0.9995861649513245,0.6718565821647644,0.1872258335351944,-0.21887262165546417,0.9999848008155823,0.4651324152946472,0.17917455732822418,0.028295204043388367,0.9999369382858276,0.7177996039390564,0.3029897212982178,-0.44941002130508423,0.9989187717437744,0.4076101779937744,0.275646835565567,-0.056254513561725616,0.8954199552536011,0.6466397643089294,0.24864448606967926,-0.8803935050964355,0.998384416103363,0.3545461595058441,0.2461738884449005,-0.5419705510139465,0.9722821712493896
30,1.0,0.5870260000228882,0.37288981676101685,-0.08623535931110382,0.9997735023498535,0.4715043902397156,0.36631307005882263,0.08584645390510559,0.9995686411857605,0.6720134019851685,0.185916468501091,-0.21357253193855286,0.9999858140945435,0.4664912819862366,0.1779664158821106,0.031945161521434784,0.9999374747276306,0.7186049818992615,0.3021373450756073,-0.411682665348053,0.9988488554954529,0.408921480178833,0.27129870653152466,-0.045301150530576706,0.8945679664611816,0.6418349146842957,0.25877949595451355,-0.8689225912094116,0.9983880519866943,0.35401859879493713,0.2535041868686676,-0.5472160577774048,0.9735204577445984
31,1.0333333333333334,0.586736798286438,0.3715076148509979,-0.09111528098583221,0.9997420310974121,0.4717556834220886,0.3649618923664093,0.09077934920787811,0.9995235204696655,0.672843337059021,0.18521195650100708,-0.22528788447380066,0.9999865293502808,0.47013503313064575,0.1747051328420639,0.03969351202249527,0.9999379515647888,0.722858190536499,0.2984444797039032,-0.4309481978416443,0.9988232851028442,0.41684669256210327,0.26482322812080383,0.025531256571412086,0.8866719007492065,0.6331366300582886,0.26777392625808716,-0.8814427256584167,0.9983646273612976,0.34230688214302063,0.2603069245815277,-0.4077492356300354,0.9734429121017456
32,1.0666666666666667,0.586606502532959,0.3703218102455139,-0.0895870178937912,0.999716579914093,0.47234877943992615,0.36375898122787476,0.08927181363105774,0.9994916319847107,0.6730836629867554,0.18533320724964142,-0.23568379878997803,0.9999868869781494,0.4699455201625824,0.17459876835346222,0.029377689585089684,0.9999373555183411,0.7258859276771545,0.29042676091194153,-0.4076330065727234,0.998664915561676,0.4170047640800476,0.26590681076049805,0.010134848766028881,0.8820639848709106,0.632249116897583,0.28110623359680176,-0.8093916773796082,0.9981111884117126,0.3320440351963043,0.2696607708930969,-0.3938579559326172,0.9728578329086304
33,1.1,0.5863546133041382,0.3692258894443512,-0.08713652193546295,0.999713659286499,0.4723200798034668,0.36316078901290894,0.08674392849206924,0.9994962811470032,0.6747384071350098,0.1855810433626175,-0.29758739471435547,0.9999874234199524,0.46959877014160156,0.17469735443592072,-0.04591824859380722,0.9999389052391052,0.7270905375480652,0.2903885543346405,-0.4217769205570221,0.9986099004745483,0.4167056977748871,0.26660579442977905,-0.020837372168898582,0.8808403611183167,0.6329893469810486,0.29412761330604553,-0.786331057548523,0.9978848695755005,0.33265221118927,0.28140148520469666,-0.39602941274642944,0.9725463390350342
34,1.1333333333333333,0.5864371061325073,0.36696895956993103,-0.08608391880989075,0.9996973872184753,0.47362375259399414,0.36196792125701904,0.08567728102207184,0.9994831085205078,0.6751360893249512,0.18566669523715973,-0.3316937983036041,0.999987781047821,0.4700070917606354,0.1750049740076065,-0.06612240523099899,0.9999389052391052,0.7290312051773071,0.2879370152950287,-0.42457085847854614,0.998529851436615,0.4164518713951111,0.2677444815635681,0.001979196909815073,0.8784509301185608,0.6336222290992737,0.3008560836315155,-0.7690747976303101,0.997559130191803,0.3199619650840759,0.2880638539791107,-0.2870534062385559,0.9714133739471436
35,1.1666666666666667,0.5864473581314087,0.3671998381614685,-0.0861155092716217,0.9996883273124695,0.4736087918281555,0.3622031509876251,0.08570297062397003,0.9994843006134033,0.6751852035522461,0.18578268587589264,-0.35543757677078247,0.9999880194664001,0.4697532653808594,0.17506816983222961,-0.06816036999225616,0.99993896484375,0.7303403615951538,0.2890089154243469,-0.44438862800598145,0.9984592199325562,0.41736650466918945,0.26831984519958496,0.011535616591572762,0.8742491602897644,0.6339845657348633,0.30905643105506897,-0.7633848786354065,0.9972233176231384,0.3126789927482605,0.29485461115837097,-0.2781131863594055,0.969758927822113
