frame,time_sec,lm23_x,lm23_y,lm23_z,lm23_vis,lm24_x,lm24_y,lm24_z,lm24_vis,lm11_x,lm11_y,lm11_z,lm11_vis,lm12_x,lm12_y,lm12_z,lm12_vis,lm13_x,lm13_y,lm13_z,lm13_vis,lm14_x,lm14_y,lm14_z,lm14_vis,lm15_x,lm15_y,lm15_z,lm15_vis,lm16_x,lm16_y,lm16_z,lm16_vis
0,0.0,0.5678173899650574,0.5882463455200195,-0.17680448293685913,0.9996927976608276,0.40823453664779663,0.5724645853042603,0.1766534000635147,0.9993124008178711,0.6406187415122986,0.2731276750564575,-0.7393866777420044,0.9999783039093018,0.36093512177467346,0.2729601263999939,-0.10862566530704498,0.9995133876800537,0.709263801574707,0.4577442407608032,-0.6162097454071045,0.9974291920661926,0.3698761463165283,0.42944830656051636,0.1914159506559372,0.5689994692802429,0.5691153407096863,0.6266458034515381,-0.5384840369224548,0.9895690083503723,0.3134234845638275,0.5531119108200073,0.09012693911790848,0.7406781315803528
1,0.03333333333333333,0.5689120888710022,0.5929274559020996,-0.17631620168685913,0.9996666312217712,0.4084289073944092,0.5764844417572021,0.17615699768066406,0.9992574453353882,0.6376557946205139,0.2732416093349457,-0.7238461971282959,0.9999762177467346,0.3614993393421173,0.27247750759124756,-0.08830371499061584,0.9995002746582031,0.7090213894844055,0.45919063687324524,-0.6429747343063354,0.997422456741333,0.3654099702835083,0.4285648465156555,0.19396547973155975,0.5595215559005737,0.5617465376853943,0.624464213848114,-0.6153210997581482,0.989649772644043,0.312636137008667,0.5463840961456299,0.08092699944972992,0.7321845293045044
2,0.06666666666666667,0.5685511827468872,0.5929892063140869,-0.18112094700336456,0.9996556639671326,0.4081782400608063,0.5764227509498596,0.18093207478523254,0.999232828617096,0.635790228843689,0.2732446491718292,-0.7910068035125732,0.999974250793457,0.3611733317375183,0.27091220021247864,-0.11694858223199844,0.9994865655899048,0.7087162733078003,0.4597148895263672,-0.7391791343688965,0.9973803758621216,0.3644791543483734,0.4274715781211853,0.15494149923324585,0.5497531890869141,0.5584617853164673,0.622428834438324,-0.7298918962478638,0.9896529316902161,0.31259411573410034,0.5436147451400757,0.013481753878295422,0.7253610491752625
3,0.1,0.5685371160507202,0.5934763550758362,-0.1816793978214264,0.999626100063324,0.4077567458152771,0.5764028429985046,0.1814921647310257,0.9991958737373352,0.6358185410499573,0.27336445450782776,-0.7796788811683655,0.9999719858169556,0.35480690002441406,0.2709239423274994,-0.1167917251586914,0.9994896650314331,0.7092971205711365,0.459530770778656,-0.7205930948257446,0.9973803162574768,0.353779673576355,0.42262983322143555,0.15878085792064667,0.5487716197967529,0.5551364421844482,0.6164558529853821,-0.7130852937698364,0.9895718693733215,0.3053593337535858,0.5386133193969727,0.02898206189274788,0.7215569019317627
4,0.13333333333333333,0.5684314966201782,0.5979482531547546,-0.18301260471343994,0.9995620250701904,0.40920400619506836,0.5792319774627686,0.18287977576255798,0.999114453792572,0.6358226537704468,0.27490511536598206,-0.7557474970817566,0.999967634677887,0.3553653955459595,0.274726003408432,-0.10056519508361816,0.9994850754737854,0.7105518579483032,0.45760297775268555,-0.7016938328742981,0.9973883032798767,0.3508062958717346,0.4224444031715393,0.1666889190673828,0.5462602376937866,0.5529552102088928,0.6053968071937561,-0.6907181143760681,0.9894960522651672,0.2993023991584778,0.5379886627197266,0.037544429302215576,0.7155113220214844
5,0.16666666666666666,0.5775992274284363,0.6001079678535461,-0.1823248267173767,0.9995483160018921,0.4262545704841614,0.5824239253997803,0.18218612670898438,0.9990561604499817,0.6518315672874451,0.27731648087501526,-0.6497072577476501,0.9999686479568481,0.37706273794174194,0.2842370569705963,-0.03103199042379856,0.9994891285896301,0.7243354916572571,0.4559803009033203,-0.6210077404975891,0.9975032210350037,0.35098472237586975,0.4247789978981018,0.24318352341651917,0.5503040552139282,0.5519932508468628,0.5910244584083557,-0.6617137789726257,0.9899588823318481,0.2928394675254822,0.5365775227546692,0.09604524075984955,0.720410943031311
6,0.2,0.5885882377624512,0.600621223449707,-0.1859699785709381,0.9995377063751221,0.4390513002872467,0.5840029716491699,0.18584668636322021,0.9990093111991882,0.658218502998352,0.2792103886604309,-0.6774987578392029,0.9999695420265198,0.3881016969680786,0.28801292181015015,-0.021295931190252304,0.9994925856590271,0.7310965061187744,0.45378607511520386,-0.6557700634002686,0.9975342154502869,0.35138145089149475,0.4249657690525055,0.290740966796875,0.5456063151359558,0.5520983934402466,0.5876582860946655,-0.6773313879966736,0.990153968334198,0.29002493619918823,0.5349639058113098,0.17434808611869812,0.721064567565918
7,0.23333333333333334,0.6058405041694641,0.5999975204467773,-0.18743619322776794,0.9994761347770691,0.45633167028427124,0.5840098261833191,0.18733128905296326,0.9988988041877747,0.6746159195899963,0.27976301312446594,-0.6892811059951782,0.9999641180038452,0.39867526292800903,0.2885095477104187,-0.02326386794447899,0.9994615912437439,0.7322728037834167,0.452633798122406,-0.6693461537361145,0.9974014163017273,0.35989901423454285,0.4258285164833069,0.2861585319042206,0.5371312499046326,0.5495632886886597,0.5733840465545654,-0.6797025799751282,0.9896572828292847,0.2888079881668091,0.5097582340240479,0.16093885898590088,0.717308759689331
8,0.26666666666666666,0.5886577367782593,0.5818435549736023,-0.18855799734592438,0.9994227290153503,0.44980305433273315,0.5689209699630737,0.18839485943317413,0.9988623261451721,0.6751075983047485,0.2784930467605591,-0.7462443113327026,0.9999563097953796,0.3951120972633362,0.27935728430747986,-0.03448619693517685,0.9994614124298096,0.7330624461174011,0.44768500328063965,-0.7426978945732117,0.9973074197769165,0.35877811908721924,0.4088687598705292,0.2684563100337982,0.5333124399185181,0.5339677333831787,0.5262462496757507,-0.7706577777862549,0.989348292350769,0.26761823892593384,0.48062562942504883,0.0918196365237236,0.7200711965560913
9,0.3,0.5839846134185791,0.575046181678772,-0.18845400214195251,0.9993864297866821,0.4492195248603821,0.5627339482307434,0.18829821050167084,0.9988359212875366,0.6746745109558105,0.27712884545326233,-0.7453964352607727,0.9999516010284424,0.3924379050731659,0.2749389410018921,-0.04037606343626976,0.9994638562202454,0.7323731184005737,0.445024311542511,-0.7321009635925293,0.9972565174102783,0.3582782745361328,0.40346187353134155,0.2533416450023651,0.5315929651260376,0.5267909169197083,0.5233980417251587,-0.7527520060539246,0.9891742467880249,0.2634679675102234,0.4777103066444397,0.029101088643074036,0.7210361361503601
10,0.3333333333333333,0.5784521698951721,0.5772795081138611,-0.1682068556547165,0.9993428587913513,0.4468945860862732,0.5639762282371521,0.16798749566078186,0.9987097382545471,0.6733701825141907,0.27414727210998535,-0.6104242205619812,0.9999462366104126,0.3906707167625427,0.2758753299713135,0.006269474513828754,0.9993607997894287,0.7320690155029297,0.4393971860408783,-0.6297343969345093,0.9969034790992737,0.3517412543296814,0.4058910608291626,0.24881096184253693,0.5208243727684021,0.5294350385665894,0.507239818572998,-0.7434462308883667,0.9887757897377014,0.24156911671161652,0.4670761227607727,0.00852276012301445,0.7197081446647644
11,0.36666666666666664,0.5735741257667542,0.5788748860359192,-0.15839925408363342,0.9991687536239624,0.4436970353126526,0.5648518800735474,0.15822121500968933,0.9983701109886169,0.6759459972381592,0.2726081311702728,-0.5783891081809998,0.9999338984489441,0.39061838388442993,0.2808874249458313,-0.01010141707956791,0.9992129802703857,0.7267152070999146,0.4385106861591339,-0.5955004096031189,0.9959972500801086,0.35195690393447876,0.41909900307655334,0.18428051471710205,0.5158795118331909,0.5312285423278809,0.4910450279712677,-0.7225452661514282,0.9872158765792847,0.23772422969341278,0.44016358256340027,-0.1052229031920433,0.7245334982872009
